sent_idx,id,form,lemma,gold_upos,gold_head,gold_deprel,pred_upos,pred_head,pred_deprel,purity,entropy,rival,in_train,has_score,train_freq,pos_err,uas_err,las_err,log_freq
387,42,épargne,épargne,NOUN,40,nsubj,NOUN,40,nsubj,,,,False,False,0,0,0,0,0.0
387,43,",",",",PUNCT,48,punct,PUNCT,48,punct,,,,True,False,16599,0,0,0,9.717157974344635
387,44,autrement,autrement,ADV,45,advmod,ADV,45,advmod,,,,True,False,10,0,0,0,2.3978952727983707
387,45,dit,dire,VERB,48,advcl,VERB,48,advcl,1.0,0.0,,True,True,190,0,0,0,5.25227342804663
387,46,",",",",PUNCT,45,punct,PUNCT,45,punct,,,,True,False,16599,0,0,0,9.717157974344635
387,47,il,lui,PRON,48,nsubj,PRON,48,nsubj,0.7173975220804439,1.0427392110337699,CCONJ,True,True,5436,0,0,0,8.600982717145921
387,48,va,aller,VERB,35,conj,VERB,15,parataxis,1.0,0.0,,True,True,221,0,1,1,5.402677381872279
387,49,considérer,considérer,VERB,48,xcomp,VERB,48,xcomp,1.0,0.0,,True,True,97,0,0,0,4.584967478670572
387,50,le,le,DET,51,det,DET,51,det,0.8207496286735718,0.8327615029897053,ADP,True,True,38293,0,0,0,10.55304850493315
387,51,taux,taux,NOUN,49,obj,NOUN,49,obj,1.0,0.0,,True,True,37,0,0,0,3.6375861597263857
387,52,d',de,ADP,53,case,ADP,53,case,0.7886818615006483,0.7439947701431047,CCONJ,True,True,27784,0,0,0,10.232251585714021
387,53,intérêt,intérêt,NOUN,51,nmod,NOUN,51,nmod,1.0,0.0,,True,True,49,0,0,0,3.912023005428146
387,54,.,.,PUNCT,15,punct,PUNCT,15,punct,,,,True,False,13366,0,0,0,9.500544261971474
388,1,Le,le,DET,2,det,DET,2,det,0.8207496286735718,0.8327615029897053,ADP,True,True,38293,0,0,0,10.55304850493315
388,2,fonctionnement,fonctionnement,NOUN,27,nsubj,NOUN,27,nsubj,0.6819471679211911,0.9022514026487948,PROPN,True,True,13,0,0,0,2.6390573296152584
388,3,de,de,ADP,5,case,ADP,5,case,0.7886818615006483,0.7439947701431047,CCONJ,True,True,27784,0,0,0,10.232251585714021
388,4,la,le,DET,5,det,DET,5,det,0.8207496286735718,0.8327615029897053,ADP,True,True,38293,0,0,0,10.55304850493315
388,5,famille,famille,NOUN,2,nmod,NOUN,2,nmod,1.0,0.0,,True,True,225,0,0,0,5.420534999272286
388,6,immigrée,immigré,ADJ,5,amod,ADJ,5,amod,,,,True,False,1,0,0,0,0.6931471805599453
388,7,et,et,CCONJ,9,cc,CCONJ,9,cc,0.25644065667983523,1.7170903132548632,SCONJ,True,True,7215,0,0,0,8.88405606174246
388,8,les,le,DET,9,det,DET,9,det,0.8207496286735718,0.8327615029897053,ADP,True,True,38293,0,0,0,10.55304850493315
388,9,relations,relation,NOUN,2,conj,NOUN,2,conj,1.0,0.0,,True,True,62,0,0,0,4.143134726391533
388,10,existantes,existant,ADJ,9,amod,ADJ,9,amod,,,,True,False,9,0,0,0,2.302585092994046
388,11,entre,entre,ADP,13,case,ADP,13,case,0.9951404265427191,0.0443394212917744,ADJ,True,True,403,0,0,0,6.0014148779611505
388,12,les,le,DET,13,det,DET,13,det,0.8207496286735718,0.8327615029897053,ADP,True,True,38293,0,0,0,10.55304850493315
388,13,parents,parent,NOUN,9,nmod,NOUN,9,nmod,1.0,0.0,,True,True,25,0,0,0,3.258096538021482
388,14,",",",",PUNCT,15,punct,PUNCT,15,punct,,,,True,False,16599,0,0,0,9.717157974344635
388,15,porteurs,porteur,NOUN,13,appos,NOUN,13,conj,,,,True,False,5,0,0,1,1.791759469228055
388,16,de,de,ADP,17,case,ADP,17,case,0.7886818615006483,0.7439947701431047,CCONJ,True,True,27784,0,0,0,10.232251585714021
388,17,mémoire,mémoire,NOUN,15,nmod,NOUN,15,nmod,1.0,0.0,,True,True,25,0,0,0,3.258096538021482
388,18,",",",",PUNCT,21,punct,PUNCT,21,punct,,,,True,False,16599,0,0,0,9.717157974344635
388,19,et,et,CCONJ,21,cc,CCONJ,21,cc,0.25644065667983523,1.7170903132548632,SCONJ,True,True,7215,0,0,0,8.88405606174246
388,20,les,le,DET,21,det,DET,21,det,0.8207496286735718,0.8327615029897053,ADP,True,True,38293,0,0,0,10.55304850493315
388,21,descendants,descendant,NOUN,13,conj,NOUN,2,conj,,,,True,False,3,0,1,1,1.3862943611198906
388,22,",",",",PUNCT,23,punct,PUNCT,23,punct,,,,True,False,16599,0,0,0,9.717157974344635
388,23,héritiers,héritier,NOUN,21,appos,NOUN,21,appos,1.0,0.0,,True,True,12,0,0,0,2.5649493574615367
388,24,de,de,ADP,25,case,ADP,25,case,0.7886818615006483,0.7439947701431047,CCONJ,True,True,27784,0,0,0,10.232251585714021
388,25,celle-ci,celui-ci,PRON,23,nmod,PRON,23,nmod,0.945788582126471,0.3040242868036479,ADV,True,True,111,0,0,0,4.718498871295094
388,26,",",",",PUNCT,9,punct,PUNCT,23,punct,,,,True,False,16599,0,1,1,9.717157974344635
388,27,créent,créer,VERB,0,root,VERB,0,root,1.0,0.0,,True,True,165,0,0,0,5.111987788356544
388,28,des,un,DET,29,det,DET,29,det,0.7741737557418163,1.1225809040946326,ADP,True,True,8933,0,0,0,9.097619501912064
388,29,conditions,condition,NOUN,27,obj,NOUN,27,obj,1.0,0.0,,True,True,45,0,0,0,3.828641396489095
388,30,de,de,ADP,31,case,ADP,31,case,0.7886818615006483,0.7439947701431047,CCONJ,True,True,27784,0,0,0,10.232251585714021
388,31,transferts,transfert,NOUN,29,nmod,NOUN,29,nmod,1.0,0.0,,True,True,11,0,0,0,2.4849066497880004
388,32,mémoriels,mémoriel,ADJ,31,amod,ADJ,31,amod,,,,True,False,1,0,0,0,0.6931471805599453
388,33,originales,original,ADJ,29,amod,ADJ,29,amod,1.0,0.0,,True,True,34,0,0,0,3.5553480614894135
388,34,.,.,PUNCT,27,punct,PUNCT,27,punct,,,,True,False,13366,0,0,0,9.500544261971474
389,1,Il,lui,PRON,5,nsubj,PRON,5,nsubj,0.7173975220804439,1.0427392110337699,CCONJ,True,True,5436,0,0,0,8.600982717145921
389,2,est,être,AUX,5,cop,AUX,5,cop,0.4687470215317024,1.7986756264740116,SCONJ,True,True,8404,0,0,0,9.036582045842716
389,3,l',le,DET,5,det,DET,5,det,0.8207496286735718,0.8327615029897053,ADP,True,True,38293,0,0,0,10.55304850493315
389,4,ancien,ancien,ADJ,5,amod,ADJ,5,amod,1.0,0.0,,True,True,199,0,0,0,5.298317366548036
389,5,directeur,directeur,NOUN,0,root,NOUN,0,root,1.0,0.0,,True,True,56,0,0,0,4.04305126783455
389,6,de,de,ADP,8,case,ADP,8,case,0.7886818615006483,0.7439947701431047,CCONJ,True,True,27784,0,0,0,10.232251585714021
389,7,l',le,DET,8,det,DET,8,det,0.8207496286735718,0.8327615029897053,ADP,True,True,38293,0,0,0,10.55304850493315
389,8,hebdomadaire,hebdomadaire,NOUN,5,nmod,NOUN,5,nmod,,,,True,False,4,0,0,0,1.6094379124341003
389,9,francophone,francophone,ADJ,8,amod,ADJ,8,amod,1.0,0.0,,True,True,14,0,0,0,2.70805020110221
389,10,Le,le,DET,11,det,DET,11,det,0.8207496286735718,0.8327615029897053,ADP,True,True,38293,0,0,0,10.55304850493315
389,11,Journal,journal,NOUN,8,appos,NOUN,8,appos,1.0,0.0,,True,True,42,0,0,0,3.7612001156935624
389,12,Hebdomadaire,hebdomadaire,ADJ,11,amod,ADJ,11,amod,,,,True,False,7,0,0,0,2.0794415416798357
389,13,et,et,CCONJ,15,cc,CCONJ,15,cc,0.25644065667983523,1.7170903132548632,SCONJ,True,True,7215,0,0,0,8.88405606174246
389,14,son,son,DET,15,det,DET,15,det,0.8481722905876147,0.863954061477403,CCONJ,True,True,3876,0,0,0,8.262816937670928
389,15,confrère,confrère,NOUN,8,conj,NOUN,5,conj,,,,True,False,2,0,1,1,1.0986122886681098
389,16,arabophone,arabophone,ADJ,15,amod,ADJ,15,amod,,,,False,False,0,0,0,0,0.0
389,17,Assahifa,Assahifa,PROPN,15,appos,PROPN,15,appos,,,,False,False,0,0,0,0,0.0
389,18,Al,Al,PROPN,17,flat,PROPN,17,flat,,,,True,False,6,0,0,0,1.9459101490553132
389,19,Ousbouiya,Ousbouiya,PROPN,17,flat,PROPN,17,flat,,,,False,False,0,0,0,0,0.0
389,20,.,.,PUNCT,5,punct,PUNCT,5,punct,,,,True,False,13366,0,0,0,9.500544261971474
390,1,En,en,ADP,2,case,ADP,2,case,0.21695278762461512,1.4815638486393006,DET,True,True,5233,0,0,0,8.562931083090092
390,2,1992,1992,NUM,6,obl,NUM,6,obl,0.5810629629814749,0.9809555652854656,PROPN,True,True,17,0,0,0,2.8903717578961645
390,3,",",",",PUNCT,2,punct,PUNCT,2,punct,,,,True,False,16599,0,0,0,9.717157974344635
390,4,ils,lui,PRON,6,nsubj,PRON,6,nsubj,0.7173975220804439,1.0427392110337699,CCONJ,True,True,5436,0,0,0,8.600982717145921
390,5,sont,être,AUX,6,aux,AUX,6,aux,0.4687470215317024,1.7986756264740116,SCONJ,True,True,8404,0,0,0,9.036582045842716
390,6,éliminés,éliminer,VERB,0,root,VERB,0,root,1.0,0.0,,True,True,16,0,0,0,2.833213344056216
390,7,par,par,ADP,9,case,ADP,9,case,1.0,0.0,,True,True,2183,0,0,0,7.688913336864796
390,8,le,le,DET,9,det,DET,9,det,0.8207496286735718,0.8327615029897053,ADP,True,True,38293,0,0,0,10.55304850493315
390,9,club,club,NOUN,6,obl,NOUN,6,obl,1.0,0.0,,True,True,134,0,0,0,4.90527477843843
390,10,congolais,congolais,ADJ,9,amod,ADJ,9,amod,,,,True,False,2,0,0,0,1.0986122886681098
390,11,d',de,ADP,12,case,ADP,12,case,0.7886818615006483,0.7439947701431047,CCONJ,True,True,27784,0,0,0,10.232251585714021
390,12,Elecsport,Elecsport,PROPN,9,nmod,PROPN,9,nmod,,,,False,False,0,0,0,0,0.0
390,13,Bouansa,Bouansa,PROPN,12,flat,PROPN,12,flat,,,,False,False,0,0,0,0,0.0
390,14,dès,dès,ADP,17,case,ADP,17,case,0.8907467680784398,0.4976593631052658,CCONJ,True,True,112,0,0,0,4.727387818712341
390,15,le,le,DET,17,det,DET,17,det,0.8207496286735718,0.8327615029897053,ADP,True,True,38293,0,0,0,10.55304850493315
390,16,premier,premier,ADJ,17,amod,ADJ,17,amod,1.0,0.0,,True,True,675,0,0,0,6.516193076042964
390,17,tour,tour,NOUN,6,obl,NOUN,6,obl,1.0,0.0,,True,True,118,0,0,0,4.77912349311153
390,18,(,(,PUNCT,19,punct,PUNCT,19,punct,,,,True,False,2211,0,0,0,7.701652362642226
390,19,0-2,0-2,NUM,6,obl,NUM,17,appos,,,,False,False,0,0,1,1,0.0
390,20,",",",",PUNCT,21,punct,PUNCT,21,punct,,,,True,False,16599,0,0,0,9.717157974344635
390,21,1-0,1-0,NUM,19,conj,NUM,19,conj,,,,True,False,3,0,0,0,1.3862943611198906
390,22,),),PUNCT,19,punct,PUNCT,19,punct,,,,True,False,2204,0,0,0,7.6984827878809465
390,23,.,.,PUNCT,6,punct,PUNCT,6,punct,,,,True,False,13366,0,0,0,9.500544261971474
391,1,Dame,dame,NOUN,24,nsubj,PROPN,24,nsubj,1.0,0.0,,True,True,12,1,0,0,2.5649493574615367
391,2,Blanche,blanc,ADJ,1,amod,ADJ,1,amod,1.0,0.0,,True,True,40,0,0,0,3.713572066704308
391,3,Nord,nord,NOUN,1,nmod,NOUN,1,nmod,0.17370882153999345,0.6661190724091853,PROPN,True,True,142,0,0,0,4.962844630259907
391,4,ou,ou,CCONJ,5,cc,CCONJ,5,cc,0.514848916000412,0.9993637059064465,ADP,True,True,802,0,0,0,6.688354713946762
391,5,cité,cité,NOUN,1,conj,NOUN,1,conj,1.0,0.0,,True,True,34,0,0,0,3.5553480614894135
391,6,de,de,ADP,8,case,ADP,8,case,0.7886818615006483,0.7439947701431047,CCONJ,True,True,27784,0,0,0,10.232251585714021
391,7,les,le,DET,8,det,DET,8,det,0.8207496286735718,0.8327615029897053,ADP,True,True,38293,0,0,0,10.55304850493315
391,8,peintres,peintre,NOUN,5,nmod,NOUN,5,nmod,1.0,0.0,,True,True,35,0,0,0,3.58351893845611
391,9,",",",",PUNCT,10,punct,PUNCT,10,punct,,,,True,False,16599,0,0,0,9.717157974344635
391,10,surnom,surnom,NOUN,5,appos,NOUN,1,appos,,,,True,False,5,0,1,1,1.791759469228055
391,11,dû,devoir,VERB,10,acl,VERB,10,acl,0.9326805365068354,0.3558398388117804,ADJ,True,True,314,0,0,0,5.752572638825633
391,12,à,à,ADP,14,case,ADP,14,case,1.0,0.0,,True,True,9366,0,0,0,9.14494815320913
391,13,ses,son,DET,14,det,DET,14,det,0.8481722905876147,0.863954061477403,CCONJ,True,True,3876,0,0,0,8.262816937670928
391,14,rues,rue,NOUN,11,obl,NOUN,11,obl,1.0,0.0,,True,True,78,0,0,0,4.3694478524670215
391,15,à,à,ADP,17,case,ADP,17,case,1.0,0.0,,True,True,9366,0,0,0,9.14494815320913
391,16,les,le,DET,17,det,DET,17,det,0.8207496286735718,0.8327615029897053,ADP,True,True,38293,0,0,0,10.55304850493315
391,17,noms,nom,NOUN,14,nmod,NOUN,11,obl,1.0,0.0,,True,True,268,0,1,1,5.594711379601839
391,18,de,de,ADP,19,case,ADP,19,case,0.7886818615006483,0.7439947701431047,CCONJ,True,True,27784,0,0,0,10.232251585714021
391,19,peintres,peintre,NOUN,17,nmod,NOUN,17,nmod,1.0,0.0,,True,True,35,0,0,0,3.58351893845611
391,20,célébres,célèbre,ADJ,19,amod,ADJ,19,amod,1.0,0.0,,True,True,36,0,0,0,3.6109179126442243
391,21,",",",",PUNCT,10,punct,PUNCT,10,punct,,,,True,False,16599,0,0,0,9.717157974344635
391,22,est,être,AUX,24,cop,AUX,24,cop,0.4687470215317024,1.7986756264740116,SCONJ,True,True,8404,0,0,0,9.036582045842716
391,23,un,un,DET,24,det,DET,24,det,0.7741737557418163,1.1225809040946326,ADP,True,True,8933,0,0,0,9.097619501912064
391,24,quartier,quartier,NOUN,0,root,NOUN,0,root,1.0,0.0,,True,True,60,0,0,0,4.110873864173311
391,25,situé,situer,VERB,24,acl,VERB,24,acl,0.793990500654531,0.7337854795581993,ADJ,True,True,383,0,0,0,5.950642552587727
391,26,dans,dans,ADP,28,case,ADP,28,case,1.0,0.0,,True,True,2779,0,0,0,7.930206206684683
391,27,le,le,DET,28,det,DET,28,det,0.8207496286735718,0.8327615029897053,ADP,True,True,38293,0,0,0,10.55304850493315
391,28,nord,nord,NOUN,25,obl,NOUN,25,obl,0.17370882153999345,0.6661190724091853,PROPN,True,True,142,0,0,0,4.962844630259907
391,29,de,de,ADP,31,case,ADP,31,case,0.7886818615006483,0.7439947701431047,CCONJ,True,True,27784,0,0,0,10.232251585714021
391,30,la,le,DET,31,det,DET,31,det,0.8207496286735718,0.8327615029897053,ADP,True,True,38293,0,0,0,10.55304850493315
391,31,ville,ville,NOUN,28,nmod,NOUN,28,nmod,1.0,0.0,,True,True,288,0,0,0,5.666426688112432
391,32,de,de,ADP,33,case,ADP,33,case,0.7886818615006483,0.7439947701431047,CCONJ,True,True,27784,0,0,0,10.232251585714021
391,33,Garges-lès-Gonesse,Garges-lès-Gonesse,PROPN,31,nmod,PROPN,31,nmod,,,,False,False,0,0,0,0,0.0
391,34,",",",",PUNCT,36,punct,PUNCT,36,punct,,,,True,False,16599,0,0,0,9.717157974344635
391,35,en,en,ADP,36,case,ADP,36,case,0.21695278762461512,1.4815638486393006,DET,True,True,5233,0,0,0,8.562931083090092
391,36,banlieue,banlieue,NOUN,25,obl,NOUN,25,obl,,,,True,False,7,0,0,0,2.0794415416798357
391,37,parisienne,parisien,ADJ,36,amod,ADJ,36,amod,1.0,0.0,,True,True,14,0,0,0,2.70805020110221
391,38,.,.,PUNCT,24,punct,PUNCT,24,punct,,,,True,False,13366,0,0,0,9.500544261971474
392,1,De,un,DET,3,det,DET,3,det,0.7741737557418163,1.1225809040946326,ADP,True,True,8933,0,0,0,9.097619501912064
392,2,nombreuses,nombreux,ADJ,3,amod,ADJ,3,amod,0.2268184753433239,0.7724238287751712,NUM,True,True,183,0,0,0,5.214935757608986
392,3,espèces,espèce,NOUN,8,nsubj,NOUN,8,nsubj,1.0,0.0,,True,True,141,0,0,0,4.955827057601261
392,4,devenues,devenir,VERB,3,acl,VERB,3,acl,1.0,0.0,,True,True,257,0,0,0,5.552959584921617
392,5,rares,rare,ADJ,4,xcomp,ADJ,4,xcomp,1.0,0.0,,True,True,25,0,0,0,3.258096538021482
392,6,ou,ou,CCONJ,7,cc,CCONJ,7,cc,0.514848916000412,0.9993637059064465,ADP,True,True,802,0,0,0,6.688354713946762
392,7,menacées,menacé,ADJ,5,conj,VERB,5,conj,,,,False,False,0,1,0,0,0.0
392,8,survivent,survivre,VERB,0,root,VERB,0,root,1.0,0.0,,True,True,12,0,0,0,2.5649493574615367
392,9,dans,dans,ADP,11,case,ADP,11,case,1.0,0.0,,True,True,2779,0,0,0,7.930206206684683
392,10,la,le,DET,11,det,DET,11,det,0.8207496286735718,0.8327615029897053,ADP,True,True,38293,0,0,0,10.55304850493315
392,11,zone,zone,NOUN,8,obl,NOUN,8,obl,1.0,0.0,,True,True,87,0,0,0,4.477336814478207
392,12,boréale,boréal,ADJ,11,amod,ADJ,11,amod,,,,True,False,1,0,0,0,0.6931471805599453
392,13,(,(,PUNCT,16,punct,PUNCT,16,punct,,,,True,False,2211,0,0,0,7.701652362642226
392,14,de,de,ADP,16,case,ADP,16,case,0.7886818615006483,0.7439947701431047,CCONJ,True,True,27784,0,0,0,10.232251585714021
392,15,le,le,DET,16,det,DET,16,det,0.8207496286735718,0.8327615029897053,ADP,True,True,38293,0,0,0,10.55304850493315
392,16,nunavik,Nunavik,PROPN,11,nmod,NOUN,11,nmod,,,,False,False,0,1,0,0,0.0
392,17,à,à,ADP,19,case,ADP,19,case,1.0,0.0,,True,True,9366,0,0,0,9.14494815320913
392,18,l',le,DET,19,det,DET,19,det,0.8207496286735718,0.8327615029897053,ADP,True,True,38293,0,0,0,10.55304850493315
392,19,Alaska,Alaska,PROPN,16,nmod,PROPN,16,nmod,,,,True,False,1,0,0,0,0.6931471805599453
392,20,pour,pour,ADP,22,case,ADP,22,case,0.7890790430468303,0.7432394314397186,CCONJ,True,True,2242,0,0,0,7.715569534520208
392,21,l',le,DET,22,det,DET,22,det,0.8207496286735718,0.8327615029897053,ADP,True,True,38293,0,0,0,10.55304850493315
392,22,Amérique,Amérique,PROPN,16,nmod,PROPN,16,nmod,0.6112034238514021,0.9640185439551698,NOUN,True,True,35,0,0,0,3.58351893845611
392,23,de,de,ADP,25,case,ADP,25,case,0.7886818615006483,0.7439947701431047,CCONJ,True,True,27784,0,0,0,10.232251585714021
392,24,le,le,DET,25,det,DET,25,det,0.8207496286735718,0.8327615029897053,ADP,True,True,38293,0,0,0,10.55304850493315
392,25,Nord,nord,NOUN,22,nmod,NOUN,22,nmod,0.17370882153999345,0.6661190724091853,PROPN,True,True,142,0,0,0,4.962844630259907
392,26,),),PUNCT,16,punct,PUNCT,16,punct,,,,True,False,2204,0,0,0,7.6984827878809465
392,27,.,.,PUNCT,8,punct,PUNCT,8,punct,,,,True,False,13366,0,0,0,9.500544261971474
393,1,N',ne,ADV,2,advmod,ADV,2,advmod,0.03110691420199771,0.7244015123648279,PRON,True,True,1435,0,0,0,7.269616749608169
393,2,arrivez,arriver,VERB,0,root,VERB,0,root,1.0,0.0,,True,True,98,0,0,0,4.59511985013459
393,3,surtout,surtout,ADV,4,advmod,ADV,2,advmod,1.0,0.0,,True,True,68,0,1,1,4.23410650459726
393,4,pas,pas,ADV,2,advmod,ADV,2,advmod,1.0,0.0,,True,True,893,0,0,0,6.795705775173514
393,5,quelques,quelque,DET,6,det,DET,6,det,0.7437180181147647,0.8210838430295273,NUM,True,True,160,0,0,0,5.081404364984463
393,6,minutes,minute,NOUN,2,obl,NOUN,2,obj,1.0,0.0,,True,True,46,0,0,1,3.8501476017100584
393,7,en,en,ADP,8,case,ADP,8,case,0.21695278762461512,1.4815638486393006,DET,True,True,5233,0,0,0,8.562931083090092
393,8,retard,retard,NOUN,6,nmod,NOUN,2,obl,,,,True,False,9,0,1,1,2.302585092994046
393,9,!,!,PUNCT,2,punct,PUNCT,2,punct,,,,True,False,306,0,0,0,5.726847747587197
394,1,Charles,Charles,PROPN,8,nsubj,PROPN,8,nsubj,1.0,0.0,,True,True,51,0,0,0,3.9512437185814275
394,2,Monginot,Monginot,PROPN,1,flat,PROPN,1,flat,,,,False,False,0,0,0,0,0.0
394,3,(,(,PUNCT,4,punct,PUNCT,4,punct,,,,True,False,2211,0,0,0,7.701652362642226
394,4,1825-1900,1825-1900,NUM,1,nmod,NUM,1,nmod,,,,False,False,0,0,0,0,0.0
394,5,),),PUNCT,4,punct,PUNCT,4,punct,,,,True,False,2204,0,0,0,7.6984827878809465
394,6,est,être,AUX,8,cop,AUX,8,cop,0.4687470215317024,1.7986756264740116,SCONJ,True,True,8404,0,0,0,9.036582045842716
394,7,un,un,DET,8,det,DET,8,det,0.7741737557418163,1.1225809040946326,ADP,True,True,8933,0,0,0,9.097619501912064
394,8,peintre,peintre,NOUN,0,root,NOUN,0,root,1.0,0.0,,True,True,35,0,0,0,3.58351893845611
394,9,français,français,ADJ,8,amod,ADJ,8,amod,1.0,0.0,,True,True,419,0,0,0,6.040254711277414
394,10,.,.,PUNCT,8,punct,PUNCT,8,punct,,,,True,False,13366,0,0,0,9.500544261971474
395,1,Licencié,licencié,ADJ,8,advcl,VERB,8,advcl,,,,False,False,0,1,0,0,0.0
395,2,en,en,ADP,3,case,ADP,3,case,0.21695278762461512,1.4815638486393006,DET,True,True,5233,0,0,0,8.562931083090092
395,3,histoire,histoire,NOUN,1,obl,NOUN,1,obl,1.0,0.0,,True,True,117,0,0,0,4.770684624465665
395,4,et,et,CCONJ,5,cc,CCONJ,5,cc,0.25644065667983523,1.7170903132548632,SCONJ,True,True,7215,0,0,0,8.88405606174246
395,5,géographie,géographie,NOUN,3,conj,NOUN,3,conj,,,,True,False,3,0,0,0,1.3862943611198906
395,6,",",",",PUNCT,1,punct,PUNCT,1,punct,,,,True,False,16599,0,0,0,9.717157974344635
395,7,il,lui,PRON,8,nsubj,PRON,8,nsubj,0.7173975220804439,1.0427392110337699,CCONJ,True,True,5436,0,0,0,8.600982717145921
395,8,enseigna,enseigner,VERB,0,root,VERB,0,root,1.0,0.0,,True,True,23,0,0,0,3.1780538303479458
395,9,à,à,ADP,11,case,ADP,11,case,1.0,0.0,,True,True,9366,0,0,0,9.14494815320913
395,10,l',le,DET,11,det,DET,11,det,0.8207496286735718,0.8327615029897053,ADP,True,True,38293,0,0,0,10.55304850493315
395,11,université,université,NOUN,8,obl,NOUN,8,obl,1.0,0.0,,True,True,100,0,0,0,4.61512051684126
395,12,Yale,Yale,PROPN,11,appos,PROPN,11,appos,,,,False,False,0,0,0,0,0.0
395,13,à,à,ADP,15,case,ADP,15,case,1.0,0.0,,True,True,9366,0,0,0,9.14494815320913
395,14,les,le,DET,15,det,DET,15,det,0.8207496286735718,0.8327615029897053,ADP,True,True,38293,0,0,0,10.55304850493315
395,15,États-Unis,États-Unis,PROPN,8,obl,PROPN,11,nmod,0.470472854556799,1.3476494791147204,NOUN,True,True,115,0,1,1,4.7535901911063645
395,16,.,.,PUNCT,8,punct,PUNCT,8,punct,,,,True,False,13366,0,0,0,9.500544261971474
396,1,À,à,ADP,3,case,ADP,3,case,1.0,0.0,,True,True,9366,0,0,0,9.14494815320913
396,2,l',le,DET,3,det,DET,3,det,0.8207496286735718,0.8327615029897053,ADP,True,True,38293,0,0,0,10.55304850493315
396,3,issue,issue,NOUN,19,obl,NOUN,19,obl,1.0,0.0,,True,True,18,0,0,0,2.9444389791664403
396,4,de,de,ADP,6,case,ADP,6,case,0.7886818615006483,0.7439947701431047,CCONJ,True,True,27784,0,0,0,10.232251585714021
396,5,les,le,DET,6,det,DET,6,det,0.8207496286735718,0.8327615029897053,ADP,True,True,38293,0,0,0,10.55304850493315
396,6,élections,élection,NOUN,3,nmod,NOUN,3,nmod,1.0,0.0,,True,True,56,0,0,0,4.04305126783455
396,7,municipales,municipal,ADJ,6,amod,ADJ,6,amod,1.0,0.0,,True,True,26,0,0,0,3.295836866004329
396,8,de,de,ADP,9,case,ADP,9,case,0.7886818615006483,0.7439947701431047,CCONJ,True,True,27784,0,0,0,10.232251585714021
396,9,juin,juin,NOUN,6,nmod,NOUN,6,nmod,1.0,0.0,,True,True,137,0,0,0,4.927253685157205
396,10,2008,2008,NUM,9,nmod,NUM,9,nmod,1.0,0.0,,True,True,96,0,0,0,4.574710978503383
396,11,",",",",PUNCT,3,punct,PUNCT,3,punct,,,,True,False,16599,0,0,0,9.717157974344635
396,12,Gheorghe,Gheorghe,PROPN,19,nsubj,PROPN,19,nsubj,,,,False,False,0,0,0,0,0.0
396,13,Tirifon,Tirifon,PROPN,12,flat,PROPN,12,flat,,,,False,False,0,0,0,0,0.0
396,14,(,(,PUNCT,15,punct,PUNCT,15,punct,,,,True,False,2211,0,0,0,7.701652362642226
396,15,PNL,PNL,PROPN,12,appos,PROPN,12,appos,,,,False,False,0,0,0,0,0.0
396,16,),),PUNCT,15,punct,PUNCT,15,punct,,,,True,False,2204,0,0,0,7.6984827878809465
396,17,a,avoir,AUX,19,aux,AUX,19,aux,0.7537049139623345,0.8053529913575782,ADV,True,True,2935,0,0,0,7.984803389734406
396,18,été,être,AUX,19,aux,AUX,19,aux,0.4687470215317024,1.7986756264740116,SCONJ,True,True,8404,0,0,0,9.036582045842716
396,19,élu,élire,VERB,0,root,VERB,0,root,1.0,0.0,,True,True,55,0,0,0,4.02535169073515
396,20,maire,maire,NOUN,19,xcomp,NOUN,19,xcomp,1.0,0.0,,True,True,36,0,0,0,3.6109179126442243
396,21,de,de,ADP,23,case,ADP,23,case,0.7886818615006483,0.7439947701431047,CCONJ,True,True,27784,0,0,0,10.232251585714021
396,22,la,le,DET,23,det,DET,23,det,0.8207496286735718,0.8327615029897053,ADP,True,True,38293,0,0,0,10.55304850493315
396,23,commune,commune,NOUN,20,nmod,NOUN,20,nmod,1.0,0.0,,True,True,260,0,0,0,5.564520407322694
396,24,.,.,PUNCT,19,punct,PUNCT,19,punct,,,,True,False,13366,0,0,0,9.500544261971474
397,1,Le,le,DET,2,det,DET,2,det,0.8207496286735718,0.8327615029897053,ADP,True,True,38293,0,0,0,10.55304850493315
397,2,conseil,conseil,NOUN,17,nsubj,NOUN,17,nsubj,1.0,0.0,,True,True,122,0,0,0,4.812184355372417
397,3,général,général,ADJ,2,amod,ADJ,2,amod,1.0,0.0,,True,True,117,0,0,0,4.770684624465665
397,4,",",",",PUNCT,5,punct,PUNCT,5,punct,,,,True,False,16599,0,0,0,9.717157974344635
397,5,propriétaire,propriétaire,NOUN,2,appos,NOUN,2,appos,0.3660449010993546,0.9475867828455469,PRON,True,True,46,0,0,0,3.8501476017100584
397,6,de,de,ADP,8,case,ADP,8,case,0.7886818615006483,0.7439947701431047,CCONJ,True,True,27784,0,0,0,10.232251585714021
397,7,le,le,DET,8,det,DET,8,det,0.8207496286735718,0.8327615029897053,ADP,True,True,38293,0,0,0,10.55304850493315
397,8,bâtiment,bâtiment,NOUN,5,nmod,NOUN,5,nmod,1.0,0.0,,True,True,64,0,0,0,4.174387269895637
397,9,de,de,ADP,12,case,ADP,12,case,0.7886818615006483,0.7439947701431047,CCONJ,True,True,27784,0,0,0,10.232251585714021
