lemma,form,gold_upos,pred_upos,purity,entropy,rival,distribution,in_train,train_freq,pos_err,log_freq
事,こと,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,818,0,6.70808408385307
から,から,ADP,ADP,1.0,0.0,,ADP: 1.00,True,851,0,6.747586526829315
、,、,PUNCT,PUNCT,,,,,True,6142,0,8.723068501163928
第,第,NOUN,NOUN,0.023013904225340776,1.7491731665858714,SYM,"SYM: 0.51, DET: 0.29, NUM: 0.10, ADV: 0.07",True,182,0,5.209486152841421
171,171,NUM,NUM,,,,,True,1,0,0.6931471805599453
回,回,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,90,0,4.51085950651685
国会,国会,NOUN,NOUN,,,,,True,8,0,2.1972245773362196
で,で,ADP,ADP,1.0,0.0,,ADP: 1.00,True,2274,0,7.729735331385051
の,の,ADP,ADP,0.9045274069531298,0.4544775110712305,PART,"ADP: 0.90, PART: 0.10",True,7749,0,8.955448122347393
公,公,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,29,0,3.4011973816621555
文書,文書,NOUN,NOUN,,,,,True,7,0,2.0794415416798357
管理,管理,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,20,0,3.044522437723423
法,法,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,24,0,3.2188758248682006
の,の,ADP,ADP,0.9045274069531298,0.4544775110712305,PART,"ADP: 0.90, PART: 0.10",True,7749,0,8.955448122347393
成立,成立,NOUN,NOUN,,,,,True,2,0,1.0986122886681098
は,は,ADP,ADP,1.0,0.0,,ADP: 1.00,True,4834,0,8.483636407887394
絶望,絶望,VERB,VERB,,,,,False,0,0,0.0
視,視,NOUN,NOUN,,,,,True,10,0,2.3978952727983707
為る,さ,AUX,AUX,0.4782550981099619,1.481890763677283,PART,"AUX: 0.48, PART: 0.34, SCONJ: 0.18",True,4502,0,8.412499120301572
れる,れ,AUX,AUX,0.5054381215180003,1.258694262430226,PART,"AUX: 0.51, PART: 0.44, SCONJ: 0.06",True,1578,0,7.364547014255642
て,て,SCONJ,SCONJ,0.27906208378015457,1.569972645797504,PART,"PART: 0.40, AUX: 0.32, SCONJ: 0.28",True,4514,0,8.415160465851086
居る,い,VERB,VERB,0.04122878863232381,1.049933790210585,SCONJ,"SCONJ: 0.70, AUX: 0.26",True,2059,0,7.630461261783627
た,た,AUX,AUX,0.2916937633559493,1.5744111408725157,PART,"PART: 0.39, SCONJ: 0.32, AUX: 0.29",True,4624,0,8.439231649946526
。,。,PUNCT,PUNCT,,,,,True,6853,0,8.832587702434553
神奈川,神奈川,PROPN,PROPN,,,,,True,6,0,1.9459101490553132
県,県,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,113,0,4.736198448394496
鎌倉,鎌倉,PROPN,PROPN,,,,,True,1,0,0.6931471805599453
市,市,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,142,0,4.962844630259907
北,北,NOUN,NOUN,0.079319934238816,0.39977839175989316,PROPN,"PROPN: 0.92, NOUN: 0.08",True,18,0,2.9444389791664403
鎌倉,鎌倉,PROPN,PROPN,,,,,True,1,0,0.6931471805599453
出身,出身,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,41,0,3.7376696182833684
。,。,PUNCT,PUNCT,,,,,True,6853,0,8.832587702434553
唯一,唯一,ADV,ADV,,,,,True,6,0,1.9459101490553132
、,、,PUNCT,PUNCT,,,,,True,6142,0,8.723068501163928
最初,最初,NOUN,NOUN,0.048914151329358904,0.28176632089355286,PRON,PRON: 0.95,True,34,0,3.5553480614894135
から,から,ADP,ADP,1.0,0.0,,ADP: 1.00,True,851,0,6.747586526829315
冥術,冥術,NOUN,NOUN,,,,,False,0,0,0.0
を,を,ADP,ADP,1.0,0.0,,ADP: 1.00,True,4658,0,8.446556111816797
使用,使用,VERB,VERB,1.0,0.0,,VERB: 1.00,True,69,0,4.248495242049359
出来る,できる,AUX,AUX,0.49050132819452985,1.5087945603338004,PART,"AUX: 0.49, PART: 0.26, SCONJ: 0.25",True,210,0,5.351858133476067
クラス,クラス,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,14,0,2.70805020110221
。,。,PUNCT,PUNCT,,,,,True,6853,0,8.832587702434553
1883,1883,NUM,NUM,,,,,False,0,0,0.0
年,年,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,914,0,6.818924065275521
に,に,ADP,ADP,1.0,0.0,,ADP: 1.00,True,5614,0,8.633196867172543
家族,家族,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,34,0,3.5553480614894135
に,に,ADP,ADP,1.0,0.0,,ADP: 1.00,True,5614,0,8.633196867172543
連れる,連れ,VERB,VERB,1.0,0.0,,VERB: 1.00,True,13,0,2.6390573296152584
られる,られ,AUX,AUX,0.4745928774726321,1.4859059485649841,PART,"AUX: 0.47, PART: 0.34, SCONJ: 0.18",True,304,0,5.720311776607412
て,て,SCONJ,SCONJ,0.27906208378015457,1.569972645797504,PART,"PART: 0.40, AUX: 0.32, SCONJ: 0.28",True,4514,0,8.415160465851086
ドイツ,ドイツ,PROPN,PROPN,0.9571154411598517,0.25536495446846647,NOUN,PROPN: 0.96,True,27,0,3.332204510175204
に,に,ADP,ADP,1.0,0.0,,ADP: 1.00,True,5614,0,8.633196867172543
移住,移住,NOUN,NOUN,,,,,False,0,0,0.0
。,。,PUNCT,PUNCT,,,,,True,6853,0,8.832587702434553
味,味,NOUN,NOUN,0.24554672650862072,0.8041432517424673,PRON,"PRON: 0.75, NOUN: 0.25",True,26,0,3.295836866004329
は,は,ADP,ADP,1.0,0.0,,ADP: 1.00,True,4834,0,8.483636407887394
申し分,申し分,NOUN,ADV,,,,,False,0,1,0.0
無い,ない,ADJ,ADJ,0.6310002143331026,0.9499010044937358,VERB,"ADJ: 0.63, VERB: 0.37",True,264,0,5.579729825986222
。,。,PUNCT,PUNCT,,,,,True,6853,0,8.832587702434553
そして,そして,CCONJ,CCONJ,0.6728473364015446,0.9119907738924372,ADV,"CCONJ: 0.67, ADV: 0.33",True,45,0,3.828641396489095
5,5,NUM,NUM,0.9915742908504739,0.07016581926390444,NOUN,NUM: 0.99,True,139,0,4.941642422609304
月,月,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,494,0,6.20455776256869
に,に,ADP,ADP,1.0,0.0,,ADP: 1.00,True,5614,0,8.633196867172543
リリース,リリース,VERB,VERB,,,,,True,8,0,2.1972245773362196
為る,し,AUX,AUX,0.4782550981099619,1.481890763677283,PART,"AUX: 0.48, PART: 0.34, SCONJ: 0.18",True,4502,0,8.412499120301572
た,た,AUX,AUX,0.2916937633559493,1.5744111408725157,PART,"PART: 0.39, SCONJ: 0.32, AUX: 0.29",True,4624,0,8.439231649946526
「,「,PUNCT,PUNCT,,,,,True,695,0,6.54534966033442
Story,Story,NOUN,NOUN,,,,,True,1,0,0.6931471805599453
」,」,PUNCT,PUNCT,,,,,True,693,0,6.542471960506805
は,は,ADP,ADP,1.0,0.0,,ADP: 1.00,True,4834,0,8.483636407887394
8,8,NUM,NUM,0.9915617883413597,0.07025180777084854,NOUN,NUM: 0.99,True,104,0,4.653960350157523
位,位,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,43,0,3.784189633918261
初,初,NOUN,NOUN,0.17226617132424102,0.6628626568803371,PROPN,"PROPN: 0.83, NOUN: 0.17",True,54,0,4.007333185232471
登場,登場,NOUN,NOUN,0.12667637739464863,1.418331482294813,VERB,"VERB: 0.47, ADJ: 0.41, NOUN: 0.13",True,30,0,3.4339872044851463
の,の,ADP,ADP,0.9045274069531298,0.4544775110712305,PART,"ADP: 0.90, PART: 0.10",True,7749,0,8.955448122347393
後,後,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,281,0,5.641907070938114
、,、,PUNCT,PUNCT,,,,,True,6142,0,8.723068501163928
売り上げ,売上,NOUN,NOUN,0.4095992953960867,0.9762895835075481,PROPN,"PROPN: 0.59, NOUN: 0.41",True,13,0,2.6390573296152584
枚数,枚数,NOUN,NOUN,,,,,False,0,0,0.0
30,30,NUM,NUM,0.9915737308205872,0.07016967155861635,NOUN,NUM: 0.99,True,36,0,3.6109179126442243
万,万,NUM,NUM,0.34688202349904007,1.481581995029893,SYM,"SYM: 0.54, NUM: 0.35, ADJ: 0.06, NOUN: 0.05",True,85,0,4.454347296253507
枚,枚,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,15,0,2.772588722239781
、,、,PUNCT,PUNCT,,,,,True,6142,0,8.723068501163928
ダウンロード,ダウンロード,NOUN,NOUN,,,,,True,2,0,1.0986122886681098
件数,件数,NOUN,NOUN,,,,,True,2,0,1.0986122886681098
400,400,NUM,NUM,,,,,True,4,0,1.6094379124341003
万,万,NUM,NUM,0.34688202349904007,1.481581995029893,SYM,"SYM: 0.54, NUM: 0.35, ADJ: 0.06, NOUN: 0.05",True,85,0,4.454347296253507
件,件,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,26,0,3.295836866004329
と,と,ADP,ADP,1.0,0.0,,ADP: 1.00,True,3323,0,8.10892415597534
成る,なり,VERB,VERB,1.0,0.0,,VERB: 1.00,True,811,0,6.699500340161678
、,、,PUNCT,PUNCT,,,,,True,6142,0,8.723068501163928
同曲,同曲,NOUN,NOUN,,,,,True,1,0,0.6931471805599453
で,で,ADP,ADP,1.0,0.0,,ADP: 1.00,True,2274,0,7.729735331385051
初,初,NOUN,NOUN,0.17226617132424102,0.6628626568803371,PROPN,"PROPN: 0.83, NOUN: 0.17",True,54,0,4.007333185232471
の,の,ADP,ADP,0.9045274069531298,0.4544775110712305,PART,"ADP: 0.90, PART: 0.10",True,7749,0,8.955448122347393
NHK,NHK,PROPN,PROPN,,,,,True,5,0,1.791759469228055
紅白,紅白,NOUN,NOUN,,,,,False,0,0,0.0
歌,歌,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,17,0,2.8903717578961645
合戦,合戦,NOUN,NOUN,,,,,True,1,0,0.6931471805599453
出場,出場,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,18,0,2.9444389791664403
を,を,ADP,ADP,1.0,0.0,,ADP: 1.00,True,4658,0,8.446556111816797
果たす,果す,VERB,VERB,1.0,0.0,,VERB: 1.00,True,21,0,3.091042453358316
。,。,PUNCT,PUNCT,,,,,True,6853,0,8.832587702434553
詳細,詳細,NOUN,NOUN,,,,,True,5,0,1.791759469228055
は,は,ADP,ADP,1.0,0.0,,ADP: 1.00,True,4834,0,8.483636407887394
槍槓,槍槓,NOUN,NOUN,,,,,False,0,0,0.0
を,を,ADP,ADP,1.0,0.0,,ADP: 1.00,True,4658,0,8.446556111816797
参照,参照,NOUN,NOUN,,,,,True,10,0,2.3978952727983707
。,。,PUNCT,PUNCT,,,,,True,6853,0,8.832587702434553
プードル,プードル,NOUN,NOUN,,,,,False,0,0,0.0
の,の,ADP,ADP,0.9045274069531298,0.4544775110712305,PART,"ADP: 0.90, PART: 0.10",True,7749,0,8.955448122347393
女の子,女の子,NOUN,NOUN,,,,,True,7,0,2.0794415416798357
の,の,ADP,ADP,0.9045274069531298,0.4544775110712305,PART,"ADP: 0.90, PART: 0.10",True,7749,0,8.955448122347393
キャラクター,キャラクター,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,17,0,2.8903717578961645
。,。,PUNCT,PUNCT,,,,,True,6853,0,8.832587702434553
僕,僕,PRON,PRON,,,,,True,9,0,2.302585092994046
が,が,ADP,ADP,1.0,0.0,,ADP: 1.00,True,3556,0,8.176672771948455
出来る,できる,VERB,VERB,0.6978111387783645,0.8839501119431762,ADJ,"VERB: 0.70, ADJ: 0.30",True,78,0,4.3694478524670215
の,の,SCONJ,SCONJ,0.24980367819416166,1.5211548881987613,PART,"PART: 0.48, AUX: 0.27, SCONJ: 0.25",True,729,0,6.593044534142437
は,は,ADP,ADP,1.0,0.0,,ADP: 1.00,True,4834,0,8.483636407887394
車,クルマ,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,80,0,4.394449154672439
の,の,ADP,ADP,0.9045274069531298,0.4544775110712305,PART,"ADP: 0.90, PART: 0.10",True,7749,0,8.955448122347393
フィードバック,フィードバック,NOUN,NOUN,,,,,False,0,0,0.0
だけ,だけ,ADP,ADP,0.9030868474170813,0.4591334374546166,PART,"ADP: 0.90, PART: 0.10",True,85,0,4.454347296253507
。,。,PUNCT,PUNCT,,,,,True,6853,0,8.832587702434553
バス,バス,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,30,0,3.4339872044851463
は,は,ADP,ADP,1.0,0.0,,ADP: 1.00,True,4834,0,8.483636407887394
園児,園児,NOUN,NOUN,,,,,False,0,0,0.0
19,19,NUM,NUM,1.0,0.0,,NUM: 1.00,True,27,0,3.332204510175204
人,人,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,358,0,5.883322388488279
と,と,ADP,ADP,1.0,0.0,,ADP: 1.00,True,3323,0,8.10892415597534
運転,運転,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,17,0,2.8903717578961645
手,手,NOUN,NOUN,0.13407412967944782,0.5685065620658997,PRON,"PRON: 0.87, NOUN: 0.13",True,52,0,3.970291913552122
、,、,PUNCT,PUNCT,,,,,True,6142,0,8.723068501163928
幼稚,幼稚,ADJ,NOUN,,,,,False,0,1,0.0
園,園,NOUN,NOUN,,,,,True,4,0,1.6094379124341003
の,の,ADP,ADP,0.9045274069531298,0.4544775110712305,PART,"ADP: 0.90, PART: 0.10",True,7749,0,8.955448122347393
職員,職員,NOUN,NOUN,,,,,True,10,0,2.3978952727983707
の,の,ADP,ADP,0.9045274069531298,0.4544775110712305,PART,"ADP: 0.90, PART: 0.10",True,7749,0,8.955448122347393
計,計,NOUN,NOUN,0.051323746304162074,1.7515228667230582,DET,"DET: 0.57, NUM: 0.20, PROPN: 0.11, ADV: 0.07, NOUN: 0.05",True,16,0,2.833213344056216
21,21,NUM,NUM,0.9866488263421029,0.10226879762790511,NOUN,NUM: 0.99,True,24,0,3.2188758248682006
人,人,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,358,0,5.883322388488279
が,が,ADP,ADP,1.0,0.0,,ADP: 1.00,True,3556,0,8.176672771948455
乗車,乗車,VERB,VERB,,,,,True,1,0,0.6931471805599453
為る,し,AUX,AUX,0.4782550981099619,1.481890763677283,PART,"AUX: 0.48, PART: 0.34, SCONJ: 0.18",True,4502,0,8.412499120301572
、,、,PUNCT,PUNCT,,,,,True,6142,0,8.723068501163928
幼稚,幼稚,ADJ,NOUN,,,,,False,0,1,0.0
園,園,NOUN,NOUN,,,,,True,4,0,1.6094379124341003
に,に,ADP,ADP,1.0,0.0,,ADP: 1.00,True,5614,0,8.633196867172543
向かう,向かう,VERB,VERB,0.8313101264657808,0.6546989711770096,ADJ,"VERB: 0.83, ADJ: 0.17",True,28,0,3.367295829986474
途中,途中,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,17,0,2.8903717578961645
だ,だっ,AUX,AUX,0.13576149999360715,0.9336833803340612,ADP,"ADP: 0.79, AUX: 0.14, SCONJ: 0.07",True,3424,0,8.138856750696325
た,た,AUX,AUX,0.2916937633559493,1.5744111408725157,PART,"PART: 0.39, SCONJ: 0.32, AUX: 0.29",True,4624,0,8.439231649946526
。,。,PUNCT,PUNCT,,,,,True,6853,0,8.832587702434553
一般,一般,NOUN,NOUN,0.5725069353374138,0.9847771486204887,ADJ,"NOUN: 0.57, ADJ: 0.43",True,43,0,3.784189633918261
的,的,PART,PART,0.0,0.2820244474346204,ADP,ADP: 0.95,True,376,0,5.932245187448011
だ,に,AUX,AUX,0.13576149999360715,0.9336833803340612,ADP,"ADP: 0.79, AUX: 0.14, SCONJ: 0.07",True,3424,0,8.138856750696325
ハニー,ハニー,NOUN,NOUN,,,,,True,1,0,0.6931471805599453
・,・,SYM,SYM,0.7016396285922266,1.3484074038684846,CCONJ,"SYM: 0.70, CCONJ: 0.15, NUM: 0.11",True,857,0,6.754604099487962
ライトニング,ライトニング,NOUN,NOUN,,,,,False,0,0,0.0
・,・,SYM,SYM,0.7016396285922266,1.3484074038684846,CCONJ,"SYM: 0.70, CCONJ: 0.15, NUM: 0.11",True,857,0,6.754604099487962
フレア,フレア,NOUN,NOUN,,,,,True,1,0,0.6931471805599453
より,より,ADP,ADP,1.0,0.0,,ADP: 1.00,True,88,0,4.48863636973214
威力,威力,NOUN,NOUN,,,,,True,3,0,1.3862943611198906
が,が,ADP,ADP,1.0,0.0,,ADP: 1.00,True,3556,0,8.176672771948455
高い,高い,ADJ,ADJ,0.9297419540442821,0.4365206003130443,VERB,ADJ: 0.93,True,64,0,4.174387269895637
。,。,PUNCT,PUNCT,,,,,True,6853,0,8.832587702434553
此の,この,DET,DET,0.6051961319761124,1.4129985979229014,NUM,"DET: 0.61, NUM: 0.30, PROPN: 0.06",True,372,0,5.921578419643816
地形,地形,NOUN,NOUN,,,,,True,2,0,1.0986122886681098
を,を,ADP,ADP,1.0,0.0,,ADP: 1.00,True,4658,0,8.446556111816797
利用,利用,VERB,VERB,1.0,0.0,,VERB: 1.00,True,60,0,4.110873864173311
為る,し,AUX,AUX,0.4782550981099619,1.481890763677283,PART,"AUX: 0.48, PART: 0.34, SCONJ: 0.18",True,4502,0,8.412499120301572
て,て,SCONJ,SCONJ,0.27906208378015457,1.569972645797504,PART,"PART: 0.40, AUX: 0.32, SCONJ: 0.28",True,4514,0,8.415160465851086
居る,いる,VERB,VERB,0.04122878863232381,1.049933790210585,SCONJ,"SCONJ: 0.70, AUX: 0.26",True,2059,0,7.630461261783627
生物,生物,NOUN,NOUN,,,,,True,9,0,2.302585092994046
が,が,ADP,ADP,1.0,0.0,,ADP: 1.00,True,3556,0,8.176672771948455
秋茜,アキアカネ,NOUN,NOUN,,,,,False,0,0,0.0
だ,で,AUX,AUX,0.13576149999360715,0.9336833803340612,ADP,"ADP: 0.79, AUX: 0.14, SCONJ: 0.07",True,3424,0,8.138856750696325
有る,ある,VERB,VERB,0.3095292225196191,1.5706748202623675,ADJ,"ADJ: 0.46, VERB: 0.31, AUX: 0.22",True,1424,0,7.261927092702751
。,。,PUNCT,PUNCT,,,,,True,6853,0,8.832587702434553
14,14,NUM,NUM,0.9866951335342136,0.10198122825699543,NOUN,NUM: 0.99,True,22,0,3.1354942159291497
日,日,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,461,0,6.135564891081739
未明,未明,ADV,ADV,,,,,False,0,0,0.0
、,、,PUNCT,PUNCT,,,,,True,6142,0,8.723068501163928
ジャーヴィス,ジャーヴィス,PROPN,PROPN,,,,,False,0,0,0.0
は,は,ADP,ADP,1.0,0.0,,ADP: 1.00,True,4834,0,8.483636407887394
スペイン,スペイン,PROPN,PROPN,,,,,True,9,0,2.302585092994046
艦隊,艦隊,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,15,0,2.772588722239781
が,が,ADP,ADP,1.0,0.0,,ADP: 1.00,True,3556,0,8.176672771948455
風上,風上,NOUN,NOUN,,,,,False,0,0,0.0
35,35,NUM,NUM,,,,,True,4,0,1.6094379124341003
マイル,マイル,NOUN,NOUN,,,,,False,0,0,0.0
に,に,ADP,ADP,1.0,0.0,,ADP: 1.00,True,5614,0,8.633196867172543
有る,ある,VERB,VERB,0.3095292225196191,1.5706748202623675,ADJ,"ADJ: 0.46, VERB: 0.31, AUX: 0.22",True,1424,0,7.261927092702751
事,こと,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,818,0,6.70808408385307
を,を,ADP,ADP,1.0,0.0,,ADP: 1.00,True,4658,0,8.446556111816797
知る,知っ,VERB,VERB,1.0,0.0,,VERB: 1.00,True,73,0,4.30406509320417
た,た,AUX,AUX,0.2916937633559493,1.5744111408725157,PART,"PART: 0.39, SCONJ: 0.32, AUX: 0.29",True,4624,0,8.439231649946526
。,。,PUNCT,PUNCT,,,,,True,6853,0,8.832587702434553
考える,考え,VERB,VERB,1.0,0.0,,VERB: 1.00,True,62,0,4.143134726391533
方,方,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,114,0,4.74493212836325
の,の,ADP,ADP,0.9045274069531298,0.4544775110712305,PART,"ADP: 0.90, PART: 0.10",True,7749,0,8.955448122347393
源流,源流,NOUN,NOUN,,,,,False,0,0,0.0
は,は,ADP,ADP,1.0,0.0,,ADP: 1.00,True,4834,0,8.483636407887394
、,、,PUNCT,PUNCT,,,,,True,6142,0,8.723068501163928
アルキメデス,アルキメデス,PROPN,NOUN,,,,,False,0,1,0.0
が,が,ADP,ADP,1.0,0.0,,ADP: 1.00,True,3556,0,8.176672771948455
円周,円周,NOUN,NOUN,,,,,False,0,0,0.0
率,率,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,24,0,3.2188758248682006
の,の,ADP,ADP,0.9045274069531298,0.4544775110712305,PART,"ADP: 0.90, PART: 0.10",True,7749,0,8.955448122347393
近似,近似,NOUN,NOUN,,,,,True,1,0,0.6931471805599453
値,値,NOUN,NOUN,,,,,True,5,0,1.791759469228055
を,を,ADP,ADP,1.0,0.0,,ADP: 1.00,True,4658,0,8.446556111816797
計算,計算,VERB,VERB,,,,,True,1,0,0.6931471805599453
為る,する,AUX,AUX,0.4782550981099619,1.481890763677283,PART,"AUX: 0.48, PART: 0.34, SCONJ: 0.18",True,4502,0,8.412499120301572
際,際,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,68,0,4.23410650459726
に,に,ADP,ADP,1.0,0.0,,ADP: 1.00,True,5614,0,8.633196867172543
用いる,用い,VERB,VERB,1.0,0.0,,VERB: 1.00,True,40,0,3.713572066704308
た,た,AUX,AUX,0.2916937633559493,1.5744111408725157,PART,"PART: 0.39, SCONJ: 0.32, AUX: 0.29",True,4624,0,8.439231649946526
方法,方法,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,29,0,3.4011973816621555
に,に,ADP,ADP,1.0,0.0,,ADP: 1.00,True,5614,0,8.633196867172543
まで,まで,ADP,ADP,1.0,0.0,,ADP: 1.00,True,248,0,5.517452896464707
遡る,遡る,VERB,VERB,,,,,True,1,0,0.6931471805599453
が,が,SCONJ,SCONJ,0.30985097947927953,1.5342249506134624,PART,"PART: 0.45, SCONJ: 0.31, AUX: 0.24",True,657,0,6.489204931325317
、,、,PUNCT,PUNCT,,,,,True,6142,0,8.723068501163928
現代,現代,NOUN,NOUN,0.0520383153002543,0.2949932739933933,PROPN,"PROPN: 0.95, NOUN: 0.05",True,16,0,2.833213344056216
的,的,PART,PART,0.0,0.2820244474346204,ADP,ADP: 0.95,True,376,0,5.932245187448011
だ,な,AUX,AUX,0.13576149999360715,0.9336833803340612,ADP,"ADP: 0.79, AUX: 0.14, SCONJ: 0.07",True,3424,0,8.138856750696325
形,形,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,45,0,3.828641396489095
で,で,ADP,ADP,1.0,0.0,,ADP: 1.00,True,2274,0,7.729735331385051
の,の,ADP,ADP,0.9045274069531298,0.4544775110712305,PART,"ADP: 0.90, PART: 0.10",True,7749,0,8.955448122347393
定式,定式,NOUN,NOUN,,,,,False,0,0,0.0
化,化,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,92,0,4.532599493153256
は,は,ADP,ADP,1.0,0.0,,ADP: 1.00,True,4834,0,8.483636407887394
ガウス,ガウス,PROPN,PROPN,,,,,False,0,0,0.0
に,に,ADP,ADP,1.0,0.0,,ADP: 1.00,True,5614,0,8.633196867172543
因る,よっ,VERB,VERB,0.2394991876164613,1.4799391584257309,SCONJ,"SCONJ: 0.52, AUX: 0.24, VERB: 0.24",True,378,0,5.937536205082426
て,て,SCONJ,SCONJ,0.27906208378015457,1.569972645797504,PART,"PART: 0.40, AUX: 0.32, SCONJ: 0.28",True,4514,0,8.415160465851086
成す,なさ,VERB,VERB,1.0,0.0,,VERB: 1.00,True,15,0,2.772588722239781
れる,れ,AUX,AUX,0.5054381215180003,1.258694262430226,PART,"AUX: 0.51, PART: 0.44, SCONJ: 0.06",True,1578,0,7.364547014255642
た,た,AUX,AUX,0.2916937633559493,1.5744111408725157,PART,"PART: 0.39, SCONJ: 0.32, AUX: 0.29",True,4624,0,8.439231649946526
。,。,PUNCT,PUNCT,,,,,True,6853,0,8.832587702434553
非常,非常,ADJ,ADJ,0.9110503014591744,0.4329542974282966,VERB,"ADJ: 0.91, VERB: 0.09",True,33,0,3.5263605246161616
だ,に,AUX,AUX,0.13576149999360715,0.9336833803340612,ADP,"ADP: 0.79, AUX: 0.14, SCONJ: 0.07",True,3424,0,8.138856750696325
楽しみ,楽しみ,NOUN,NOUN,,,,,True,6,0,1.9459101490553132
です,です,AUX,AUX,0.12054152972911368,1.7737794591165292,ADP,"ADP: 0.50, SCONJ: 0.19, PART: 0.19, AUX: 0.12",True,698,0,6.54965074223381
。,。,PUNCT,PUNCT,,,,,True,6853,0,8.832587702434553
MVP,MVP,NOUN,NOUN,,,,,False,0,0,0.0
は,は,ADP,ADP,1.0,0.0,,ADP: 1.00,True,4834,0,8.483636407887394
打率,打率,NOUN,NOUN,,,,,True,3,0,1.3862943611198906
.,.,PUNCT,PUNCT,,,,,True,132,0,4.890349128221754
450,450,NUM,NUM,,,,,True,1,0,0.6931471805599453
、,、,PUNCT,PUNCT,,,,,True,6142,0,8.723068501163928
2,2,NUM,NUM,0.9223502867896238,0.44501221589211276,ADJ,"NUM: 0.92, ADJ: 0.06",True,311,0,5.7430031878094825
本塁,本塁,NOUN,NOUN,,,,,True,7,0,2.0794415416798357
打,打,NOUN,NOUN,,,,,True,8,0,2.1972245773362196
、,、,PUNCT,PUNCT,,,,,True,6142,0,8.723068501163928
6,6,NUM,NUM,0.995984864380359,0.03774279845712551,NOUN,NUM: 1.00,True,122,0,4.812184355372417
打点,打点,NOUN,NOUN,,,,,False,0,0,0.0
の,の,ADP,ADP,0.9045274069531298,0.4544775110712305,PART,"ADP: 0.90, PART: 0.10",True,7749,0,8.955448122347393
成績,成績,NOUN,NOUN,,,,,True,7,0,2.0794415416798357
を,を,ADP,ADP,1.0,0.0,,ADP: 1.00,True,4658,0,8.446556111816797
上げる,あげ,VERB,VERB,1.0,0.0,,VERB: 1.00,True,35,0,3.58351893845611
た,た,AUX,AUX,0.2916937633559493,1.5744111408725157,PART,"PART: 0.39, SCONJ: 0.32, AUX: 0.29",True,4624,0,8.439231649946526
アラン,アラン,PROPN,PROPN,,,,,True,1,0,0.6931471805599453
・,・,SYM,SYM,0.7016396285922266,1.3484074038684846,CCONJ,"SYM: 0.70, CCONJ: 0.15, NUM: 0.11",True,857,0,6.754604099487962
トランメル,トランメル,PROPN,PROPN,,,,,False,0,0,0.0
が,が,ADP,ADP,1.0,0.0,,ADP: 1.00,True,3556,0,8.176672771948455
初,初,NOUN,NOUN,0.17226617132424102,0.6628626568803371,PROPN,"PROPN: 0.83, NOUN: 0.17",True,54,0,4.007333185232471
選出,選出,NOUN,NOUN,,,,,True,1,0,0.6931471805599453
。,。,PUNCT,PUNCT,,,,,True,6853,0,8.832587702434553
ラジカル,ラジカル,NOUN,NOUN,,,,,False,0,0,0.0
は,は,ADP,ADP,1.0,0.0,,ADP: 1.00,True,4834,0,8.483636407887394
反応,反応,NOUN,NOUN,,,,,True,4,0,1.6094379124341003
性,性,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,104,0,4.653960350157523
が,が,ADP,ADP,1.0,0.0,,ADP: 1.00,True,3556,0,8.176672771948455
高い,高く,ADJ,ADJ,0.9297419540442821,0.4365206003130443,VERB,ADJ: 0.93,True,64,0,4.174387269895637
、,、,PUNCT,PUNCT,,,,,True,6142,0,8.723068501163928
生物,生物,NOUN,NOUN,,,,,True,9,0,2.302585092994046
