lemma,form,gold_upos,pred_upos,purity,entropy,rival,distribution,in_train,train_freq,pos_err,log_freq
mahdollisuus,mahdollisuuksia,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,76,0,4.343805421853684
",",",",PUNCT,PUNCT,,,,,True,8704,0,9.07165285220229
kuten,kuten,ADV,ADV,0.023145799380848774,1.9126429358126902,CCONJ,"CCONJ: 0.47, NUM: 0.20, PRON: 0.19, ADJ: 0.11",True,58,0,4.07753744390572
sim,simien,NOUN,NOUN,,,,,False,0,0,0.0
kenkä,kenkien,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,20,0,3.044522437723423
ja,ja,CCONJ,CCONJ,0.6915585843696935,1.4699791094392378,SCONJ,"CCONJ: 0.69, SCONJ: 0.12, PRON: 0.09, PROPN: 0.09",True,4710,0,8.45765547870004
sukka,sukkien,NOUN,NOUN,,,,,True,6,0,1.9459101490553132
väri,väreihin,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,20,0,3.044522437723423
ja,ja,CCONJ,CCONJ,0.6915585843696935,1.4699791094392378,SCONJ,"CCONJ: 0.69, SCONJ: 0.12, PRON: 0.09, PROPN: 0.09",True,4710,0,8.45765547870004
kuvio,kuvioihin,NOUN,NOUN,,,,,True,4,0,1.6094379124341003
vaikuttaminen,vaikuttaminen,NOUN,NOUN,,,,,True,1,0,0.6931471805599453
",",",",PUNCT,PUNCT,,,,,True,8704,0,9.07165285220229
hius,hiusten,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,20,0,3.044522437723423
latva,latvojen,NOUN,NOUN,,,,,True,4,0,1.6094379124341003
",",",",PUNCT,PUNCT,,,,,True,8704,0,9.07165285220229
juuri,juuren,NOUN,NOUN,,,,,True,6,0,1.9459101490553132
ja,ja,CCONJ,CCONJ,0.6915585843696935,1.4699791094392378,SCONJ,"CCONJ: 0.69, SCONJ: 0.12, PRON: 0.09, PROPN: 0.09",True,4710,0,8.45765547870004
pohja#väri,pohjavärin,NOUN,NOUN,,,,,True,2,0,1.0986122886681098
värjääminen,värjääminen,NOUN,NOUN,,,,,False,0,0,0.0
.,.,PUNCT,PUNCT,,,,,True,10340,0,9.243871855184976
Simin#luonti,Siminluonnissa,NOUN,NOUN,,,,,False,0,0,0.0
voida,voi,AUX,AUX,0.9488659363651245,0.3186097658233126,ADV,AUX: 0.95,True,751,0,6.62273632394984
valita,valita,VERB,VERB,1.0,0.0,,VERB: 1.00,True,71,0,4.276666119016055
sim,simille,NOUN,NOUN,,,,,False,0,0,0.0
viisi,viisi,NUM,NUM,0.9254498854913932,0.4382206831059769,ADP,"NUM: 0.93, ADP: 0.06",True,78,0,4.3694478524670215
luonteen#piirre,luonteenpiirrettä,NOUN,NOUN,,,,,False,0,0,0.0
",",",",PUNCT,PUNCT,,,,,True,8704,0,9.07165285220229
joka,jotka,PRON,PRON,0.11269135846514312,1.5132013823739865,SCONJ,"SCONJ: 0.64, CCONJ: 0.19, PRON: 0.11",True,1506,0,7.317876198626496
voida,voi,AUX,AUX,0.9488659363651245,0.3186097658233126,ADV,AUX: 0.95,True,751,0,6.62273632394984
valita,valita,VERB,VERB,1.0,0.0,,VERB: 1.00,True,71,0,4.276666119016055
valtava,valtavasta,ADJ,ADJ,0.5529774734122788,0.991886606839692,PRON,"ADJ: 0.55, PRON: 0.45",True,17,0,2.8903717578961645
valikoima,valikoimasta,NOUN,NOUN,,,,,True,1,0,0.6931471805599453
(,(,PUNCT,PUNCT,,,,,True,779,0,6.659293919683638
mm.,mm.,ADV,ADV,0.13012176829106267,1.845349540704325,PRON,"PRON: 0.39, CCONJ: 0.33, ADJ: 0.15, ADV: 0.13",True,35,0,3.58351893845611
epä#onnekas,epäonnekas,ADJ,ADJ,,,,,False,0,0,0.0
",",",",PUNCT,PUNCT,,,,,True,8704,0,9.07165285220229
hyvä,hyvä,ADJ,ADJ,1.0,0.0,,ADJ: 1.00,True,348,0,5.855071922202427
huumorin#taju,huumorintaju,NOUN,NOUN,,,,,True,1,0,0.6931471805599453
",",",",PUNCT,PUNCT,,,,,True,8704,0,9.07165285220229
urheilullinen,urheilullinen,ADJ,ADJ,,,,,False,0,0,0.0
",",",",PUNCT,PUNCT,,,,,True,8704,0,9.07165285220229
synnynnäinen,synnynnäinen,ADJ,ADJ,,,,,False,0,0,0.0
kokki,kokki,NOUN,NOUN,,,,,True,1,0,0.6931471805599453
",",",",PUNCT,PUNCT,,,,,True,8704,0,9.07165285220229
veden#pelkoinen,vedenpelkoinen,ADJ,ADJ,,,,,False,0,0,0.0
jne.,jne,ADV,ADV,,,,,True,6,0,1.9459101490553132
...,...,PUNCT,PUNCT,,,,,True,81,0,4.406719247264253
),),PUNCT,PUNCT,,,,,True,846,0,6.741700694652055
sim,Simeistään,NOUN,NOUN,,,,,False,0,0,0.0
voida,voi,AUX,AUX,0.9488659363651245,0.3186097658233126,ADV,AUX: 0.95,True,751,0,6.62273632394984
muokata,muokata,VERB,VERB,,,,,True,3,0,1.3862943611198906
vaikka,vaikka,ADV,ADV,0.2949297774059788,1.1455552842153622,PRON,"PRON: 0.65, ADV: 0.29, PROPN: 0.05",True,22,0,3.1354942159291497
lapsi,lapsia,NOUN,NOUN,0.2346208965735853,1.0252556829267616,PRON,"PRON: 0.72, NOUN: 0.23",True,157,0,5.062595033026967
vihata,vihaavia,VERB,VERB,,,,,True,4,0,1.6094379124341003
raivo#pää,raivopäitä,NOUN,NOUN,,,,,False,0,0,0.0
",",",",PUNCT,PUNCT,,,,,True,8704,0,9.07165285220229
tai,tai,CCONJ,CCONJ,0.656142058238556,1.6514772197521215,PRON,"CCONJ: 0.66, PRON: 0.11, AUX: 0.10, SCONJ: 0.09",True,560,0,6.329720905522696
hyveellinen,hyveellisiä,ADJ,ADJ,,,,,False,0,0,0.0
nörtti,nörttejä,NOUN,NOUN,,,,,True,1,0,0.6931471805599453
.,.,PUNCT,PUNCT,,,,,True,10340,0,9.243871855184976
luonteen#piirre,Luonteenpiirteet,NOUN,NOUN,,,,,False,0,0,0.0
vaikuttaa,vaikuttavat,VERB,VERB,1.0,0.0,,VERB: 1.00,True,58,0,4.07753744390572
sim,simin,NOUN,NOUN,,,,,False,0,0,0.0
elämä#toive,elämäntoiveisiin,NOUN,NOUN,,,,,False,0,0,0.0
",",",",PUNCT,PUNCT,,,,,True,8704,0,9.07165285220229
joka,joiden,PRON,PRON,0.11269135846514312,1.5132013823739865,SCONJ,"SCONJ: 0.64, CCONJ: 0.19, PRON: 0.11",True,1506,0,7.317876198626496
suorittaminen,suorittamisesta,NOUN,NOUN,,,,,True,4,0,1.6094379124341003
saada,saa,VERB,VERB,1.0,0.0,,VERB: 1.00,True,599,0,6.396929655216146
onnellisuus#piste,onnellisuuspisteitä,NOUN,NOUN,,,,,False,0,0,0.0
.,.,PUNCT,PUNCT,,,,,True,10340,0,9.243871855184976
onnellisuus#piste,Onnellisuuspisteillä,NOUN,NOUN,,,,,False,0,0,0.0
voida,voi,AUX,AUX,0.9488659363651245,0.3186097658233126,ADV,AUX: 0.95,True,751,0,6.62273632394984
sitten,sitten,ADV,ADV,0.5221970004358093,0.9985778812641783,PRON,"ADV: 0.52, PRON: 0.48",True,187,0,5.236441962829949
ostaa,ostaa,VERB,VERB,1.0,0.0,,VERB: 1.00,True,65,0,4.189654742026425
sim,simeille,NOUN,NOUN,,,,,False,0,0,0.0
palkinto,palkintoja,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,17,0,2.8903717578961645
",",",",PUNCT,PUNCT,,,,,True,8704,0,9.07165285220229
kuten,kuten,ADV,ADV,0.023145799380848774,1.9126429358126902,CCONJ,"CCONJ: 0.47, NUM: 0.20, PRON: 0.19, ADJ: 0.11",True,58,0,4.07753744390572
esimerkiksi,esimerkiksi,ADV,ADV,0.0410470969655352,1.8691053431244393,PRON,"PRON: 0.46, CCONJ: 0.28, ADJ: 0.17",True,132,0,4.890349128221754
WC#käynti,WC-käyntien,NOUN,NOUN,,,,,False,0,0,0.0
pidättely,pidättely,NOUN,NOUN,,,,,False,0,0,0.0
ominaisuus,-ominaisuuden,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,17,0,2.8903717578961645
.,.,PUNCT,PUNCT,,,,,True,10340,0,9.243871855184976
simin#luonti,Siminluontiin,NOUN,NOUN,,,,,False,0,0,0.0
kuulua,kuuluu,VERB,VERB,1.0,0.0,,VERB: 1.00,True,153,0,5.0369526024136295
myös,myös,ADV,ADV,0.1302879988896805,1.7401988881011874,PRON,"PRON: 0.47, CCONJ: 0.30, ADV: 0.13, ADJ: 0.10",True,560,0,6.329720905522696
kasvo#muoto,kasvonmuotojen,NOUN,NOUN,,,,,False,0,0,0.0
muokkaaminen,muokkaaminen,NOUN,NOUN,,,,,True,1,0,0.6931471805599453
",",",",PUNCT,PUNCT,,,,,True,8704,0,9.07165285220229
vaate,vaatteiden,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,13,0,2.6390573296152584
ja,ja,CCONJ,CCONJ,0.6915585843696935,1.4699791094392378,SCONJ,"CCONJ: 0.69, SCONJ: 0.12, PRON: 0.09, PROPN: 0.09",True,4710,0,8.45765547870004
silmä,silmä-,NOUN,NOUN,0.8590015202045826,0.5868477789851011,ADV,"NOUN: 0.86, ADV: 0.14",True,78,0,4.3694478524670215
/,/,PUNCT,PUNCT,,,,,True,28,0,3.367295829986474
aurinko#lasit,aurinkolasien,NOUN,NOUN,,,,,True,2,0,1.0986122886681098
sekä,sekä,CCONJ,CCONJ,0.7592181641557838,1.212213724792085,SCONJ,"CCONJ: 0.76, SCONJ: 0.10, PRON: 0.08",True,351,0,5.863631175598097
kello,kellojen,NOUN,NOUN,0.42455209429826507,0.9835123390989459,PRON,"PRON: 0.58, NOUN: 0.42",True,49,0,3.912023005428146
ja,ja,CCONJ,CCONJ,0.6915585843696935,1.4699791094392378,SCONJ,"CCONJ: 0.69, SCONJ: 0.12, PRON: 0.09, PROPN: 0.09",True,4710,0,8.45765547870004
koru,korujen,NOUN,NOUN,,,,,True,3,0,1.3862943611198906
jne.,jne.,ADV,CCONJ,,,,,True,6,1,1.9459101490553132
valitseminen,valitseminen,NOUN,NOUN,,,,,False,0,0,0.0
eri,eri,ADJ,ADJ,0.7034925301284265,0.9433823669229152,PRON,"ADJ: 0.70, PRON: 0.29",True,107,0,4.68213122712422
tilanne,tilanteisiin,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,92,0,4.532599493153256
.,.,PUNCT,PUNCT,,,,,True,10340,0,9.243871855184976
Sim,Simien,PROPN,NOUN,,,,,False,0,1,0.0
vartalo#tyyppi,vartalotyyppejä,NOUN,NOUN,,,,,False,0,0,0.0
voida,voi,AUX,AUX,0.9488659363651245,0.3186097658233126,ADV,AUX: 0.95,True,751,0,6.62273632394984
nyt,nyt,ADV,ADV,0.4059048548506051,0.9743000843623569,PRON,"PRON: 0.59, ADV: 0.41",True,248,0,5.517452896464707
vanha,vanhan,ADJ,ADJ,0.7645457702088796,1.0194773771984893,NUM,"ADJ: 0.76, NUM: 0.13, PROPN: 0.10",True,93,0,4.543294782270004
kolme,kolmen,NUM,NUM,0.832206702601538,0.7984137076777961,PRON,"NUM: 0.83, PRON: 0.12",True,115,0,4.7535901911063645
sijaan,sijaan,ADP,ADP,1.0,0.0,,ADP: 1.00,True,50,0,3.9318256327243257
muuttaa,muuttaa,VERB,VERB,1.0,0.0,,VERB: 1.00,True,94,0,4.553876891600541
kaksiosainen,kaksiosaisella,ADJ,ADJ,,,,,False,0,0,0.0
liuku#säädin,liukusäätimellä,NOUN,NOUN,,,,,False,0,0,0.0
",",",",PUNCT,PUNCT,,,,,True,8704,0,9.07165285220229
joka,joista,PRON,PRON,0.11269135846514312,1.5132013823739865,SCONJ,"SCONJ: 0.64, CCONJ: 0.19, PRON: 0.11",True,1506,0,7.317876198626496
toinen,toinen,PRON,PRON,0.4482708462977963,1.5234360865662024,PROPN,"PRON: 0.45, PROPN: 0.40, ADJ: 0.14",True,177,0,5.181783550292085
olla,on,AUX,AUX,0.0,1.5697403538344468,CCONJ,"CCONJ: 0.66, SCONJ: 0.13, PRON: 0.10, PROPN: 0.05",True,6525,0,8.783549477153265
rasva,rasvan,NOUN,NOUN,,,,,True,4,0,1.6094379124341003
määrä,määrä,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,94,0,4.553876891600541
(,(,PUNCT,PUNCT,,,,,True,779,0,6.659293919683638
lihava,lihava,ADJ,ADJ,,,,,True,4,0,1.6094379124341003
vai,vai,CCONJ,CCONJ,0.5072698921712452,2.052280727231258,PRON,"CCONJ: 0.51, PRON: 0.15, AUX: 0.13, SCONJ: 0.12, PROPN: 0.08",True,46,0,3.8501476017100584
laiha,laiha,ADJ,ADJ,,,,,True,5,0,1.791759469228055
),),PUNCT,PUNCT,,,,,True,846,0,6.741700694652055
ja,ja,CCONJ,CCONJ,0.6915585843696935,1.4699791094392378,SCONJ,"CCONJ: 0.69, SCONJ: 0.12, PRON: 0.09, PROPN: 0.09",True,4710,0,8.45765547870004
toinen,toinen,PRON,PRON,0.4482708462977963,1.5234360865662024,PROPN,"PRON: 0.45, PROPN: 0.40, ADJ: 0.14",True,177,0,5.181783550292085
lihas#massa,lihasmassa,NOUN,NOUN,,,,,False,0,0,0.0
.,.,PUNCT,PUNCT,,,,,True,10340,0,9.243871855184976
peli,Pelissä,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,60,0,4.110873864173311
olla,on,AUX,AUX,0.0,1.5697403538344468,CCONJ,"CCONJ: 0.66, SCONJ: 0.13, PRON: 0.10, PROPN: 0.05",True,6525,0,8.783549477153265
mies,miehelle,NOUN,NOUN,0.1787134418410482,0.6772544318453793,PRON,"PRON: 0.82, NOUN: 0.18",True,227,0,5.429345628954441
ja,ja,CCONJ,CCONJ,0.6915585843696935,1.4699791094392378,SCONJ,"CCONJ: 0.69, SCONJ: 0.12, PRON: 0.09, PROPN: 0.09",True,4710,0,8.45765547870004
nainen,naiselle,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,156,0,5.056245805348308
molemmat,molemmille,PRON,PRON,0.5695346005583724,1.5952907903624596,ADJ,"PRON: 0.57, ADJ: 0.26, PROPN: 0.11",True,31,0,3.4657359027997265
kolme,kolme,NUM,NUM,0.832206702601538,0.7984137076777961,PRON,"NUM: 0.83, PRON: 0.12",True,115,0,4.7535901911063645
erilainen,erilaista,ADJ,ADJ,0.4356353384193216,0.9880131429096559,PRON,"PRON: 0.56, ADJ: 0.44",True,58,0,4.07753744390572
ääni,ääntä,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,37,0,3.6375861597263857
",",",",PUNCT,PUNCT,,,,,True,8704,0,9.07165285220229
joka,joiden,PRON,PRON,0.11269135846514312,1.5132013823739865,SCONJ,"SCONJ: 0.64, CCONJ: 0.19, PRON: 0.11",True,1506,0,7.317876198626496
korkeus,korkeutta,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,13,0,2.6390573296152584
voida,voi,AUX,AUX,0.9488659363651245,0.3186097658233126,ADV,AUX: 0.95,True,751,0,6.62273632394984
säätää,säätää,VERB,VERB,1.0,0.0,,VERB: 1.00,True,63,0,4.1588830833596715
portaattomasti,portaattomasti,ADV,ADV,,,,,False,0,0,0.0
liuku#säädin,liukusäätimellä,NOUN,NOUN,,,,,False,0,0,0.0
.,.,PUNCT,PUNCT,,,,,True,10340,0,9.243871855184976
Sim,Simin,PROPN,NOUN,,,,,False,0,1,0.0
ihon#väri,ihonväriä,NOUN,NOUN,,,,,False,0,0,0.0
voida,voi,AUX,AUX,0.9488659363651245,0.3186097658233126,ADV,AUX: 0.95,True,751,0,6.62273632394984
vaihtaa,vaihtaa,VERB,VERB,1.0,0.0,,VERB: 1.00,True,29,0,3.4011973816621555
mikä,minkä,PRON,PRON,0.1480032426500964,1.4249840937769436,SCONJ,"SCONJ: 0.64, CCONJ: 0.18, PRON: 0.15",True,449,0,6.1092475827643655
värinen,väriseksi,ADJ,ADJ,,,,,True,5,0,1.791759469228055
tahansa,tahansa,ADV,ADV,,,,,True,31,0,3.4657359027997265
:,:,PUNCT,PUNCT,,,,,True,481,0,6.1779441140506
peli,pelissä,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,60,0,4.110873864173311
voida,voi,AUX,AUX,0.9488659363651245,0.3186097658233126,ADV,AUX: 0.95,True,751,0,6.62273632394984
tehdä,tehdä,VERB,VERB,1.0,0.0,,VERB: 1.00,True,531,0,6.2766434893416445
vaikkapa,vaikkapa,ADV,ADV,,,,,True,6,0,1.9459101490553132
vihreä,vihreitä,ADJ,ADJ,0.8878052352307082,0.5065007433199343,PROPN,"ADJ: 0.89, PROPN: 0.11",True,24,0,3.2188758248682006
maahinen,maahisia,NOUN,NOUN,,,,,False,0,0,0.0
.,.,PUNCT,PUNCT,,,,,True,10340,0,9.243871855184976
peli,Pelissä,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,60,0,4.110873864173311
valita,valitaan,VERB,VERB,1.0,0.0,,VERB: 1.00,True,71,0,4.276666119016055
myös,myös,ADV,ADV,0.1302879988896805,1.7401988881011874,PRON,"PRON: 0.47, CCONJ: 0.30, ADV: 0.13, ADJ: 0.10",True,560,0,6.329720905522696
sim,simin,NOUN,NOUN,,,,,False,0,0,0.0
lempi#musiikki,lempimusiikki,NOUN,NOUN,,,,,False,0,0,0.0
",",",",PUNCT,PUNCT,,,,,True,8704,0,9.07165285220229
ruoka,-ruoka,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,44,0,3.8066624897703196
ja,ja,CCONJ,CCONJ,0.6915585843696935,1.4699791094392378,SCONJ,"CCONJ: 0.69, SCONJ: 0.12, PRON: 0.09, PROPN: 0.09",True,4710,0,8.45765547870004
väri,-väri,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,20,0,3.044522437723423
.,.,PUNCT,PUNCT,,,,,True,10340,0,9.243871855184976
kuten,Kuten,ADV,SCONJ,0.023145799380848774,1.9126429358126902,CCONJ,"CCONJ: 0.47, NUM: 0.20, PRON: 0.19, ADJ: 0.11",True,58,1,4.07753744390572
edellinen,edellisissäkin,ADJ,ADJ,0.4433769152221014,1.618188899704148,PRON,"ADJ: 0.44, PRON: 0.40, NUM: 0.09, PROPN: 0.07",True,23,0,3.1780538303479458
peli,peleissä,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,60,0,4.110873864173311
",",",",PUNCT,PUNCT,,,,,True,8704,0,9.07165285220229
Sims,Sims,PROPN,PROPN,,,,,True,1,0,0.6931471805599453
3,3:ssakin,NUM,NUM,0.6950512972151778,1.13382890880413,PROPN,"NUM: 0.70, PROPN: 0.23, ADJ: 0.08",True,78,0,4.3694478524670215
voida,voi,AUX,AUX,0.9488659363651245,0.3186097658233126,ADV,AUX: 0.95,True,751,0,6.62273632394984
tehdä,tehdä,VERB,VERB,1.0,0.0,,VERB: 1.00,True,531,0,6.2766434893416445
kokonainen,kokonaisen,ADJ,ADJ,,,,,True,9,0,2.302585092994046
perhe,perheen,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,30,0,3.4339872044851463
.,.,PUNCT,PUNCT,,,,,True,10340,0,9.243871855184976
perhe,Perheessä,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,30,0,3.4339872044851463
täytyä,täytyy,AUX,AUX,0.9552856237941145,0.2967161693391963,ADV,AUX: 0.96,True,55,0,4.02535169073515
olla,olla,AUX,AUX,0.0,1.5697403538344468,CCONJ,"CCONJ: 0.66, SCONJ: 0.13, PRON: 0.10, PROPN: 0.05",True,6525,0,8.783549477153265
vähintään,vähintään,ADV,ADV,0.3035526985582555,2.01800796983376,CCONJ,"CCONJ: 0.39, ADV: 0.30, PRON: 0.16, NUM: 0.08, ADJ: 0.07",True,31,0,3.4657359027997265
yksi,yksi,NUM,NUM,0.0,1.0827864083863457,PRON,"PRON: 0.69, ADJ: 0.27",True,154,0,5.043425116919247
aikuinen,aikuinen,NOUN,NOUN,0.18977508144389849,1.5111868390819632,PRON,"PRON: 0.41, ADJ: 0.40, NOUN: 0.19",True,11,0,2.4849066497880004
.,.,PUNCT,PUNCT,,,,,True,10340,0,9.243871855184976
sim,Simeille,NOUN,NOUN,,,,,False,0,0,0.0
voida,voi,AUX,AUX,0.9488659363651245,0.3186097658233126,ADV,AUX: 0.95,True,751,0,6.62273632394984
muuten,muuten,ADV,ADV,1.0,0.0,,ADV: 1.00,True,35,0,3.58351893845611
vapaasti,vapaasti,ADV,ADV,,,,,True,5,0,1.791759469228055
määrittää,määrittää,VERB,VERB,1.0,0.0,,VERB: 1.00,True,23,0,3.1780538303479458
ikä,iän,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,20,0,3.044522437723423
(,(,PUNCT,PUNCT,,,,,True,779,0,6.659293919683638
vauva,vauva,NOUN,NOUN,,,,,True,7,0,2.0794415416798357
-,-,PUNCT,PUNCT,,,,,True,276,0,5.6240175061873385
taapero,taapero,NOUN,NOUN,,,,,False,0,0,0.0
-,-,PUNCT,PUNCT,,,,,True,276,0,5.6240175061873385
lapsi,lapsi,NOUN,NOUN,0.2346208965735853,1.0252556829267616,PRON,"PRON: 0.72, NOUN: 0.23",True,157,0,5.062595033026967
-,-,PUNCT,PUNCT,,,,,True,276,0,5.6240175061873385
teini,teini,NOUN,NOUN,,,,,False,0,0,0.0
-,-,PUNCT,PUNCT,,,,,True,276,0,5.6240175061873385
nuori,nuori,ADJ,ADJ,1.0,0.0,,ADJ: 1.00,True,58,0,4.07753744390572
aikuinen,aikuinen,NOUN,NOUN,0.18977508144389849,1.5111868390819632,PRON,"PRON: 0.41, ADJ: 0.40, NOUN: 0.19",True,11,0,2.4849066497880004
-,-,PUNCT,PUNCT,,,,,True,276,0,5.6240175061873385
aikuinen,aikuinen,NOUN,NOUN,0.18977508144389849,1.5111868390819632,PRON,"PRON: 0.41, ADJ: 0.40, NOUN: 0.19",True,11,0,2.4849066497880004
-,-,PUNCT,PUNCT,,,,,True,276,0,5.6240175061873385
vanhus,vanhus,NOUN,NOUN,0.061106796896535726,1.5249151291823941,PROPN,"PROPN: 0.60, PRON: 0.23, ADV: 0.11, NOUN: 0.06",True,27,0,3.332204510175204
),),PUNCT,PUNCT,,,,,True,846,0,6.741700694652055
.,.,PUNCT,PUNCT,,,,,True,10340,0,9.243871855184976
sim,Simeille,NOUN,NOUN,,,,,False,0,0,0.0
voida,voi,AUX,AUX,0.9488659363651245,0.3186097658233126,ADV,AUX: 0.95,True,751,0,6.62273632394984
valita,valita,VERB,VERB,1.0,0.0,,VERB: 1.00,True,71,0,4.276666119016055
yksi,yhden,NUM,NUM,0.0,1.0827864083863457,PRON,"PRON: 0.69, ADJ: 0.27",True,154,0,5.043425116919247
luonteen#piirre,luonteenpiirteen,NOUN,NOUN,,,,,False,0,0,0.0
joka,joka,PRON,PRON,0.11269135846514312,1.5132013823739865,SCONJ,"SCONJ: 0.64, CCONJ: 0.19, PRON: 0.11",True,1506,0,7.317876198626496
kerta,kerta,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,77,0,4.356708826689592
kun,kun,SCONJ,SCONJ,0.7412913343034834,1.1290888029298842,CCONJ,"SCONJ: 0.74, CCONJ: 0.18",True,455,0,6.1224928095143865
se,ne,PRON,PRON,0.7651175648529579,1.1544352977758683,ADV,"PRON: 0.77, ADV: 0.09, NOUN: 0.08, PROPN: 0.06",True,2716,0,7.907283609426348
vanheta,vanhenevat,VERB,VERB,,,,,True,2,0,1.0986122886681098
(,(,PUNCT,PUNCT,,,,,True,779,0,6.659293919683638
vauva,vauva,NOUN,NOUN,,,,,True,7,0,2.0794415416798357
=,=,SYM,SYM,,,,,True,1,0,0.6931471805599453
1,1,NUM,NUM,0.7810630347766139,0.9753125641348984,ADJ,"NUM: 0.78, ADJ: 0.12, PROPN: 0.10",True,135,0,4.912654885736052
piirre,piirre,NOUN,NOUN,,,,,True,8,0,2.1972245773362196
",",",",PUNCT,PUNCT,,,,,True,8704,0,9.07165285220229
taapero,taapero,NOUN,NOUN,,,,,False,0,0,0.0
=,=,SYM,SYM,,,,,True,1,0,0.6931471805599453
2,2,NUM,NUM,0.5346804122025701,1.6313515321386343,CCONJ,"NUM: 0.53, CCONJ: 0.26, PROPN: 0.14, ADJ: 0.06",True,125,0,4.836281906951478
piirre,piirrettä,NOUN,NOUN,,,,,True,8,0,2.1972245773362196
",",",",PUNCT,PUNCT,,,,,True,8704,0,9.07165285220229
lapsi,lapsi,NOUN,NOUN,0.2346208965735853,1.0252556829267616,PRON,"PRON: 0.72, NOUN: 0.23",True,157,0,5.062595033026967
=,=,SYM,SYM,,,,,True,1,0,0.6931471805599453
3,3,NUM,NUM,0.6950512972151778,1.13382890880413,PROPN,"NUM: 0.70, PROPN: 0.23, ADJ: 0.08",True,78,0,4.3694478524670215
piirre,piirrettä,NOUN,NOUN,,,,,True,8,0,2.1972245773362196
",",",",PUNCT,PUNCT,,,,,True,8704,0,9.07165285220229
teini,teini,NOUN,NOUN,,,,,False,0,0,0.0
=,=,SYM,SYM,,,,,True,1,0,0.6931471805599453
4,4,NUM,NUM,0.9101638535769282,0.5613107950737757,PROPN,NUM: 0.91,True,57,0,4.060443010546419
piirre,piirrettä,NOUN,NOUN,,,,,True,8,0,2.1972245773362196
",",",",PUNCT,PUNCT,,,,,True,8704,0,9.07165285220229
nuori,nuori,ADJ,ADJ,1.0,0.0,,ADJ: 1.00,True,58,0,4.07753744390572
aikuinen,aikuinen,NOUN,NOUN,0.18977508144389849,1.5111868390819632,PRON,"PRON: 0.41, ADJ: 0.40, NOUN: 0.19",True,11,0,2.4849066497880004
=,=,SYM,SYM,,,,,True,1,0,0.6931471805599453
täysi,täydet,ADJ,ADJ,,,,,True,7,0,2.0794415416798357
5,5,NUM,NUM,0.8630270180127201,0.7079622633866441,PROPN,"NUM: 0.86, PROPN: 0.08, ADJ: 0.05",True,61,0,4.127134385045092
piirre,piirrettä,NOUN,NOUN,,,,,True,8,0,2.1972245773362196
),),PUNCT,PUNCT,,,,,True,846,0,6.741700694652055
.,.,PUNCT,PUNCT,,,,,True,10340,0,9.243871855184976
luonteen#piirre,Luonteenpiirteet,NOUN,NOUN,,,,,False,0,0,0.0
voida,voi,AUX,AUX,0.9488659363651245,0.3186097658233126,ADV,AUX: 0.95,True,751,0,6.62273632394984
vaihtaa,vaihtaa,VERB,VERB,1.0,0.0,,VERB: 1.00,True,29,0,3.4011973816621555
aikuinen,aikuisena,ADJ,ADJ,,,,,True,3,0,1.3862943611198906
",",",",PUNCT,PUNCT,,,,,True,8704,0,9.07165285220229
jos,jos,SCONJ,SCONJ,0.7433262363477349,1.147674798562011,CCONJ,"SCONJ: 0.74, CCONJ: 0.16, PRON: 0.07",True,349,0,5.857933154483459
olla,on,AUX,AUX,0.0,1.5697403538344468,CCONJ,"CCONJ: 0.66, SCONJ: 0.13, PRON: 0.10, PROPN: 0.05",True,6525,0,8.783549477153265
kerätä,kerännyt,VERB,VERB,1.0,0.0,,VERB: 1.00,True,44,0,3.8066624897703196
riittävästi,riittävästi,ADV,ADV,0.39092386096578086,1.5734120425628282,ADJ,"ADV: 0.39, ADJ: 0.32, PRON: 0.29",True,12,0,2.5649493574615367
onnellisuus#piste,onnellisuuspisteitä,NOUN,NOUN,,,,,False,0,0,0.0
.,.,PUNCT,PUNCT,,,,,True,10340,0,9.243871855184976
peli,Pelissä,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,60,0,4.110873864173311
olla,on,AUX,AUX,0.0,1.5697403538344468,CCONJ,"CCONJ: 0.66, SCONJ: 0.13, PRON: 0.10, PROPN: 0.05",True,6525,0,8.783549477153265
