row_idx,lexunit,primary_cluster,clusters_above_threshold
2228,"('quoi', 'PRON')",4,"[(0, 0.113176496370681), (1, 0.11613022665456119), (3, 0.1060659477478147), (4, 0.19681735977770837), (5, 0.11659001682041904), (7, 0.12033341475819925), (8, 0.11239690735732616)]"
2236,"('raisonnable', 'ADJ')",8,"[(0, 0.1293610661323862), (3, 0.1291271411596579), (8, 0.36512342702661504)]"
2239,"('rapide', 'ADJ')",2,"[(2, 0.4084094385866158), (9, 0.1504114769001745)]"
2245,"('rare', 'ADJ')",8,"[(0, 0.13029127103609842), (1, 0.10393563909884154), (3, 0.10032321508901094), (8, 0.3123299261702832), (9, 0.12702474734362476)]"
2249,"('recensement', 'NOUN')",0,"[(0, 0.6823051449150229), (1, 0.13017870691281516)]"
2250,"('recette', 'NOUN')",1,"[(0, 0.16835385824184068), (1, 0.6109082689427965)]"
2260,"('recours', 'NOUN')",0,"[(0, 0.4188146034681249), (1, 0.13042053988409258), (3, 0.16464026722275987), (8, 0.1447985519863966)]"
2269,"('reine', 'NOUN')",1,"[(0, 0.14867149133781893), (1, 0.644330573543773)]"
2272,"('relatif', 'ADJ')",2,"[(2, 0.44490467199350253), (8, 0.10111050463983629), (9, 0.10747152171980369)]"
2273,"('relation', 'NOUN')",1,"[(0, 0.10149440433841524), (1, 0.8201506682982307)]"
2279,"('remarquable', 'ADJ')",2,"[(0, 0.10612257732156831), (2, 0.2055221258409324), (3, 0.12734955968076841), (8, 0.1965313888498648), (9, 0.12483308731781856)]"
2288,"('rendez-vous', 'NOUN')",0,"[(0, 0.5757246001996059), (1, 0.10966792712193292), (3, 0.1902092299401069)]"
2294,"('renseignement', 'NOUN')",3,"[(0, 0.31944212693118174), (3, 0.4889045280020085)]"
2301,"('reprise', 'NOUN')",1,"[(0, 0.15851675873715315), (1, 0.5739574303523756)]"
2309,"('respectivement', 'ADV')",4,"[(4, 0.3991539389317768), (8, 0.11434121199257898)]"
2314,"('ressource', 'NOUN')",1,"[(0, 0.12308222302097876), (1, 0.7066554414874386)]"
2320,"('retard', 'NOUN')",0,"[(0, 0.63110673750142), (3, 0.2062844572987707)]"
2323,"('retour', 'NOUN')",0,"[(0, 0.7505599789543856), (1, 0.11011091154745871)]"
2328,"('revanche', 'NOUN')",1,"[(0, 0.1202229920050137), (1, 0.23483889562923543), (3, 0.13283714390512275), (7, 0.12242204606772733), (8, 0.10020255000973005)]"
2330,"('revenu', 'NOUN')",0,"[(0, 0.6940526868216849), (3, 0.11383035675745064)]"
2333,"('riche', 'ADJ')",9,"[(1, 0.10926043129452016), (2, 0.12224542029999741), (8, 0.16950069194157408), (9, 0.2748671393120813)]"
2335,"('rien', 'PRON')",8,"[(0, 0.16595612001866183), (1, 0.10484494504879853), (3, 0.15832356727547273), (4, 0.14311131999076526), (8, 0.19706371470563458)]"
2337,"('rival', 'NOUN')",0,"[(0, 0.30214209254090074), (1, 0.18139804083398808), (3, 0.14177471840844116), (8, 0.10769198060335165)]"
2340,"('roche', 'NOUN')",1,"[(0, 0.1463200932757018), (1, 0.5691654159885978)]"
2341,"('rock', 'NOUN')",3,"[(0, 0.29382612657666507), (3, 0.3751757423064602)]"
2344,"('romain', 'NOUN')",0,"[(0, 0.4672457888224471), (1, 0.18840685065302948), (3, 0.11945890641736273)]"
2354,"('rugby', 'NOUN')",3,"[(0, 0.100282460095848), (3, 0.5214742974022404)]"
2355,"('ruine', 'NOUN')",1,"[(0, 0.22016138419085474), (1, 0.5082431968699215)]"
2360,"('règle', 'NOUN')",1,"[(0, 0.13591571487991366), (1, 0.7446079753954901)]"
2370,"('récent', 'ADJ')",9,"[(2, 0.16969592011904477), (9, 0.39086716559487467)]"
2378,"('réduction', 'NOUN')",1,"[(0, 0.11534553496136733), (1, 0.7634645810327091)]"
2380,"('réel', 'ADJ')",9,"[(2, 0.27900189182003665), (9, 0.5900132955935737)]"
2384,"('réfugié', 'NOUN')",3,"[(0, 0.278062109828632), (1, 0.11114468176442839), (3, 0.3241139313171531)]"
2385,"('référence', 'NOUN')",1,"[(0, 0.12081825094962526), (1, 0.5463440493359039)]"
2392,"('régulièrement', 'ADV')",4,"[(4, 0.4945497280670277), (8, 0.10140370708793425)]"
2418,"('rêve', 'NOUN')",0,"[(0, 0.6486637887245545), (1, 0.11547360729724016), (3, 0.11093292217387077)]"
2421,"('saint', 'NOUN')",0,"[(0, 0.506582982890559), (1, 0.11849312951248156), (3, 0.23575715847353787)]"
2424,"('salarié', 'NOUN')",0,"[(0, 0.618752081228661), (1, 0.13880906754232253), (3, 0.10703023756141739)]"
2427,"('samedi', 'NOUN')",0,"[(0, 0.5695168128239325), (3, 0.18980948299222322)]"
2428,"('sanction', 'NOUN')",1,"[(0, 0.10483706704861041), (1, 0.7698506929840329)]"
2429,"('sans', 'ADP')",4,"[(4, 0.39535176078476364), (9, 0.18453401594676144)]"
2432,"('satisfait', 'ADJ')",8,"[(0, 0.1031916865688616), (8, 0.4900876505036336)]"
2433,"('sauf', 'ADP')",4,"[(4, 0.21731898288122495), (6, 0.11327718209008328), (9, 0.15972581104100633)]"
2439,"('science', 'NOUN')",1,"[(0, 0.12410745737572812), (1, 0.7148411177397755)]"
2441,"('scientifique', 'NOUN')",0,"[(0, 0.44272735590126944), (1, 0.12952278398899109), (3, 0.10546709874065935), (8, 0.1419398187589467)]"
2444,"('sculpteur', 'NOUN')",0,"[(0, 0.4140983178045993), (1, 0.13488263334420547), (8, 0.1724928797066548)]"
2448,"('scénariste', 'NOUN')",0,"[(0, 0.3065590923154249), (1, 0.12333126704869135), (3, 0.18076176076678704), (8, 0.15728830588728976)]"
2449,"('sec', 'ADJ')",2,"[(2, 0.45775744390761663), (3, 0.10661508805121497), (9, 0.10471961898598814)]"
2453,"('seconde', 'NOUN')",1,"[(0, 0.11380301797088453), (1, 0.4389835452634682), (3, 0.17791482943437906)]"
2454,"('secours', 'NOUN')",0,"[(0, 0.6228105769273289), (1, 0.11608865301311379), (3, 0.1666441597351762)]"
2456,"('secrétaire', 'NOUN')",0,"[(0, 0.5798144305995354), (1, 0.15081339511509056)]"
2460,"('seigneurie', 'NOUN')",1,"[(0, 0.1315654315367557), (1, 0.7676586229151657)]"
2461,"('sein', 'NOUN')",0,"[(0, 0.7025328422990745), (1, 0.14274304505123278)]"
2462,"('selon', 'ADP')",4,"[(4, 0.34825116858526894), (9, 0.12920171295185828)]"
2463,"('semaine', 'NOUN')",1,"[(0, 0.10504462874411215), (1, 0.7326242727060065)]"
2464,"('semblable', 'ADJ')",8,"[(2, 0.12189734361473527), (8, 0.3164579191824804), (9, 0.12367597049610024)]"
2468,"('sensible', 'ADJ')",2,"[(2, 0.24537120069088125), (8, 0.15640454398432432), (9, 0.18088886070790985)]"
2473,"('serbe', 'NOUN')",3,"[(0, 0.20742125938742045), (1, 0.12337883865752566), (3, 0.254533959771377)]"
2482,"('sien', 'ADJ')",0,"[(0, 0.4850830370449379), (1, 0.24418767821212786)]"
2488,"('similaire', 'ADJ')",2,"[(2, 0.27349829543655324), (8, 0.22433822005013576), (9, 0.10775081454084044)]"
2497,"('siècle', 'NOUN')",0,"[(0, 0.4107779165817658), (1, 0.16078787077366685), (3, 0.16196815107044962)]"
2502,"('soi', 'PRON')",4,"[(0, 0.10522228846653685), (1, 0.10088417080324147), (4, 0.2802316122185515), (8, 0.13176562366382874)]"
2503,"('soin', 'NOUN')",0,"[(0, 0.48545927013943263), (1, 0.11575680321728171), (3, 0.23073938655392873)]"
2504,"('soir', 'NOUN')",0,"[(0, 0.5533065507291576), (1, 0.11253510892943212), (3, 0.11585618699500906)]"
2506,"('soit', 'ADV')",4,"[(4, 0.33062535480412314), (9, 0.1188556287805652)]"
2507,"('soit', 'CCONJ')",4,"[(4, 0.40137208288617016), (9, 0.10496501657938613)]"
2508,"('sol', 'NOUN')",0,"[(0, 0.7104120172125171), (1, 0.11016515274557727)]"
2510,"('soldat', 'NOUN')",0,"[(0, 0.5684981687285185), (1, 0.12804277972192626), (3, 0.132647678236774)]"
2511,"('soleil', 'NOUN')",0,"[(0, 0.7258177588017437), (1, 0.11247236498651078)]"
2514,"('sombre', 'ADJ')",2,"[(2, 0.65799834955056), (9, 0.10691303693667471)]"
2517,"('son', 'DET')",9,"[(4, 0.14534324624265918), (6, 0.11654103674729108), (9, 0.22326636446046902)]"
2519,"('sondage', 'NOUN')",0,"[(0, 0.731658257103858), (1, 0.10820250296921463)]"
2520,"('sorte', 'NOUN')",1,"[(0, 0.13726229843877244), (1, 0.6971920053947616)]"
2528,"('sous', 'ADP')",4,"[(4, 0.3181078776301291), (9, 0.15467892513001258)]"
2538,"('spectateur', 'NOUN')",3,"[(0, 0.1770170395769511), (3, 0.5238527285757175)]"
2546,"('spécialiste', 'NOUN')",0,"[(0, 0.5895922638354407), (1, 0.11987586302388793), (3, 0.10699304694558555)]"
2548,"('spécifique', 'ADJ')",2,"[(2, 0.43734309595151416), (8, 0.11673891183582663), (9, 0.10081559254491133)]"
2552,"('statistique', 'NOUN')",1,"[(0, 0.21788011748874314), (1, 0.5626958892802801)]"
2561,"('successeur', 'NOUN')",0,"[(0, 0.5595726507282252), (1, 0.15143532238078078)]"
2565,"('sud', 'NOUN')",0,"[(0, 0.7074634814590643), (1, 0.10898730404862347)]"
2566,"('sud-est', 'NOUN')",0,"[(0, 0.7245931328976062), (1, 0.11158342691999044)]"
2567,"('sud-ouest', 'NOUN')",0,"[(0, 0.6794990146263679), (1, 0.1227353262783545)]"
2569,"('suffrage', 'NOUN')",0,"[(0, 0.42788794927572693), (1, 0.16273081435460743), (3, 0.19945355112653015)]"
2574,"('suivant', 'ADP')",4,"[(4, 0.3009018558548302), (9, 0.12703289387806047)]"
2579,"('superficie', 'NOUN')",1,"[(0, 0.17198888444423677), (1, 0.6204360114917716)]"
2583,"('suppression', 'NOUN')",1,"[(0, 0.14810738575813864), (1, 0.7205746538622385)]"
2586,"('sur', 'ADP')",4,"[(4, 0.34815889721639365), (9, 0.14307817329075684)]"
2593,"('survenir', 'VERB')",8,"[(0, 0.1035571967083625), (8, 0.46311238114543096)]"
2595,"('sushi', 'NOUN')",3,"[(0, 0.26333984814454264), (3, 0.466434120728314)]"
2599,"('sympa', 'ADJ')",8,"[(0, 0.11098271772877623), (3, 0.11459700409751375), (8, 0.3849569048398323)]"
2600,"('sympathique', 'ADJ')",8,"[(0, 0.12256416974115794), (3, 0.12854596655963385), (8, 0.3632987884084352)]"
2605,"('sécurité', 'NOUN')",1,"[(0, 0.10628913913389686), (1, 0.5460305376584257), (3, 0.12969309875140345)]"
2606,"('séjour', 'NOUN')",0,"[(0, 0.661100581019957), (1, 0.13925232036227797)]"
2612,"('sérieux', 'ADJ')",9,"[(2, 0.2341031939812511), (3, 0.10244867016908926), (8, 0.11050006881452958), (9, 0.2421480275175828)]"
2613,"('sûr', 'ADJ')",8,"[(0, 0.1083893289078205), (8, 0.559111372514363)]"
2614,"('sœur', 'NOUN')",1,"[(0, 0.1304047505594436), (1, 0.6630100888356881)]"
2620,"('tard', 'ADV')",4,"[(4, 0.21922687799812937), (8, 0.12925239870703847)]"
2621,"('tarif', 'NOUN')",0,"[(0, 0.5702528581035559), (1, 0.15098843800602038)]"
2626,"('tel', 'ADJ')",9,"[(2, 0.13803744680228386), (9, 0.3740396907879119)]"
2627,"('tel', 'DET')",9,"[(1, 0.10637914839774343), (4, 0.12314964133821608), (9, 0.28488082142846993)]"
2631,"('tendance', 'NOUN')",1,"[(0, 0.12316933358688092), (1, 0.4936858346033427), (8, 0.13423183904947728)]"
2634,"('tennis', 'NOUN')",3,"[(0, 0.12456306231030573), (3, 0.5471190783864845)]"
2650,"('thèse', 'NOUN')",1,"[(0, 0.1447583475902566), (1, 0.668390483752275)]"
2653,"('tiers', 'NOUN')",0,"[(0, 0.614936717816787), (1, 0.13636228967809244), (3, 0.11822686324707783)]"
2654,"('tir', 'NOUN')",0,"[(0, 0.7576811014801369), (3, 0.105611775916473)]"
2657,"('toi', 'PRON')",4,"[(0, 0.11715800261132614), (1, 0.11454287656518307), (4, 0.2381898919680138), (8, 0.14347979545575687)]"
2658,"('toilette', 'NOUN')",1,"[(0, 0.2217453542587107), (1, 0.4307048689254422)]"
2660,"('tonne', 'NOUN')",1,"[(0, 0.12908957515916925), (1, 0.21277570086327946), (3, 0.20861671427080178), (7, 0.11066646375682589), (8, 0.12578191855294227)]"
2661,"('top', 'NOUN')",0,"[(0, 0.6690870854421904), (1, 0.13399875689591864)]"
2665,"('totalité', 'NOUN')",1,"[(0, 0.119504748931983), (1, 0.7730305934909452)]"
2675,"('tout', 'ADJ')",9,"[(4, 0.16143085825145434), (6, 0.12155608853762484), (9, 0.23696869494865444)]"
2677,"('tout', 'DET')",9,"[(4, 0.11064014159872401), (6, 0.13868319688643244), (9, 0.3038950827967837)]"
2678,"('tout', 'PRON')",0,"[(0, 0.18640947923272447), (1, 0.11082040296450855), (3, 0.15187769470376983), (4, 0.15446304596571095), (8, 0.1524995217114845)]"
2680,"('trace', 'NOUN')",1,"[(0, 0.1672703338918117), (1, 0.6807442577752197)]"
2688,"('trait', 'NOUN')",0,"[(0, 0.5927525330717455), (1, 0.10815477257165965), (3, 0.180031438181189)]"
2699,"('transport', 'NOUN')",0,"[(0, 0.6245496894916867), (3, 0.21808189203431935)]"
2706,"('trimestre', 'NOUN')",0,"[(0, 0.45490440894651557), (1, 0.15004855249009816), (3, 0.16654955616072306)]"
2711,"('troupe', 'NOUN')",1,"[(0, 0.15997885984944044), (1, 0.7158686297867808)]"
2713,"('très', 'ADV')",4,"[(4, 0.46605525535801484), (9, 0.10299660742607936)]"
2718,"('type', 'NOUN')",0,"[(0, 0.6095748243319327), (3, 0.19357828579018788)]"
2719,"('typique', 'ADJ')",8,"[(0, 0.10518680001516087), (1, 0.11760272494957857), (2, 0.136624474049512), (3, 0.10847981227959258), (8, 0.27806180712769235)]"
2726,"('témoin', 'NOUN')",0,"[(0, 0.6209655088373459), (1, 0.10385771481669287), (8, 0.12402570850715856)]"
2728,"('tôt', 'ADV')",4,"[(4, 0.2476828200941096), (8, 0.1520528839735334)]"
2730,"('un', 'DET')",9,"[(4, 0.14266804089003768), (9, 0.29523739394248144)]"
2731,"('un', 'NUM')",9,"[(4, 0.11534242752477723), (6, 0.10780541612267491), (9, 0.3238041809348522)]"
2732,"('un', 'PRON')",0,"[(0, 0.31245211353731406), (1, 0.23232609111927324), (8, 0.22334565911805626)]"
2734,"('union', 'NOUN')",1,"[(0, 0.12339804987824507), (1, 0.7746032276719914)]"
2735,"('unique', 'ADJ')",2,"[(2, 0.6642057468510508), (9, 0.17464938369040617)]"
2741,"('université', 'NOUN')",1,"[(0, 0.16656048816951471), (1, 0.7263411959429336)]"
2743,"('urgence', 'NOUN')",1,"[(0, 0.11953169956006024), (1, 0.6092381361379001)]"
2746,"('utile', 'ADJ')",8,"[(0, 0.12760663091778823), (2, 0.10237897402953712), (3, 0.15926376826493013), (8, 0.24028562044370716)]"
2748,"('utilisation', 'NOUN')",1,"[(0, 0.17351172789388045), (1, 0.7247132854359895)]"
2750,"('vacance', 'NOUN')",1,"[(0, 0.1814757548869121), (1, 0.4889938963037383)]"
2751,"('vague', 'NOUN')",1,"[(0, 0.11147280820454071), (1, 0.7985866750501509)]"
2753,"('vainqueur', 'NOUN')",0,"[(0, 0.6388327726898927), (1, 0.11131422999382748)]"
2758,"('variable', 'ADJ')",8,"[(2, 0.20152105671336015), (8, 0.2532481452243405), (9, 0.10911106300280231)]"
2760,"('varié', 'ADJ')",8,"[(0, 0.11868753342422853), (1, 0.10091874594863981), (3, 0.14110999494857046), (8, 0.24682947993180387)]"
2763,"('vendredi', 'NOUN')",0,"[(0, 0.36320840102852053), (1, 0.1105835758012949), (3, 0.2046658605842692)]"
2767,"('verre', 'NOUN')",0,"[(0, 0.6106656187902756), (3, 0.24289071805838666)]"
2768,"('vers', 'ADP')",4,"[(4, 0.37598388388291526), (9, 0.12395703518756092)]"
2772,"('vestige', 'NOUN')",0,"[(0, 0.6764625762304459), (1, 0.14545923305951566)]"
2773,"('via', 'ADP')",4,"[(4, 0.31974990770470063), (9, 0.15452000103287986)]"
2776,"('victime', 'NOUN')",1,"[(0, 0.15016597499863887), (1, 0.7015278456101004)]"
2778,"('vidéo', 'ADJ')",2,"[(2, 0.40756089627207964), (9, 0.10484450512482883)]"
2779,"('vidéo', 'NOUN')",1,"[(0, 0.1528811562467598), (1, 0.5429787018387005)]"
2782,"('villa', 'NOUN')",1,"[(0, 0.11393847623136746), (1, 0.761312579153081)]"
2787,"('vingtaine', 'NOUN')",1,"[(0, 0.16043300475135858), (1, 0.5256489461650379)]"
2789,"('violent', 'ADJ')",9,"[(2, 0.2711653980512962), (9, 0.36564718345904873)]"
2790,"('vis-à-vis', 'ADV')",8,"[(0, 0.11173595987754678), (1, 0.11842623656461046), (2, 0.10625600961664494), (4, 0.10825185364391474), (5, 0.10944624993557675), (8, 0.1538137791822497)]"
2798,"('vite', 'ADV')",4,"[(4, 0.5153627861532762), (8, 0.10370866844431194)]"
2800,"('vivant', 'ADJ')",2,"[(2, 0.44948360126009224), (9, 0.10012689177674025)]"
2801,"('vivement', 'ADV')",4,"[(4, 0.3280113928455318), (8, 0.12111995405337976)]"
2806,"('voire', 'CCONJ')",4,"[(4, 0.28931329382809434), (9, 0.12502633836576535)]"
2808,"('voisin', 'NOUN')",0,"[(0, 0.3471393096472852), (1, 0.1626326713493791), (3, 0.1873349230651358), (8, 0.10435001496300776)]"
2810,"('voix', 'NOUN')",1,"[(0, 0.10695179035823343), (1, 0.7783056763777545)]"
2814,"('volume', 'NOUN')",0,"[(0, 0.7574774799545521), (3, 0.12485922807049295)]"
2818,"('vous', 'PRON')",4,"[(0, 0.11138928755018944), (1, 0.10566067115527948), (4, 0.22885421180077364), (8, 0.13396914127116158)]"
2820,"('voyageur', 'NOUN')",0,"[(0, 0.5489820833326691), (1, 0.144064278904441), (3, 0.1218061073770936)]"
2825,"('vélo', 'NOUN')",0,"[(0, 0.7141477166107452), (3, 0.12762279162534676)]"
2829,"('web', 'NOUN')",3,"[(0, 0.2494269552872028), (3, 0.26174798954520645)]"
2831,"('y', 'PRON')",4,"[(0, 0.1056140102217446), (4, 0.28631264632967335), (8, 0.1363303933946597)]"
2833,"('°', 'NOUN')",3,"[(0, 0.14086799257361632), (1, 0.12357014202736992), (3, 0.21198119180289943), (8, 0.13926410748405565)]"
2834,"('Écosse', 'PROPN')",7,"[(0, 0.1354146498008021), (1, 0.17645226028080996), (3, 0.1842173030449001), (7, 0.29096799958095365)]"
2835,"('Édouard', 'PROPN')",5,"[(4, 0.14268887530557678), (5, 0.41857088153383504)]"
2836,"('Égypte', 'PROPN')",1,"[(0, 0.21159138288308532), (1, 0.34146275023978045), (3, 0.1549976925068857), (7, 0.1133101871938885)]"
2837,"('État', 'NOUN')",0,"[(0, 0.5496977336850744), (1, 0.14769860770392879), (3, 0.18114718029740914)]"
2838,"('États-Unis', 'PROPN')",0,"[(0, 0.27652231134863225), (1, 0.24988020870787891), (3, 0.12675473713612456), (7, 0.10361471164137273)]"
2839,"('à', 'ADP')",4,"[(4, 0.4221094929273514), (9, 0.12271839423161235)]"
2841,"('âgé', 'ADJ')",8,"[(0, 0.11097337280154847), (1, 0.1003716163707133), (2, 0.10503982884001288), (3, 0.11998244112310567), (8, 0.3133091310046471)]"
2842,"('âme', 'NOUN')",1,"[(0, 0.1059404876259121), (1, 0.8255350189138284)]"
2843,"('ça', 'PRON')",4,"[(0, 0.14617274178772102), (1, 0.1016092306397471), (3, 0.12812596423540323), (4, 0.1918482789726526), (8, 0.14624296749273136)]"
2844,"('ère', 'NOUN')",1,"[(0, 0.11652854040729146), (1, 0.7635120791812264)]"
2845,"('échange', 'NOUN')",0,"[(0, 0.6377719969468044), (1, 0.1041112125062417), (3, 0.18133203027956782)]"
2851,"('économie', 'NOUN')",1,"[(0, 0.10561141963845179), (1, 0.8273958795297189)]"
2853,"('économiste', 'NOUN')",0,"[(0, 0.7245676960818039), (1, 0.11461321963097611)]"
2855,"('écoute', 'NOUN')",1,"[(0, 0.21567919376588204), (1, 0.6207929123142035)]"
2856,"('écran', 'NOUN')",0,"[(0, 0.7676178468979897), (1, 0.132349089262584)]"
2859,"('écrivain', 'NOUN')",0,"[(0, 0.6141971604548437), (1, 0.12005517336831398)]"
2865,"('éducation', 'NOUN')",1,"[(0, 0.1206868915642409), (1, 0.7428075632337617)]"
2866,"('égal', 'ADJ')",8,"[(0, 0.11035427155382876), (1, 0.11319825252305703), (8, 0.3798534864457777)]"
2868,"('égalité', 'NOUN')",1,"[(0, 0.1415072408500333), (1, 0.43243175507786286), (3, 0.16536992453088878)]"
2872,"('élection', 'NOUN')",1,"[(0, 0.15496891695542175), (1, 0.7283583426544097)]"
2874,"('électricité', 'NOUN')",1,"[(0, 0.13914921544084594), (1, 0.46464105730307725), (3, 0.12642503633571783)]"
2877,"('élevage', 'NOUN')",0,"[(0, 0.7408611335658171), (1, 0.1415216536434071)]"
2879,"('élevé', 'ADJ')",8,"[(0, 0.12738364602897384), (1, 0.10409224008036168), (3, 0.1252874306721495), (8, 0.3521169979162941)]"
2882,"('élite', 'NOUN')",1,"[(0, 0.14546163792875896), (1, 0.7533132858545316)]"
2888,"('émotion', 'NOUN')",1,"[(0, 0.13699615904059756), (1, 0.7064519452209502)]"
2894,"('épouse', 'NOUN')",1,"[(0, 0.20255433621987742), (1, 0.4190555363856177)]"
2897,"('équipage', 'NOUN')",0,"[(0, 0.49638668304430367), (1, 0.13930423892624688), (3, 0.23001782909679255)]"
2899,"('équipement', 'NOUN')",0,"[(0, 0.7242447601377947), (1, 0.10967779472794753)]"
2904,"('étang', 'NOUN')",0,"[(0, 0.5562155545745938), (1, 0.1986474446234261)]"
2909,"('étrange', 'ADJ')",9,"[(0, 0.10932023701747487), (2, 0.17525729617001573), (3, 0.10144425218428046), (8, 0.1138887593642595), (9, 0.28062759270704574)]"
2911,"('étranger', 'NOUN')",0,"[(0, 0.5315161848899669), (1, 0.21824319598457964)]"
2913,"('étudiant', 'NOUN')",0,"[(0, 0.5901953810278565), (1, 0.154065114890515)]"
2915,"('été', 'NOUN')",0,"[(0, 0.4952719068021297), (3, 0.31739652558419085)]"
2919,"('évidence', 'NOUN')",1,"[(0, 0.12066064587581148), (1, 0.213767889534802), (3, 0.1483575729503591), (7, 0.1398824049793737)]"
2926,"('évêque', 'NOUN')",0,"[(0, 0.7036211746819004), (1, 0.11597867252115987)]"
2927,"('être', 'AUX')",4,"[(4, 0.288747466407756), (8, 0.15945402227945651), (9, 0.1181170204505112)]"
2929,"('île', 'NOUN')",1,"[(0, 0.12375985115280737), (1, 0.8171597909439041)]"
2930,"('œil', 'NOUN')",0,"[(0, 0.6764927443513338), (1, 0.1460496539502023)]"
2931,"('œuf', 'NOUN')",0,"[(0, 0.5712598007150288), (1, 0.10902782556952025), (3, 0.16266851726289727)]"
2934,"('€', 'NOUN')",3,"[(0, 0.10344221169876527), (1, 0.10112391228726937), (3, 0.2644705805025385), (7, 0.17173407958660697)]"
