row_idx,lexunit,primary_cluster,clusters_above_threshold,entropy
1997,"('personne', 'PRON')",3,"[(3, 0.19756888507689915), (5, 0.11168532791515735), (7, 0.12685916747956663), (8, 0.10906283456916607)]",0.7709771677282693
2005,"('peu', 'PRON')",5,"[(3, 0.1374430325966498), (5, 0.2223169507702841), (7, 0.13861299298936716), (8, 0.12887855572628815)]",0.8259539814134713
2008,"('peur', 'NOUN')",8,"[(7, 0.10023165150549285), (8, 0.7611219497580858)]",0.6323579304385394
2014,"('photographe', 'NOUN')",7,"[(7, 0.765913253491188), (8, 0.11310278677556534)]",0.6503112673222513
2017,"('physique', 'NOUN')",2,"[(2, 0.3813017557656601), (8, 0.2109674786499743)]",1.0039912753496174
2019,"('piano', 'NOUN')",7,"[(2, 0.24792023357083015), (7, 0.3862934484998883), (8, 0.10579170981427415)]",0.8654788836839048
2026,"('pizza', 'NOUN')",8,"[(7, 0.15815582356054247), (8, 0.68955602334557)]",0.7905679827163903
2032,"('plainte', 'NOUN')",8,"[(7, 0.13686809293224853), (8, 0.691723093287575)]",0.7605063076635677
2033,"('plaisir', 'NOUN')",7,"[(5, 0.10531422015551241), (7, 0.5954674363859401), (8, 0.1267945849946542)]",0.735101837130912
2035,"('plante', 'NOUN')",8,"[(7, 0.10888970070550034), (8, 0.7421202456081232)]",0.6676606350870472
2038,"('plat', 'NOUN')",7,"[(7, 0.7392260149084345), (8, 0.12053420645763072)]",0.6901668223719187
2041,"('pluie', 'NOUN')",8,"[(7, 0.10263820941136155), (8, 0.809643942650726)]",0.5837511857416442
2042,"('plupart', 'NOUN')",8,"[(7, 0.17343663741705934), (8, 0.6690541217604762)]",0.8262855088384142
2043,"('plus', 'ADV')",3,"[(1, 0.12184539154334478), (3, 0.4203111320743527)]",0.8956160361526614
2044,"('plus', 'PRON')",5,"[(2, 0.10391422691145408), (3, 0.11891718978522599), (4, 0.1077679801635366), (5, 0.21051649595039873), (7, 0.141459561029396), (8, 0.13236462228840404)]",0.8934951033541401
2045,"('plusieurs', 'DET')",1,"[(0, 0.109139058184183), (1, 0.4241343441229091)]",0.8736090169927614
2046,"('plusieurs', 'PRON')",5,"[(3, 0.13273660503719348), (5, 0.18977926804615827), (7, 0.1374292498362059), (8, 0.12591608262250364)]",0.8058200938878277
2054,"('policier', 'NOUN')",7,"[(7, 0.5815089657211578), (8, 0.15822915759816136)]",0.875689397770304
2064,"('porte-parole', 'NOUN')",7,"[(7, 0.7506380901840645), (8, 0.15277805796413615)]",0.7247255057017534
2069,"('positif', 'ADJ')",9,"[(0, 0.10162109288255725), (9, 0.5341513917716534)]",0.8184561261360995
2071,"('possession', 'NOUN')",8,"[(7, 0.10525776084685738), (8, 0.7589735575812625)]",0.6438566025125207
2072,"('possibilité', 'NOUN')",8,"[(7, 0.12307121384861465), (8, 0.7709437490740662)]",0.6613118247002598
2076,"('potentiel', 'NOUN')",7,"[(7, 0.7561178789014148), (8, 0.12565513944028744)]",0.6809729183522059
2078,"('pour', 'ADP')",1,"[(1, 0.4185622111413898), (3, 0.17323743789000956)]",0.9640657747629562
2086,"('poème', 'NOUN')",7,"[(7, 0.6238302529429823), (8, 0.1517873878951128)]",0.8375306759119534
2093,"('première', 'NOUN')",8,"[(7, 0.1384010385447987), (8, 0.6502247004074364)]",0.7986511747585249
2096,"('presse', 'NOUN')",8,"[(2, 0.21591639099554077), (7, 0.1121734732265543), (8, 0.46105422778782096)]",0.8495624997168548
2099,"('preuve', 'NOUN')",8,"[(7, 0.12221695707317988), (8, 0.6627828476254812)]",0.7639108468097012
2102,"('princesse', 'NOUN')",8,"[(7, 0.1345358518354114), (8, 0.6772996265178926)]",0.7700714120328656
2107,"('priorité', 'NOUN')",8,"[(7, 0.12135473045081185), (8, 0.7209514964197898)]",0.7095535387380173
2109,"('prison', 'NOUN')",8,"[(2, 0.23824986279481725), (7, 0.10876410789461606), (8, 0.4571838905400209)]",0.856425110842186
2110,"('prisonnier', 'NOUN')",7,"[(7, 0.6394331853812859), (8, 0.10523920478266183)]",0.754364254582998
2115,"('probable', 'ADJ')",5,"[(0, 0.10562221123355645), (5, 0.4054656105456702), (7, 0.13123761432479567)]",0.7918704237666642
2119,"('prochain', 'ADJ')",0,"[(0, 0.4713386301529314), (9, 0.40403942632985224)]",1.0397338741326259
2120,"('proche', 'ADJ')",5,"[(5, 0.34432781629486187), (7, 0.13043576089991016), (8, 0.1354271074901078)]",0.8224489797520113
2131,"('professionnalisme', 'NOUN')",7,"[(7, 0.7653502631170308), (8, 0.11883900468276426)]",0.6604609273671131
2133,"('professionnel', 'NOUN')",7,"[(7, 0.6446159652082638), (8, 0.1249520265792885)]",0.7832818687236418
2136,"('profond', 'ADJ')",0,"[(0, 0.39336537028760393), (9, 0.3748209919543005)]",1.0601366096123874
2137,"('profondeur', 'NOUN')",8,"[(7, 0.10069184674562455), (8, 0.7254934478716298)]",0.6693679499810583
2140,"('progrès', 'NOUN')",7,"[(7, 0.7866567673922327), (8, 0.11866482404491625)]",0.6372342693069775
2147,"('proportion', 'NOUN')",8,"[(7, 0.12007018356056283), (8, 0.7458221443561165)]",0.68273535405965
2148,"('propos', 'NOUN')",7,"[(7, 0.556525752823165), (8, 0.16321964474813755)]",0.897369074652312
2163,"('proximité', 'NOUN')",8,"[(7, 0.1514840520951241), (8, 0.642050991529944)]",0.8228798610033514
2164,"('près', 'ADV')",3,"[(3, 0.20579233677167796), (4, 0.13882259907996447), (5, 0.183514575030694), (7, 0.10711308559113651)]",0.8294533245299595
2165,"('près', 'PRON')",5,"[(2, 0.12361745101328253), (3, 0.10987744836474309), (4, 0.113533854057204), (5, 0.19109216926886538), (7, 0.140983087456676), (8, 0.12629336529774982)]",0.8940217617697888
2166,"('précieux', 'ADJ')",0,"[(0, 0.6593419484744285), (9, 0.10633868144406003)]",0.7400201603686052
2167,"('précipitation', 'NOUN')",8,"[(7, 0.20508170719565558), (8, 0.45117393779595255)]",0.9868191939761101
2170,"('précédent', 'ADJ')",9,"[(0, 0.10339759490596549), (9, 0.7869383407672078)]",0.6105222137546663
2177,"('présentation', 'NOUN')",8,"[(7, 0.10183561654603135), (8, 0.8023112440544671)]",0.5905655003667953
2182,"('présidente', 'NOUN')",8,"[(5, 0.11903254073928718), (7, 0.1680217028266286), (8, 0.5679408882832985)]",0.7958618037462293
2188,"('prêt', 'ADJ')",5,"[(5, 0.5021532092657519), (7, 0.1040799941153308)]",0.8387816975171825
2197,"('puis', 'CCONJ')",3,"[(1, 0.20440521215873209), (3, 0.2714630664635661)]",0.9788581085563881
2198,"('puisque', 'SCONJ')",3,"[(1, 0.134700851499447), (3, 0.3676762010915606)]",0.9203154081220127
2202,"('pèlerin', 'NOUN')",7,"[(7, 0.5703489114630492), (8, 0.1489675590669674)]",0.8712335919883836
2203,"('père', 'NOUN')",7,"[(7, 0.6328963433761519), (8, 0.15704224086892896)]",0.8371101093135702
2205,"('pétrole', 'NOUN')",7,"[(2, 0.14493572163980487), (7, 0.5382013940675111), (8, 0.1156471613592644)]",0.7853921700993353
2211,"('quand', 'SCONJ')",3,"[(1, 0.10930318951641672), (3, 0.35312029334694905)]",0.8793747410363093
2213,"('quart', 'NOUN')",7,"[(7, 0.7491851802888008), (8, 0.1352918470161629)]",0.7025472499705555
2217,"('que', 'ADV')",3,"[(1, 0.18036149722859698), (3, 0.3835143917685362)]",0.975945047588154
2218,"('que', 'PRON')",3,"[(1, 0.10361032970009994), (3, 0.3087989448139326), (5, 0.11418592637647162)]",0.769635314086675
2219,"('que', 'SCONJ')",3,"[(1, 0.14051652100135814), (3, 0.45607204047123984)]",0.9144061956486805
2220,"('quel', 'ADJ')",5,"[(5, 0.4420340003307451), (7, 0.1180400632340577), (8, 0.1129219980001798)]",0.7822340440677366
2221,"('quel', 'DET')",1,"[(0, 0.2470726472834866), (1, 0.2577386642184018)]",1.0024855033666356
2222,"(""quelqu'un"", 'PRON')",5,"[(3, 0.12667773230900947), (5, 0.23393655943208927), (7, 0.19222078637628845), (8, 0.12518843426964646)]",0.8502506479993921
2223,"('quelque', 'DET')",1,"[(0, 0.11061118968661635), (1, 0.4450002068559277)]",0.8711633556988397
2228,"('quoi', 'PRON')",3,"[(2, 0.14156032422529133), (3, 0.19963843503158069), (4, 0.11260404913606209), (5, 0.1039427564715026), (7, 0.10941413073978845), (8, 0.10714404511035301)]",0.8712435058501278
2236,"('raisonnable', 'ADJ')",5,"[(5, 0.39040399574201007), (7, 0.14429553607153622)]",0.9327659222488606
2239,"('rapide', 'ADJ')",9,"[(0, 0.1677614194042971), (9, 0.42093624993459383)]",0.9575382157769513
2245,"('rare', 'ADJ')",5,"[(0, 0.1394142840997961), (5, 0.3206873287667839), (7, 0.14076348097921287), (8, 0.10714416823341102)]",0.8329466007861644
2249,"('recensement', 'NOUN')",7,"[(7, 0.7013144186831958), (8, 0.1411056245295657)]",0.757624422911486
2250,"('recette', 'NOUN')",8,"[(7, 0.1602285685605161), (8, 0.6353777072895994)]",0.8390275916102704
2260,"('recours', 'NOUN')",7,"[(5, 0.15414885302107129), (7, 0.4992237733191485), (8, 0.14050336330497945)]",0.8290327241837402
2269,"('reine', 'NOUN')",8,"[(7, 0.14894707463459464), (8, 0.640536648185558)]",0.8208156663525784
2272,"('relatif', 'ADJ')",9,"[(0, 0.11946446462671495), (5, 0.1026257169786418), (9, 0.45220362249326795)]",0.7703847063387631
2279,"('remarquable', 'ADJ')",9,"[(0, 0.14325679168404223), (5, 0.20812103948493343), (7, 0.1203810841745946), (9, 0.21779806931221896)]",0.8597464852090412
2288,"('rendez-vous', 'NOUN')",7,"[(7, 0.6838081995222882), (8, 0.11165612433439132)]",0.7281102346948707
2294,"('renseignement', 'NOUN')",7,"[(2, 0.12479264148659756), (7, 0.5936950442387443), (8, 0.1137599417475312)]",0.7432362944408143
2301,"('reprise', 'NOUN')",8,"[(7, 0.16701828002995073), (8, 0.5865029094297124)]",0.882712160143696
2311,"('responsable', 'ADJ')",5,"[(5, 0.5748121114777418), (7, 0.1041469161142377)]",0.7990450094055948
2314,"('ressource', 'NOUN')",8,"[(7, 0.12562370105405174), (8, 0.7189811883687536)]",0.7181854546876408
2318,"('reste', 'NOUN')",7,"[(7, 0.797729457473805), (8, 0.11361488837711375)]",0.6165806639639366
2323,"('retour', 'NOUN')",7,"[(7, 0.7883941999931001), (8, 0.11238307264992212)]",0.6248282247728328
2328,"('revanche', 'NOUN')",8,"[(2, 0.18397326541224565), (7, 0.12077753621144434), (8, 0.21826330687376438)]",0.8182766381112405
2333,"('riche', 'ADJ')",0,"[(0, 0.3027731452183374), (5, 0.17184549739683866), (7, 0.10125338987299098), (8, 0.109867051596529), (9, 0.12385689347830049)]",0.8683814685238243
2335,"('rien', 'PRON')",5,"[(3, 0.19393541480297674), (5, 0.20039190978250213), (7, 0.1815985235242373), (8, 0.10827789438004044)]",0.858931317881301
2337,"('rival', 'NOUN')",7,"[(5, 0.11454080651914236), (7, 0.3273699333667359), (8, 0.1932556189117507)]",0.8478099550216679
2340,"('roche', 'NOUN')",8,"[(7, 0.15460835178378077), (8, 0.5723304747270589)]",0.8771798234001378
2341,"('rock', 'NOUN')",7,"[(7, 0.4547472550748941), (8, 0.1265035542059913)]",0.8943139023792605
2344,"('romain', 'NOUN')",7,"[(7, 0.49520581365992694), (8, 0.19953168656665954)]",0.9660621674903014
2354,"('rugby', 'NOUN')",2,"[(2, 0.325673342034416), (7, 0.1601211597224345), (8, 0.10012569108989997)]",0.8092901001042431
2355,"('ruine', 'NOUN')",8,"[(7, 0.2207165832486616), (8, 0.525096292700071)]",0.969099418607179
2360,"('règle', 'NOUN')",8,"[(7, 0.12164828126228087), (8, 0.7749835022054189)]",0.6547248026622864
2370,"('récent', 'ADJ')",0,"[(0, 0.4353473907218322), (9, 0.16491947671916243)]",0.9511308954373822
2378,"('réduction', 'NOUN')",8,"[(7, 0.1198838896390339), (8, 0.7713857323140333)]",0.6557446646175954
2380,"('réel', 'ADJ')",0,"[(0, 0.6519547527944758), (9, 0.237511773013873)]",0.8949405226701882
2384,"('réfugié', 'NOUN')",7,"[(2, 0.11764092013610848), (7, 0.3879825459832549), (8, 0.13833857737968383)]",0.8126125899666905
2385,"('référence', 'NOUN')",8,"[(7, 0.1350534979968117), (8, 0.547256459249576)]",0.8660431021774601
2400,"('réputer', 'VERB')",5,"[(5, 0.5030062737329326), (7, 0.10080849674031152)]",0.8323635856946711
2418,"('rêve', 'NOUN')",7,"[(7, 0.7236589766146267), (8, 0.11718913718069159)]",0.7001488411523791
2421,"('saint', 'NOUN')",7,"[(7, 0.653386553069812), (8, 0.12870848019164344)]",0.7818703228497571
2424,"('salarié', 'NOUN')",7,"[(7, 0.6746497225166873), (8, 0.14680134783249435)]",0.7894143527666663
2428,"('sanction', 'NOUN')",8,"[(7, 0.10306053391597576), (8, 0.7802094807297448)]",0.6172443063919246
2429,"('sans', 'ADP')",1,"[(0, 0.10752137428564085), (1, 0.5492396218303712), (3, 0.10793456049878934)]",0.7365496660572804
2430,"('santé', 'NOUN')",8,"[(7, 0.10321662056731895), (8, 0.6625146866892863)]",0.7316813385823167
2432,"('satisfait', 'ADJ')",5,"[(5, 0.5040348484686034), (7, 0.10734268405424446)]",0.8438020620560536
2433,"('sauf', 'ADP')",1,"[(0, 0.10886487121927542), (1, 0.42932326774108376)]",0.8720170198613403
2436,"('sauvetage', 'NOUN')",2,"[(2, 0.4995136489966591), (7, 0.13874009142192)]",0.8955608693346792
2439,"('science', 'NOUN')",8,"[(7, 0.1308754774748256), (8, 0.7126339306098075)]",0.7322656361752032
2441,"('scientifique', 'NOUN')",7,"[(5, 0.1520297331332149), (7, 0.4712587025780755), (8, 0.139451928678249)]",0.8334614986870567
2444,"('sculpteur', 'NOUN')",7,"[(5, 0.18386068533867841), (7, 0.42786819031308143), (8, 0.14315885365098657)]",0.8673568731378845
2448,"('scénariste', 'NOUN')",7,"[(5, 0.17606160140744712), (7, 0.36468693363221527), (8, 0.1355774330255672)]",0.8597966817439294
2449,"('sec', 'ADJ')",9,"[(0, 0.11826743759195898), (9, 0.4775154287098918)]",0.873462205393761
2451,"('second', 'NOUN')",7,"[(7, 0.739912361957505), (8, 0.10122164965043486)]",0.6560242990111346
2453,"('seconde', 'NOUN')",8,"[(2, 0.12228573220097774), (7, 0.13698924547695948), (8, 0.458647803561503)]",0.8071896860055967
2454,"('secours', 'NOUN')",7,"[(7, 0.7374481102358486), (8, 0.11652663647212728)]",0.6854051513937367
2456,"('secrétaire', 'NOUN')",7,"[(7, 0.614790811506246), (8, 0.15873019271653718)]",0.8529646256409764
2460,"('seigneurie', 'NOUN')",8,"[(7, 0.11759996401148347), (8, 0.7914671651174173)]",0.6301933584218056
2461,"('sein', 'NOUN')",7,"[(7, 0.712036561745131), (8, 0.15501305611731833)]",0.7657949371741263
2463,"('semaine', 'NOUN')",8,"[(7, 0.10884182997637187), (8, 0.7478678232668934)]",0.6617255519415706
2464,"('semblable', 'ADJ')",5,"[(0, 0.13814952232757668), (5, 0.327256792537469), (7, 0.10664988204285633), (9, 0.1254071026479467)]",0.8209497826901292
2468,"('sensible', 'ADJ')",9,"[(0, 0.20177801316104113), (5, 0.1596303977479313), (9, 0.2506782013866541)]",0.876289880057801
2469,"('sentiment', 'NOUN')",7,"[(7, 0.8010491829755402), (8, 0.10848676925513698)]",0.6040015727253878
2471,"('sept', 'NUM')",1,"[(0, 0.10060894145876063), (1, 0.5225051810658999)]",0.8226515729551805
2472,"('septembre', 'NOUN')",7,"[(2, 0.14209256592573138), (5, 0.10673664773866368), (7, 0.17603612441633915), (8, 0.11245839895026477)]",0.7701111815651173
2473,"('serbe', 'NOUN')",7,"[(2, 0.1827666286982917), (5, 0.10891092397137771), (7, 0.24048357138333107), (8, 0.132697468913866)]",0.8387980586479558
2480,"('si', 'ADV')",3,"[(1, 0.1088814124784835), (3, 0.46495811732322145)]",0.8620286273073743
2481,"('si', 'SCONJ')",3,"[(1, 0.1304114103941379), (3, 0.3500904785037084)]",0.9133677125563175
2482,"('sien', 'ADJ')",7,"[(7, 0.4981460629810656), (8, 0.2570215864130548)]",1.0045879848365937
2488,"('similaire', 'ADJ')",9,"[(0, 0.1196404394406396), (5, 0.2288549380770455), (9, 0.2787337266710292)]",0.8625381080285334
2497,"('siècle', 'NOUN')",7,"[(7, 0.4519157756799572), (8, 0.17115787150151496)]",0.9537093294224421
2502,"('soi', 'PRON')",3,"[(3, 0.28357145100096165), (5, 0.12384119969548367), (7, 0.10108244658659898)]",0.7716272598776205
2503,"('soin', 'NOUN')",7,"[(7, 0.6317307132837688), (8, 0.12811908780605843)]",0.7983980720268162
2504,"('soir', 'NOUN')",7,"[(7, 0.5968369069078965), (8, 0.1197773553532337)]",0.8111067011286195
2506,"('soit', 'ADV')",1,"[(0, 0.10305407376285075), (1, 0.26397540287532256), (3, 0.2056636082148141)]",0.8292633930949559
2507,"('soit', 'CCONJ')",1,"[(1, 0.26430820810880884), (3, 0.21581217636185107)]",0.9848035826326135
2508,"('sol', 'NOUN')",7,"[(7, 0.7372496106993931), (8, 0.11593996610874259)]",0.6846290991160714
2510,"('soldat', 'NOUN')",7,"[(7, 0.6454453828192874), (8, 0.13653422662951994)]",0.7999018057129317
2511,"('soleil', 'NOUN')",7,"[(7, 0.7276222215840144), (8, 0.12283338013128828)]",0.7053869849906331
2514,"('sombre', 'ADJ')",9,"[(0, 0.12082682815186362), (9, 0.6529404772878001)]",0.7699425853825074
2517,"('son', 'DET')",1,"[(0, 0.17204783919787714), (1, 0.25520871057235434), (3, 0.10259591856791185)]",0.8055066706823667
2519,"('sondage', 'NOUN')",7,"[(7, 0.74957384151841), (8, 0.11548656241586217)]",0.671364505423209
2520,"('sorte', 'NOUN')",8,"[(7, 0.1316543604061778), (8, 0.7201636891271448)]",0.7261836054586944
2527,"('sourire', 'NOUN')",7,"[(7, 0.7715684003541132), (8, 0.10346920777486511)]",0.6272964288874971
2528,"('sous', 'ADP')",1,"[(0, 0.10387948084423887), (1, 0.4615201436048367), (3, 0.10206338153510548)]",0.7509689240718554
2538,"('spectateur', 'NOUN')",7,"[(2, 0.1463078299031654), (7, 0.35087181839819803), (8, 0.12692236826962977)]",0.8289371366455807
2545,"('spécialiser', 'VERB')",5,"[(5, 0.4594923449379283), (7, 0.1054883815706217)]",0.8577919520363694
2546,"('spécialiste', 'NOUN')",7,"[(7, 0.6525310068136734), (8, 0.1270555731815421)]",0.780058768415759
2548,"('spécifique', 'ADJ')",9,"[(0, 0.11181256457449075), (5, 0.118818512733486), (9, 0.4451808551054007)]",0.7813033398927948
2552,"('statistique', 'NOUN')",8,"[(7, 0.2117629598039543), (8, 0.5886402483897095)]",0.9242785904386543
2554,"('statut', 'NOUN')",7,"[(7, 0.7975828353625651), (8, 0.10694926571777581)]",0.6051578247989715
2561,"('successeur', 'NOUN')",7,"[(7, 0.5901341167406287), (8, 0.16093004553002882)]",0.8731545654618003
2565,"('sud', 'NOUN')",7,"[(7, 0.739506015536872), (8, 0.11444071484807597)]",0.6798495479395434
2566,"('sud-est', 'NOUN')",7,"[(7, 0.7484781794529105), (8, 0.11773841673080397)]",0.6762209397346443
2567,"('sud-ouest', 'NOUN')",7,"[(7, 0.7102181016216672), (8, 0.12923772403082878)]",0.7321074503111664
2569,"('suffrage', 'NOUN')",7,"[(7, 0.5084794680571455), (8, 0.1802172480509586)]",0.9416744901294561
2577,"('super', 'ADJ')",0,"[(0, 0.5478410314937209), (1, 0.11878282643463826)]",0.8407106835147029
2579,"('superficie', 'NOUN')",8,"[(7, 0.1679484785918525), (8, 0.6424614029362035)]",0.8423790397669843
2583,"('suppression', 'NOUN')",8,"[(7, 0.13822308313623605), (8, 0.7438216974858493)]",0.712207651058379
2585,"('supérieur', 'ADJ')",9,"[(0, 0.10035072870362832), (9, 0.6158125310578996)]",0.7635730134331797
2593,"('survenir', 'VERB')",5,"[(5, 0.47733883193078736), (7, 0.11077665337379493)]",0.8609151449939847
2595,"('sushi', 'NOUN')",7,"[(2, 0.13463678035616655), (7, 0.4645509199535082), (8, 0.12236561054663611)]",0.8039165762241581
2599,"('sympa', 'ADJ')",5,"[(5, 0.40621359426656944), (7, 0.12153899079494537)]",0.8974919535316285
2600,"('sympathique', 'ADJ')",5,"[(5, 0.3887043190622952), (7, 0.13672767865226582)]",0.9223966770743668
2605,"('sécurité', 'NOUN')",8,"[(2, 0.22389330899303533), (7, 0.10831719838669071), (8, 0.4763114769451966)]",0.8457064200130203
2606,"('séjour', 'NOUN')",7,"[(7, 0.6817933483021577), (8, 0.14953844618369821)]",0.7867010587953822
2612,"('sérieux', 'ADJ')",0,"[(0, 0.27411435583898425), (5, 0.11241200816979784), (9, 0.23795281613664657)]",0.8575111084722699
2613,"('sûr', 'ADJ')",5,"[(5, 0.5750568884619357), (7, 0.11624772303861283)]",0.8199411568100584
2614,"('sœur', 'NOUN')",8,"[(7, 0.13222748248327895), (8, 0.6754936479367909)]",0.7682794711494444
2620,"('tard', 'ADV')",3,"[(3, 0.23849471857957494), (5, 0.12055198620821413)]",0.861157641672641
2621,"('tarif', 'NOUN')",7,"[(7, 0.5828558164948807), (8, 0.16248586746930793)]",0.8798969303025487
2626,"('tel', 'ADJ')",0,"[(0, 0.40849133124231723), (9, 0.13284494159063448)]",0.9144856681867122
2627,"('tel', 'DET')",0,"[(0, 0.21195581662368362), (1, 0.17792591242181427), (8, 0.10655983161396144)]",0.7960818343250563
2631,"('tendance', 'NOUN')",8,"[(5, 0.13268600629902058), (7, 0.12834832427512996), (8, 0.5016873450198464)]",0.7987788229497443
2634,"('tennis', 'NOUN')",2,"[(2, 0.43723148553010704), (7, 0.17798852214581298)]",0.9650662747572495
2650,"('thèse', 'NOUN')",8,"[(7, 0.13321411406842876), (8, 0.6931131230676159)]",0.7539548210051995
2653,"('tiers', 'NOUN')",7,"[(7, 0.6879951138157591), (8, 0.14425735115172275)]",0.774145493258896
2657,"('toi', 'PRON')",3,"[(3, 0.24131119896722125), (5, 0.1396409671356242), (7, 0.11862660306933187), (8, 0.11238859297300352)]",0.8053961973983301
2658,"('toilette', 'NOUN')",8,"[(7, 0.22349415514941742), (8, 0.44325826352688197)]",1.0034132383161352
2660,"('tonne', 'NOUN')",8,"[(2, 0.13323404733592728), (5, 0.13738983043135747), (6, 0.10020928314027952), (7, 0.15188357235488423), (8, 0.23094913669151024)]",0.8676996697229895
2661,"('top', 'NOUN')",7,"[(7, 0.7014351178058909), (8, 0.14383614908613646)]",0.7612490208864249
2663,"('total', 'NOUN')",7,"[(7, 0.7885276831557816), (8, 0.11288831694926692)]",0.6255441592508412
2665,"('totalité', 'NOUN')",8,"[(7, 0.11473066473076861), (8, 0.7861267896149574)]",0.6312981008945745
2671,"('tournage', 'NOUN')",7,"[(7, 0.78051365933495), (8, 0.1097413102724443)]",0.6288726189114381
2675,"('tout', 'ADJ')",1,"[(0, 0.19376316880101832), (1, 0.3373146563434891)]",0.9876132941757687
2677,"('tout', 'DET')",1,"[(0, 0.21498644243305967), (1, 0.29606572054580854)]",0.9966662060440554
2678,"('tout', 'PRON')",7,"[(3, 0.17817613369183463), (5, 0.15646737527104737), (7, 0.205802407394515), (8, 0.11484095043142147)]",0.8450321643359338
2680,"('trace', 'NOUN')",8,"[(7, 0.1511358235825213), (8, 0.7127601757121834)]",0.7602001593077365
2688,"('trait', 'NOUN')",7,"[(7, 0.7188576584452481), (8, 0.11224237892099366)]",0.6964953750747502
2706,"('trimestre', 'NOUN')",7,"[(7, 0.5122310075037587), (8, 0.16133352059179262)]",0.9189820770577314
2707,"('trois', 'NUM')",1,"[(0, 0.1001112570446848), (1, 0.5364032934506553)]",0.8144191614864753
2711,"('troupe', 'NOUN')",8,"[(7, 0.1504979228063337), (8, 0.7391684588159866)]",0.7334839470778693
2713,"('très', 'ADV')",3,"[(1, 0.14055835400139144), (3, 0.40487318380819937)]",0.9260268755972979
2719,"('typique', 'ADJ')",5,"[(0, 0.10046642849396822), (5, 0.28885138575758856), (7, 0.11595880352883614), (8, 0.12230840536560281), (9, 0.14250903246144098)]",0.8537525266398902
2726,"('témoin', 'NOUN')",7,"[(5, 0.12593956960888308), (7, 0.6572823807564512), (8, 0.10734461241941672)]",0.7066423995032945
2728,"('tôt', 'ADV')",3,"[(3, 0.32432237325926605), (5, 0.1324744537361517)]",0.9131853929952164
2730,"('un', 'DET')",1,"[(0, 0.20917435782115198), (1, 0.26862667407333823)]",0.9815566000283333
2731,"('un', 'NUM')",1,"[(0, 0.24313161943378817), (1, 0.25082677381652024)]",0.9964936312222665
2732,"('un', 'PRON')",7,"[(5, 0.23128689293126237), (7, 0.33073492279235095), (8, 0.2463742969114031)]",0.9554877569216838
2733,"('uni', 'ADJ')",9,"[(0, 0.10456799576247246), (9, 0.35598523816254435)]",0.8710862629055601
2734,"('union', 'NOUN')",8,"[(7, 0.11943690284633289), (8, 0.7834471538532654)]",0.6420008351596783
2735,"('unique', 'ADJ')",9,"[(0, 0.19486783072275013), (9, 0.6546213418107877)]",0.859926147622116
2738,"('univers', 'NOUN')",7,"[(7, 0.8351148393338007), (8, 0.1044248912374631)]",0.55746003263915
2741,"('université', 'NOUN')",8,"[(7, 0.16744063067589504), (8, 0.7283144931510506)]",0.7648152488277784
2743,"('urgence', 'NOUN')",8,"[(2, 0.12141657404954148), (7, 0.13017952654036288), (8, 0.5715661052455562)]",0.7656435649187795
2746,"('utile', 'ADJ')",5,"[(5, 0.2576842933159584), (7, 0.1483398632544075), (9, 0.11104224228358861)]",0.7978684744372296
2748,"('utilisation', 'NOUN')",8,"[(7, 0.16258989317895145), (8, 0.7449699058579794)]",0.7425207396564335
2750,"('vacance', 'NOUN')",8,"[(7, 0.18793723747403984), (8, 0.5001093577576307)]",0.953195511365021
2753,"('vainqueur', 'NOUN')",7,"[(7, 0.6825701528037649), (8, 0.11637118909719855)]",0.7371849434143013
2758,"('variable', 'ADJ')",5,"[(0, 0.11984863168242271), (5, 0.2627244761072286), (9, 0.20787901418973162)]",0.8483144030740263
2760,"('varié', 'ADJ')",5,"[(5, 0.26265846336259097), (7, 0.1324807449575713), (8, 0.10607495553023052)]",0.7800065246612956
2763,"('vendredi', 'NOUN')",7,"[(7, 0.4442506130852875), (8, 0.12265759887983152)]",0.891339781806203
2768,"('vers', 'ADP')",1,"[(1, 0.5200593174590392), (3, 0.10483211895908572)]",0.8316546506726166
2772,"('vestige', 'NOUN')",7,"[(7, 0.6736225883808633), (8, 0.16442484870390897)]",0.8122009854757402
2775,"('vice-président', 'NOUN')",7,"[(5, 0.10090269243313789), (7, 0.7080100881920217)]",0.6865843341438109
2776,"('victime', 'NOUN')",8,"[(7, 0.14978646599779544), (8, 0.7174782340314917)]",0.7539353216330221
2778,"('vidéo', 'ADJ')",9,"[(0, 0.1095187617726682), (9, 0.397172107683843)]",0.8785452933460067
2779,"('vidéo', 'NOUN')",8,"[(7, 0.1670629960003936), (8, 0.5585377019792129)]",0.9006035073181998
2782,"('villa', 'NOUN')",8,"[(7, 0.10934774539976624), (8, 0.7732091349935438)]",0.6360621159104316
2786,"('vingt', 'NUM')",1,"[(0, 0.10492376938849773), (1, 0.46841781265281834)]",0.8537846327205628
2787,"('vingtaine', 'NOUN')",8,"[(7, 0.16457669679404513), (8, 0.5519911151738343)]",0.9016334207704555
2789,"('violent', 'ADJ')",0,"[(0, 0.41491323216961684), (9, 0.2567151244812299)]",1.0301874398263462
2790,"('vis-à-vis', 'ADV')",5,"[(3, 0.11021645631684195), (4, 0.10767953662491972), (5, 0.15102056752099566), (7, 0.11180173056044701), (8, 0.1165326620664652), (9, 0.10518671903455772)]",0.8376433901294512
