row_idx,lexunit,primary_cluster,clusters_above_threshold
2380,"('réel', 'ADJ')",0,"[(0, 0.6519547527944758), (9, 0.237511773013873)]"
2384,"('réfugié', 'NOUN')",7,"[(2, 0.11764092013610848), (7, 0.3879825459832549), (8, 0.13833857737968383)]"
2385,"('référence', 'NOUN')",8,"[(7, 0.1350534979968117), (8, 0.547256459249576)]"
2400,"('réputer', 'VERB')",5,"[(5, 0.5030062737329326), (7, 0.10080849674031152)]"
2418,"('rêve', 'NOUN')",7,"[(7, 0.7236589766146267), (8, 0.11718913718069159)]"
2421,"('saint', 'NOUN')",7,"[(7, 0.653386553069812), (8, 0.12870848019164344)]"
2424,"('salarié', 'NOUN')",7,"[(7, 0.6746497225166873), (8, 0.14680134783249435)]"
2428,"('sanction', 'NOUN')",8,"[(7, 0.10306053391597576), (8, 0.7802094807297448)]"
2429,"('sans', 'ADP')",1,"[(0, 0.10752137428564085), (1, 0.5492396218303712), (3, 0.10793456049878934)]"
2430,"('santé', 'NOUN')",8,"[(7, 0.10321662056731895), (8, 0.6625146866892863)]"
2432,"('satisfait', 'ADJ')",5,"[(5, 0.5040348484686034), (7, 0.10734268405424446)]"
2433,"('sauf', 'ADP')",1,"[(0, 0.10886487121927542), (1, 0.42932326774108376)]"
2436,"('sauvetage', 'NOUN')",2,"[(2, 0.4995136489966591), (7, 0.13874009142192)]"
2439,"('science', 'NOUN')",8,"[(7, 0.1308754774748256), (8, 0.7126339306098075)]"
2441,"('scientifique', 'NOUN')",7,"[(5, 0.1520297331332149), (7, 0.4712587025780755), (8, 0.139451928678249)]"
2444,"('sculpteur', 'NOUN')",7,"[(5, 0.18386068533867841), (7, 0.42786819031308143), (8, 0.14315885365098657)]"
2448,"('scénariste', 'NOUN')",7,"[(5, 0.17606160140744712), (7, 0.36468693363221527), (8, 0.1355774330255672)]"
2449,"('sec', 'ADJ')",9,"[(0, 0.11826743759195898), (9, 0.4775154287098918)]"
2451,"('second', 'NOUN')",7,"[(7, 0.739912361957505), (8, 0.10122164965043486)]"
2453,"('seconde', 'NOUN')",8,"[(2, 0.12228573220097774), (7, 0.13698924547695948), (8, 0.458647803561503)]"
2454,"('secours', 'NOUN')",7,"[(7, 0.7374481102358486), (8, 0.11652663647212728)]"
2456,"('secrétaire', 'NOUN')",7,"[(7, 0.614790811506246), (8, 0.15873019271653718)]"
2460,"('seigneurie', 'NOUN')",8,"[(7, 0.11759996401148347), (8, 0.7914671651174173)]"
2461,"('sein', 'NOUN')",7,"[(7, 0.712036561745131), (8, 0.15501305611731833)]"
2463,"('semaine', 'NOUN')",8,"[(7, 0.10884182997637187), (8, 0.7478678232668934)]"
2464,"('semblable', 'ADJ')",5,"[(0, 0.13814952232757668), (5, 0.327256792537469), (7, 0.10664988204285633), (9, 0.1254071026479467)]"
2468,"('sensible', 'ADJ')",9,"[(0, 0.20177801316104113), (5, 0.1596303977479313), (9, 0.2506782013866541)]"
2469,"('sentiment', 'NOUN')",7,"[(7, 0.8010491829755402), (8, 0.10848676925513698)]"
2471,"('sept', 'NUM')",1,"[(0, 0.10060894145876063), (1, 0.5225051810658999)]"
2472,"('septembre', 'NOUN')",7,"[(2, 0.14209256592573138), (5, 0.10673664773866368), (7, 0.17603612441633915), (8, 0.11245839895026477)]"
2473,"('serbe', 'NOUN')",7,"[(2, 0.1827666286982917), (5, 0.10891092397137771), (7, 0.24048357138333107), (8, 0.132697468913866)]"
2480,"('si', 'ADV')",3,"[(1, 0.1088814124784835), (3, 0.46495811732322145)]"
2481,"('si', 'SCONJ')",3,"[(1, 0.1304114103941379), (3, 0.3500904785037084)]"
2482,"('sien', 'ADJ')",7,"[(7, 0.4981460629810656), (8, 0.2570215864130548)]"
2488,"('similaire', 'ADJ')",9,"[(0, 0.1196404394406396), (5, 0.2288549380770455), (9, 0.2787337266710292)]"
2497,"('siècle', 'NOUN')",7,"[(7, 0.4519157756799572), (8, 0.17115787150151496)]"
2502,"('soi', 'PRON')",3,"[(3, 0.28357145100096165), (5, 0.12384119969548367), (7, 0.10108244658659898)]"
2503,"('soin', 'NOUN')",7,"[(7, 0.6317307132837688), (8, 0.12811908780605843)]"
2504,"('soir', 'NOUN')",7,"[(7, 0.5968369069078965), (8, 0.1197773553532337)]"
2506,"('soit', 'ADV')",1,"[(0, 0.10305407376285075), (1, 0.26397540287532256), (3, 0.2056636082148141)]"
2507,"('soit', 'CCONJ')",1,"[(1, 0.26430820810880884), (3, 0.21581217636185107)]"
2508,"('sol', 'NOUN')",7,"[(7, 0.7372496106993931), (8, 0.11593996610874259)]"
2510,"('soldat', 'NOUN')",7,"[(7, 0.6454453828192874), (8, 0.13653422662951994)]"
2511,"('soleil', 'NOUN')",7,"[(7, 0.7276222215840144), (8, 0.12283338013128828)]"
2514,"('sombre', 'ADJ')",9,"[(0, 0.12082682815186362), (9, 0.6529404772878001)]"
2517,"('son', 'DET')",1,"[(0, 0.17204783919787714), (1, 0.25520871057235434), (3, 0.10259591856791185)]"
2519,"('sondage', 'NOUN')",7,"[(7, 0.74957384151841), (8, 0.11548656241586217)]"
2520,"('sorte', 'NOUN')",8,"[(7, 0.1316543604061778), (8, 0.7201636891271448)]"
2527,"('sourire', 'NOUN')",7,"[(7, 0.7715684003541132), (8, 0.10346920777486511)]"
2528,"('sous', 'ADP')",1,"[(0, 0.10387948084423887), (1, 0.4615201436048367), (3, 0.10206338153510548)]"
2538,"('spectateur', 'NOUN')",7,"[(2, 0.1463078299031654), (7, 0.35087181839819803), (8, 0.12692236826962977)]"
2545,"('spécialiser', 'VERB')",5,"[(5, 0.4594923449379283), (7, 0.1054883815706217)]"
2546,"('spécialiste', 'NOUN')",7,"[(7, 0.6525310068136734), (8, 0.1270555731815421)]"
2548,"('spécifique', 'ADJ')",9,"[(0, 0.11181256457449075), (5, 0.118818512733486), (9, 0.4451808551054007)]"
2552,"('statistique', 'NOUN')",8,"[(7, 0.2117629598039543), (8, 0.5886402483897095)]"
2554,"('statut', 'NOUN')",7,"[(7, 0.7975828353625651), (8, 0.10694926571777581)]"
2561,"('successeur', 'NOUN')",7,"[(7, 0.5901341167406287), (8, 0.16093004553002882)]"
2565,"('sud', 'NOUN')",7,"[(7, 0.739506015536872), (8, 0.11444071484807597)]"
2566,"('sud-est', 'NOUN')",7,"[(7, 0.7484781794529105), (8, 0.11773841673080397)]"
2567,"('sud-ouest', 'NOUN')",7,"[(7, 0.7102181016216672), (8, 0.12923772403082878)]"
2569,"('suffrage', 'NOUN')",7,"[(7, 0.5084794680571455), (8, 0.1802172480509586)]"
2577,"('super', 'ADJ')",0,"[(0, 0.5478410314937209), (1, 0.11878282643463826)]"
2579,"('superficie', 'NOUN')",8,"[(7, 0.1679484785918525), (8, 0.6424614029362035)]"
2583,"('suppression', 'NOUN')",8,"[(7, 0.13822308313623605), (8, 0.7438216974858493)]"
2585,"('supérieur', 'ADJ')",9,"[(0, 0.10035072870362832), (9, 0.6158125310578996)]"
2593,"('survenir', 'VERB')",5,"[(5, 0.47733883193078736), (7, 0.11077665337379493)]"
2595,"('sushi', 'NOUN')",7,"[(2, 0.13463678035616655), (7, 0.4645509199535082), (8, 0.12236561054663611)]"
2599,"('sympa', 'ADJ')",5,"[(5, 0.40621359426656944), (7, 0.12153899079494537)]"
2600,"('sympathique', 'ADJ')",5,"[(5, 0.3887043190622952), (7, 0.13672767865226582)]"
2605,"('sécurité', 'NOUN')",8,"[(2, 0.22389330899303533), (7, 0.10831719838669071), (8, 0.4763114769451966)]"
2606,"('séjour', 'NOUN')",7,"[(7, 0.6817933483021577), (8, 0.14953844618369821)]"
2612,"('sérieux', 'ADJ')",0,"[(0, 0.27411435583898425), (5, 0.11241200816979784), (9, 0.23795281613664657)]"
2613,"('sûr', 'ADJ')",5,"[(5, 0.5750568884619357), (7, 0.11624772303861283)]"
2614,"('sœur', 'NOUN')",8,"[(7, 0.13222748248327895), (8, 0.6754936479367909)]"
2620,"('tard', 'ADV')",3,"[(3, 0.23849471857957494), (5, 0.12055198620821413)]"
2621,"('tarif', 'NOUN')",7,"[(7, 0.5828558164948807), (8, 0.16248586746930793)]"
2626,"('tel', 'ADJ')",0,"[(0, 0.40849133124231723), (9, 0.13284494159063448)]"
2627,"('tel', 'DET')",0,"[(0, 0.21195581662368362), (1, 0.17792591242181427), (8, 0.10655983161396144)]"
2631,"('tendance', 'NOUN')",8,"[(5, 0.13268600629902058), (7, 0.12834832427512996), (8, 0.5016873450198464)]"
2634,"('tennis', 'NOUN')",2,"[(2, 0.43723148553010704), (7, 0.17798852214581298)]"
2650,"('thèse', 'NOUN')",8,"[(7, 0.13321411406842876), (8, 0.6931131230676159)]"
2653,"('tiers', 'NOUN')",7,"[(7, 0.6879951138157591), (8, 0.14425735115172275)]"
2657,"('toi', 'PRON')",3,"[(3, 0.24131119896722125), (5, 0.1396409671356242), (7, 0.11862660306933187), (8, 0.11238859297300352)]"
2658,"('toilette', 'NOUN')",8,"[(7, 0.22349415514941742), (8, 0.44325826352688197)]"
2660,"('tonne', 'NOUN')",8,"[(2, 0.13323404733592728), (5, 0.13738983043135747), (6, 0.10020928314027952), (7, 0.15188357235488423), (8, 0.23094913669151024)]"
2661,"('top', 'NOUN')",7,"[(7, 0.7014351178058909), (8, 0.14383614908613646)]"
2663,"('total', 'NOUN')",7,"[(7, 0.7885276831557816), (8, 0.11288831694926692)]"
2665,"('totalité', 'NOUN')",8,"[(7, 0.11473066473076861), (8, 0.7861267896149574)]"
2671,"('tournage', 'NOUN')",7,"[(7, 0.78051365933495), (8, 0.1097413102724443)]"
2675,"('tout', 'ADJ')",1,"[(0, 0.19376316880101832), (1, 0.3373146563434891)]"
2677,"('tout', 'DET')",1,"[(0, 0.21498644243305967), (1, 0.29606572054580854)]"
2678,"('tout', 'PRON')",7,"[(3, 0.17817613369183463), (5, 0.15646737527104737), (7, 0.205802407394515), (8, 0.11484095043142147)]"
2680,"('trace', 'NOUN')",8,"[(7, 0.1511358235825213), (8, 0.7127601757121834)]"
2688,"('trait', 'NOUN')",7,"[(7, 0.7188576584452481), (8, 0.11224237892099366)]"
2706,"('trimestre', 'NOUN')",7,"[(7, 0.5122310075037587), (8, 0.16133352059179262)]"
2707,"('trois', 'NUM')",1,"[(0, 0.1001112570446848), (1, 0.5364032934506553)]"
2711,"('troupe', 'NOUN')",8,"[(7, 0.1504979228063337), (8, 0.7391684588159866)]"
2713,"('très', 'ADV')",3,"[(1, 0.14055835400139144), (3, 0.40487318380819937)]"
2719,"('typique', 'ADJ')",5,"[(0, 0.10046642849396822), (5, 0.28885138575758856), (7, 0.11595880352883614), (8, 0.12230840536560281), (9, 0.14250903246144098)]"
2726,"('témoin', 'NOUN')",7,"[(5, 0.12593956960888308), (7, 0.6572823807564512), (8, 0.10734461241941672)]"
2728,"('tôt', 'ADV')",3,"[(3, 0.32432237325926605), (5, 0.1324744537361517)]"
2730,"('un', 'DET')",1,"[(0, 0.20917435782115198), (1, 0.26862667407333823)]"
2731,"('un', 'NUM')",1,"[(0, 0.24313161943378817), (1, 0.25082677381652024)]"
2732,"('un', 'PRON')",7,"[(5, 0.23128689293126237), (7, 0.33073492279235095), (8, 0.2463742969114031)]"
2733,"('uni', 'ADJ')",9,"[(0, 0.10456799576247246), (9, 0.35598523816254435)]"
2734,"('union', 'NOUN')",8,"[(7, 0.11943690284633289), (8, 0.7834471538532654)]"
2735,"('unique', 'ADJ')",9,"[(0, 0.19486783072275013), (9, 0.6546213418107877)]"
2738,"('univers', 'NOUN')",7,"[(7, 0.8351148393338007), (8, 0.1044248912374631)]"
2741,"('université', 'NOUN')",8,"[(7, 0.16744063067589504), (8, 0.7283144931510506)]"
2743,"('urgence', 'NOUN')",8,"[(2, 0.12141657404954148), (7, 0.13017952654036288), (8, 0.5715661052455562)]"
2746,"('utile', 'ADJ')",5,"[(5, 0.2576842933159584), (7, 0.1483398632544075), (9, 0.11104224228358861)]"
2748,"('utilisation', 'NOUN')",8,"[(7, 0.16258989317895145), (8, 0.7449699058579794)]"
2750,"('vacance', 'NOUN')",8,"[(7, 0.18793723747403984), (8, 0.5001093577576307)]"
2753,"('vainqueur', 'NOUN')",7,"[(7, 0.6825701528037649), (8, 0.11637118909719855)]"
2758,"('variable', 'ADJ')",5,"[(0, 0.11984863168242271), (5, 0.2627244761072286), (9, 0.20787901418973162)]"
2760,"('varié', 'ADJ')",5,"[(5, 0.26265846336259097), (7, 0.1324807449575713), (8, 0.10607495553023052)]"
2763,"('vendredi', 'NOUN')",7,"[(7, 0.4442506130852875), (8, 0.12265759887983152)]"
2768,"('vers', 'ADP')",1,"[(1, 0.5200593174590392), (3, 0.10483211895908572)]"
2772,"('vestige', 'NOUN')",7,"[(7, 0.6736225883808633), (8, 0.16442484870390897)]"
2775,"('vice-président', 'NOUN')",7,"[(5, 0.10090269243313789), (7, 0.7080100881920217)]"
2776,"('victime', 'NOUN')",8,"[(7, 0.14978646599779544), (8, 0.7174782340314917)]"
2778,"('vidéo', 'ADJ')",9,"[(0, 0.1095187617726682), (9, 0.397172107683843)]"
2779,"('vidéo', 'NOUN')",8,"[(7, 0.1670629960003936), (8, 0.5585377019792129)]"
2782,"('villa', 'NOUN')",8,"[(7, 0.10934774539976624), (8, 0.7732091349935438)]"
2786,"('vingt', 'NUM')",1,"[(0, 0.10492376938849773), (1, 0.46841781265281834)]"
2787,"('vingtaine', 'NOUN')",8,"[(7, 0.16457669679404513), (8, 0.5519911151738343)]"
2789,"('violent', 'ADJ')",0,"[(0, 0.41491323216961684), (9, 0.2567151244812299)]"
2790,"('vis-à-vis', 'ADV')",5,"[(3, 0.11021645631684195), (4, 0.10767953662491972), (5, 0.15102056752099566), (7, 0.11180173056044701), (8, 0.1165326620664652), (9, 0.10518671903455772)]"
2800,"('vivant', 'ADJ')",9,"[(0, 0.11276174545213241), (9, 0.46169290843690997)]"
2804,"('voilà', 'VERB')",5,"[(5, 0.451468090274158), (7, 0.10075564521623041)]"
2806,"('voire', 'CCONJ')",1,"[(0, 0.10553303933838007), (1, 0.29281082218511956), (3, 0.15883286313792)]"
2808,"('voisin', 'NOUN')",7,"[(5, 0.11515975938652549), (7, 0.40971617357876705), (8, 0.1784847180464141)]"
2810,"('voix', 'NOUN')",8,"[(7, 0.1104835064533347), (8, 0.7883505977581942)]"
2818,"('vous', 'PRON')",3,"[(1, 0.11018626204063035), (3, 0.23200127750786764), (5, 0.12773745203241024), (7, 0.10895296725171737), (8, 0.10237374985330389)]"
2820,"('voyageur', 'NOUN')",7,"[(7, 0.603641779468523), (8, 0.15416049414803798)]"
2829,"('web', 'NOUN')",7,"[(0, 0.10112755023802235), (2, 0.10292759428468298), (7, 0.3122969857859734), (8, 0.10935634640546273), (9, 0.11486543644957597)]"
2831,"('y', 'PRON')",3,"[(3, 0.2900753099661866), (5, 0.128221003333878), (7, 0.10154881194563509)]"
2833,"('°', 'NOUN')",7,"[(2, 0.10302563320997635), (5, 0.1541014845900694), (7, 0.1673727699991928), (8, 0.13671652511542345)]"
2835,"('Édouard', 'PROPN')",4,"[(3, 0.135484494829946), (4, 0.436585567770428)]"
2836,"('Égypte', 'PROPN')",2,"[(2, 0.42614272215517596), (7, 0.1646239256386672), (8, 0.2299550314878977)]"
2837,"('État', 'NOUN')",7,"[(7, 0.6395604796849091), (8, 0.1515730894585458)]"
2838,"('États-Unis', 'PROPN')",7,"[(2, 0.12497741294513931), (7, 0.28233750653817746), (8, 0.24844215893339855)]"
2839,"('à', 'ADP')",1,"[(1, 0.5201865951793637), (3, 0.11239499234960415)]"
2841,"('âgé', 'ADJ')",5,"[(0, 0.10210018133889949), (5, 0.3305604036953674), (7, 0.12457580394786413), (8, 0.1058189243178878), (9, 0.1111694259193608)]"
2842,"('âme', 'NOUN')",8,"[(7, 0.11020127687417514), (8, 0.8245700286783211)]"
2843,"('ça', 'PRON')",3,"[(3, 0.22010650556623412), (5, 0.1450084265953305), (7, 0.15246010486347772), (8, 0.10215061809986499)]"
2844,"('ère', 'NOUN')",8,"[(7, 0.11662251024993804), (8, 0.7687669856104039)]"
2845,"('échange', 'NOUN')",7,"[(7, 0.7843306327092623), (8, 0.10357382175753468)]"
2851,"('économie', 'NOUN')",8,"[(7, 0.10000357060309112), (8, 0.8365115757462409)]"
2853,"('économiste', 'NOUN')",7,"[(7, 0.7404386465977194), (8, 0.1239411574314881)]"
2855,"('écoute', 'NOUN')",8,"[(7, 0.21926650104902307), (8, 0.6243966061868823)]"
2856,"('écran', 'NOUN')",7,"[(7, 0.7595709701565808), (8, 0.14953166071783514)]"
2859,"('écrivain', 'NOUN')",7,"[(7, 0.6490635524455627), (8, 0.1261990447910387)]"
2865,"('éducation', 'NOUN')",8,"[(7, 0.12991269842773728), (8, 0.725631244558616)]"
2866,"('égal', 'ADJ')",5,"[(5, 0.39419530065359026), (7, 0.12115665821413844), (8, 0.11741725281858127)]"
2868,"('égalité', 'NOUN')",8,"[(2, 0.18447468161103836), (7, 0.15286656634456278), (8, 0.4134415133647702)]"
2872,"('élection', 'NOUN')",8,"[(7, 0.14924452766187313), (8, 0.7462772194043857)]"
2874,"('électricité', 'NOUN')",8,"[(2, 0.19590436468330574), (7, 0.14295028109809008), (8, 0.41543179877374486)]"
2877,"('élevage', 'NOUN')",7,"[(7, 0.746606620076731), (8, 0.15523659835411627)]"
2879,"('élevé', 'ADJ')",5,"[(5, 0.3754890801049099), (7, 0.14321621275378205), (8, 0.1097434799692673)]"
2882,"('élite', 'NOUN')",8,"[(7, 0.14521686043653842), (8, 0.7561872145286566)]"
2888,"('émotion', 'NOUN')",8,"[(7, 0.1381109634751904), (8, 0.7176965472014935)]"
2894,"('épouse', 'NOUN')",8,"[(7, 0.2049626396309264), (8, 0.42772832772422004)]"
2897,"('équipage', 'NOUN')",7,"[(7, 0.6184304277186491), (8, 0.14964479181152435)]"
2899,"('équipement', 'NOUN')",7,"[(7, 0.7602482151314126), (8, 0.11611261786801635)]"
2904,"('étang', 'NOUN')",7,"[(7, 0.5631000535038521), (8, 0.21344311886141296)]"
2909,"('étrange', 'ADJ')",0,"[(0, 0.31620723297233655), (5, 0.11565868502181276), (7, 0.1183679354333606), (9, 0.178770528915326)]"
2911,"('étranger', 'NOUN')",7,"[(7, 0.5501654288716624), (8, 0.22672595535097897)]"
2913,"('étudiant', 'NOUN')",7,"[(7, 0.6248661587188782), (8, 0.16442704758302532)]"
2915,"('été', 'NOUN')",7,"[(7, 0.7228168997471399), (8, 0.10698536086999813)]"
2919,"('évidence', 'NOUN')",2,"[(2, 0.21516457614354637), (7, 0.11932027548534826), (8, 0.19674657508141516)]"
2926,"('évêque', 'NOUN')",7,"[(7, 0.7453954017524015), (8, 0.11854878107528834)]"
2927,"('être', 'AUX')",3,"[(0, 0.11009323952659923), (1, 0.13284882162651893), (3, 0.22219408152152734), (5, 0.16003423038647963)]"
2929,"('île', 'NOUN')",8,"[(7, 0.11921702901103254), (8, 0.8257710922698186)]"
2930,"('œil', 'NOUN')",7,"[(7, 0.6934441378352377), (8, 0.1573874614503405)]"
2931,"('œuf', 'NOUN')",7,"[(7, 0.6858095715681806), (8, 0.11486580418186182)]"
2934,"('€', 'NOUN')",6,"[(2, 0.14531253727737575), (5, 0.1128141683491435), (6, 0.18818157949609177), (7, 0.12800739534981143), (8, 0.11331590545512354)]"
