row_idx,lexunit,primary_cluster,clusters_above_threshold
1475,"('idée', 'NOUN')",6,"[(6, 0.45278461854611585), (11, 0.41371784232936487)]"
1476,"('illustration', 'NOUN')",6,"[(6, 0.4560593114284641), (11, 0.45461003967117936)]"
1478,"('image', 'NOUN')",11,"[(6, 0.38331592426334304), (11, 0.525016092418893)]"
1482,"('impact', 'NOUN')",9,"[(3, 0.20575911523807863), (9, 0.6201854253507095)]"
1485,"('importance', 'NOUN')",6,"[(6, 0.6870483334629881), (11, 0.17416691159770312)]"
1488,"('impossible', 'ADJ')",10,"[(1, 0.15915693642821357), (10, 0.36833804728592534)]"
1492,"('incendie', 'NOUN')",9,"[(3, 0.2229826254588589), (9, 0.6424740015439108)]"
1494,"('inconnu', 'ADJ')",1,"[(1, 0.42997988392784947), (10, 0.12135885333854532)]"
1495,"('indice', 'NOUN')",9,"[(3, 0.21793402747662127), (6, 0.10648235770352783), (9, 0.4485155029898155), (11, 0.11429551535328118)]"
1496,"('indien', 'ADJ')",0,"[(0, 0.8143266058511598), (1, 0.10349613480980324)]"
1498,"('individu', 'NOUN')",3,"[(3, 0.5078617302966794), (9, 0.23480776414234433), (11, 0.11375661526285177)]"
1499,"('individuel', 'ADJ')",0,"[(0, 0.7527135986858771), (1, 0.10084688622309072)]"
1500,"('industrie', 'NOUN')",6,"[(6, 0.5549212758301871), (11, 0.3015657106300772)]"
1502,"('indépendance', 'NOUN')",6,"[(6, 0.5371356585815515), (9, 0.10020423545167707), (11, 0.21011418876469073)]"
1503,"('indépendant', 'ADJ')",1,"[(0, 0.13504975064713684), (1, 0.708062522603339)]"
1504,"('infanterie', 'NOUN')",5,"[(5, 0.3750453562049722), (6, 0.12958533284767368)]"
1505,"('influence', 'NOUN')",6,"[(6, 0.5922931366960045), (11, 0.3073726835953038)]"
1506,"('information', 'NOUN')",11,"[(6, 0.11932933176475312), (11, 0.8331509226776053)]"
1508,"('inférieur', 'ADJ')",1,"[(1, 0.6409842188064465), (10, 0.10168736813661672)]"
1509,"('ingénieur', 'NOUN')",3,"[(3, 0.5833644461128356), (9, 0.30758238051031894)]"
1512,"('initiative', 'NOUN')",6,"[(6, 0.7234547784660996), (11, 0.18432368844788058)]"
1514,"('inscription', 'NOUN')",11,"[(6, 0.18694200498581062), (11, 0.72250072306104)]"
1516,"('insecte', 'NOUN')",3,"[(3, 0.49775937079386146), (9, 0.17420939061443902), (11, 0.10333454221528268)]"
1518,"('installation', 'NOUN')",11,"[(6, 0.15386534125481965), (11, 0.7805449992815111)]"
1520,"('instance', 'NOUN')",11,"[(6, 0.30731770062573255), (11, 0.3769139015593751)]"
1521,"('institut', 'NOUN')",9,"[(3, 0.11902645677894287), (9, 0.6958201224841671)]"
1522,"('institution', 'NOUN')",11,"[(6, 0.10019300243317857), (11, 0.8444525209375865)]"
1523,"('instrument', 'NOUN')",3,"[(3, 0.546103819827661), (9, 0.310492104398795)]"
1524,"('intention', 'NOUN')",11,"[(6, 0.30438412985640206), (11, 0.4747178717486475)]"
1528,"('internet', 'NOUN')",1,"[(0, 0.14842800533643613), (1, 0.18269031520931892), (3, 0.11804818420005743)]"
1529,"('interprétation', 'NOUN')",6,"[(6, 0.34169762521348496), (11, 0.28424283361402114)]"
1534,"('intervention', 'NOUN')",6,"[(6, 0.5048264811796764), (11, 0.42352868569733526)]"
1535,"('interview', 'NOUN')",11,"[(6, 0.3702948957866692), (11, 0.39546093847965197)]"
1536,"('intituler', 'VERB')",10,"[(1, 0.16928331242142608), (10, 0.2099974105906337)]"
1537,"('introduction', 'NOUN')",6,"[(6, 0.5042077765793317), (9, 0.11722102663211101), (11, 0.22584029650233248)]"
1539,"('intégration', 'NOUN')",6,"[(6, 0.6588796729873991), (11, 0.1913496853301465)]"
1544,"('intérieur', 'NOUN')",9,"[(3, 0.1313542172617969), (6, 0.12618050943587233), (9, 0.5856476020491427)]"
1545,"('intérêt', 'NOUN')",3,"[(3, 0.7477809043350027), (9, 0.17443217254363166)]"
1546,"('invasion', 'NOUN')",6,"[(6, 0.5789585819777623), (11, 0.251645521552295)]"
1548,"('investissement', 'NOUN')",3,"[(3, 0.6488130371267024), (9, 0.16896818280233494)]"
1549,"('investisseur', 'NOUN')",3,"[(3, 0.38894256186411275), (9, 0.2218119024344078), (11, 0.17098630384708716)]"
1551,"('inédit', 'ADJ')",0,"[(0, 0.6727432417943671), (1, 0.15570993381841597)]"
1553,"('islam', 'NOUN')",9,"[(3, 0.15839032231264336), (6, 0.15203897426381757), (9, 0.41898064137570934)]"
1554,"('isoler', 'VERB')",10,"[(1, 0.15813893124888737), (3, 0.10555148768032277), (10, 0.23290671053183198)]"
1555,"('issu', 'ADJ')",10,"[(1, 0.2399738568436283), (10, 0.3523867045114035)]"
1556,"('issue', 'NOUN')",6,"[(6, 0.4014241958212526), (9, 0.16423324134946263), (11, 0.21920379810028476)]"
1558,"('italien', 'NOUN')",9,"[(3, 0.24854048586211472), (9, 0.4477026830413021)]"
1560,"('janvier', 'NOUN')",3,"[(3, 0.15936353687756277), (9, 0.10339486563056512)]"
1562,"('japonais', 'NOUN')",9,"[(3, 0.36377295357361017), (9, 0.4176216922288203)]"
1563,"('jardin', 'NOUN')",9,"[(3, 0.14332181830183863), (9, 0.7901083603855081)]"
1564,"('jaune', 'ADJ')",0,"[(0, 0.711853301798055), (1, 0.16226027282943178)]"
1566,"('jeu', 'NOUN')",9,"[(3, 0.45431437789672685), (9, 0.4889617636253194)]"
1567,"('jeudi', 'NOUN')",3,"[(3, 0.21441144520869304), (9, 0.18482950404455564)]"
1568,"('jeune', 'ADJ')",2,"[(1, 0.13026027877740615), (2, 0.5663148499541373)]"
1569,"('jeune', 'NOUN')",3,"[(3, 0.5912184657158234), (9, 0.19344918194311525), (11, 0.11008360701429445)]"
1570,"('jeunesse', 'NOUN')",6,"[(6, 0.5494028335765068), (11, 0.17377758453261796)]"
1573,"('joueur', 'NOUN')",9,"[(3, 0.33435353473804524), (9, 0.45660980952004654)]"
1574,"('jour', 'NOUN')",3,"[(3, 0.7219670647807507), (9, 0.1846231102364837)]"
1576,"('journaliste', 'NOUN')",3,"[(3, 0.3963571119001578), (9, 0.3173668806077798)]"
1577,"('journée', 'NOUN')",6,"[(6, 0.609668556054437), (11, 0.3200481192063575)]"
1579,"('juge', 'NOUN')",9,"[(3, 0.16809377238886497), (9, 0.7033633853931556)]"
1582,"('juif', 'NOUN')",3,"[(3, 0.46017207729878046), (9, 0.16146521219279616), (11, 0.15751202822547314)]"
1583,"('juillet', 'NOUN')",3,"[(3, 0.1618064992676932), (9, 0.10287788621279308)]"
1584,"('juin', 'NOUN')",3,"[(3, 0.1662640485696017), (9, 0.10436905729384191)]"
1585,"('juridique', 'ADJ')",0,"[(0, 0.45401296718068657), (1, 0.258526468782823)]"
1586,"('jusque', 'ADP')",2,"[(2, 0.19900903967321312), (7, 0.11145882157475022)]"
1588,"('justice', 'NOUN')",6,"[(6, 0.7218865487697741), (11, 0.14031112801431025)]"
1590,"('kg', 'NOUN')",3,"[(3, 0.20700470609998373), (12, 0.11448122228844346)]"
1591,"('kilomètre', 'NOUN')",3,"[(3, 0.32294636931666404), (11, 0.1045151038954292)]"
1592,"('km', 'NOUN')",3,"[(3, 0.2631072735875153), (11, 0.10878882979152457)]"
1594,"('laboratoire', 'NOUN')",9,"[(3, 0.3114280176904029), (9, 0.5596358087114177)]"
1598,"('langage', 'NOUN')",9,"[(3, 0.10185187315860902), (9, 0.7550046552810906)]"
1599,"('langue', 'NOUN')",11,"[(6, 0.4060647134936022), (11, 0.497530522077112)]"
1600,"('large', 'ADJ')",2,"[(1, 0.2101108747609242), (2, 0.4204558219072065)]"
1601,"('large', 'NOUN')",9,"[(3, 0.17797826416190224), (9, 0.5117636784394993)]"
1604,"('latin', 'NOUN')",9,"[(3, 0.22810047658260538), (9, 0.4671076189141753)]"
1607,"('leader', 'NOUN')",9,"[(3, 0.2562307552993763), (9, 0.5926603398688202)]"
1608,"('lecteur', 'NOUN')",9,"[(3, 0.39162748487866733), (9, 0.47273770272699733)]"
1609,"('lecture', 'NOUN')",6,"[(6, 0.7189640123865555), (11, 0.2358679537197316)]"
1610,"('lendemain', 'NOUN')",9,"[(3, 0.11450103403373102), (9, 0.6503530684110822)]"
1611,"('lequel', 'PRON')",3,"[(3, 0.12730462505924614), (5, 0.10791163615175904), (7, 0.11596289836547122)]"
1612,"('lettre', 'NOUN')",11,"[(6, 0.283232006368232), (11, 0.6553663981234671)]"
1614,"('liaison', 'NOUN')",11,"[(6, 0.31580403098319726), (11, 0.6206734072042948)]"
1615,"('liberté', 'NOUN')",6,"[(6, 0.8494382451907886), (11, 0.10808609096995059)]"
1616,"('libre', 'ADJ')",1,"[(0, 0.23645502847393043), (1, 0.6410612957531979)]"
1618,"('libéral', 'ADJ')",0,"[(0, 0.722418330994054), (1, 0.10744529565416869)]"
1619,"('libération', 'NOUN')",6,"[(6, 0.7506804100729099), (11, 0.13311965800896192)]"
1621,"('licence', 'NOUN')",6,"[(6, 0.5631063893089007), (11, 0.34695388829395524)]"
1622,"('lien', 'NOUN')",3,"[(3, 0.5732503706641472), (9, 0.2358416511851178)]"
1624,"('lieu', 'NOUN')",3,"[(3, 0.33059620563061604), (9, 0.2599868216074432)]"
1626,"('ligue', 'NOUN')",6,"[(6, 0.8017392817979024), (11, 0.11937928779406409)]"
1627,"('limite', 'NOUN')",11,"[(6, 0.24539408299181617), (11, 0.696595792127383)]"
1630,"('liste', 'NOUN')",6,"[(6, 0.6582572179016667), (11, 0.24827947468237863)]"
1631,"('lit', 'NOUN')",9,"[(3, 0.1625167316675911), (9, 0.6356730158044642)]"
1633,"('littérature', 'NOUN')",6,"[(6, 0.7375817559953366), (11, 0.14190764274810705)]"
1634,"('livre', 'NOUN')",9,"[(3, 0.3968546313225662), (9, 0.5298641101459831)]"
1637,"('localité', 'NOUN')",6,"[(6, 0.4268122819815298), (9, 0.10004548374639151), (11, 0.24567925697078677)]"
1638,"('logement', 'NOUN')",3,"[(3, 0.6534148012510285), (9, 0.1984386355740601)]"
1639,"('logiciel', 'NOUN')",9,"[(3, 0.15396870255381528), (9, 0.7096342275428404)]"
1640,"('logique', 'NOUN')",6,"[(6, 0.6489321908298232), (11, 0.25123510514978675)]"
1641,"('loi', 'NOUN')",6,"[(6, 0.8236526983143132), (11, 0.14940093679501454)]"
1642,"('loin', 'ADV')",7,"[(7, 0.21397900970375944), (10, 0.18883758212634197)]"
1643,"('long', 'ADJ')",1,"[(1, 0.3549331881551166), (2, 0.3139321518106003)]"
1644,"('long', 'NOUN')",5,"[(3, 0.10007868811890036), (5, 0.26464710933099145)]"
1647,"('longueur', 'NOUN')",6,"[(6, 0.745646094481363), (11, 0.1774194235321724)]"
1648,"('lors', 'ADV')",7,"[(7, 0.16830270183996593), (10, 0.16131843661333609)]"
1649,"('lorsque', 'SCONJ')",7,"[(2, 0.10837884693040394), (7, 0.31024599371027833)]"
1651,"('lourd', 'ADJ')",1,"[(1, 0.562471276593938), (2, 0.10636570328343649)]"
1652,"('lui', 'PRON')",7,"[(3, 0.11100933499818492), (7, 0.17622126629428067)]"
1653,"('lui-même', 'PRON')",3,"[(1, 0.11563314233458953), (3, 0.1262811525776569), (7, 0.1025308968235686), (10, 0.10583298522839792)]"
1654,"('lumière', 'NOUN')",6,"[(6, 0.6822327052592689), (11, 0.2555104253568364)]"
1655,"('lundi', 'NOUN')",9,"[(3, 0.23984909080176192), (9, 0.34120350797539245)]"
1656,"('lutte', 'NOUN')",6,"[(6, 0.8291863114300275), (11, 0.1340893999202123)]"
1661,"('légende', 'NOUN')",6,"[(6, 0.4968790818647481), (11, 0.37164058712802445)]"
1663,"('législatif', 'ADJ')",0,"[(0, 0.39670868802477827), (1, 0.16284892676874324)]"
1665,"('machine', 'NOUN')",11,"[(6, 0.22453990326203327), (11, 0.701589422732385)]"
1666,"('madame', 'NOUN')",8,"[(6, 0.10431985818553219), (8, 0.31682992568700796)]"
1667,"('magasin', 'NOUN')",9,"[(3, 0.4597269921743284), (9, 0.47236778057473694)]"
1668,"('magazine', 'NOUN')",9,"[(3, 0.13134324652458743), (9, 0.6765934311193073)]"
1670,"('mai', 'NOUN')",3,"[(3, 0.1589854770459647), (9, 0.10166622360016218)]"
1671,"('maillot', 'NOUN')",9,"[(3, 0.1323316750586316), (9, 0.6772389844715818)]"
1672,"('main', 'NOUN')",11,"[(6, 0.3408017566477882), (11, 0.5922276861534455)]"
1675,"('maire', 'NOUN')",9,"[(3, 0.12415922116613667), (9, 0.789815626429852)]"
1676,"('mais', 'CCONJ')",7,"[(2, 0.13822717804478002), (7, 0.283268308043191)]"
1679,"('majorité', 'NOUN')",6,"[(6, 0.6379801426773651), (11, 0.19572104238005017)]"
1681,"('mal', 'NOUN')",9,"[(3, 0.3274595630457279), (9, 0.46832198569404987)]"
1682,"('maladie', 'NOUN')",6,"[(6, 0.6832979106433412), (11, 0.27397666219288097)]"
1685,"('mandat', 'NOUN')",9,"[(3, 0.40622235301739706), (9, 0.42916199012548434)]"
1689,"('manière', 'NOUN')",6,"[(6, 0.5434166735540611), (11, 0.24410541133925015)]"
1690,"('manque', 'NOUN')",9,"[(3, 0.21220642499177583), (6, 0.10163451165327302), (9, 0.48911577237747933)]"
1692,"('marchand', 'NOUN')",3,"[(3, 0.4594985894254449), (9, 0.3845436251952268)]"
1693,"('marche', 'NOUN')",6,"[(6, 0.6620991736201783), (11, 0.2704306065036898)]"
1695,"('mardi', 'NOUN')",3,"[(1, 0.1125264204623993), (3, 0.23550572384459115), (9, 0.20074362082392314)]"
1696,"('mari', 'NOUN')",9,"[(3, 0.20646705294155726), (6, 0.13686454382403074), (9, 0.2319763936535052), (11, 0.111706685804167)]"
1697,"('mariage', 'NOUN')",9,"[(3, 0.17900975068207906), (9, 0.6734170826980559)]"
1699,"('marin', 'ADJ')",0,"[(0, 0.5117037921291064), (1, 0.16195984790687273)]"
1700,"('marine', 'NOUN')",6,"[(6, 0.6940243067253372), (11, 0.15580035399556583)]"
1703,"('marque', 'NOUN')",6,"[(6, 0.6321071605508293), (11, 0.3235942679109958)]"
1705,"('mars', 'NOUN')",3,"[(3, 0.1645208404553198), (9, 0.10481245775177199)]"
1706,"('maréchal', 'NOUN')",9,"[(3, 0.1453311231463394), (9, 0.6361223278299094)]"
1708,"('masse', 'NOUN')",6,"[(6, 0.48503771614488167), (11, 0.28033854011035547)]"
1710,"('match', 'NOUN')",9,"[(3, 0.45738982580967524), (9, 0.45783738085362896)]"
1712,"('matin', 'NOUN')",9,"[(3, 0.17146946341559488), (9, 0.5242406460399006)]"
1713,"('matière', 'NOUN')",6,"[(6, 0.45066932524709785), (11, 0.3106209809129879)]"
1714,"('matériau', 'NOUN')",9,"[(3, 0.26836659386722944), (9, 0.5520954545539221)]"
1716,"('mauvais', 'ADJ')",2,"[(1, 0.13818725556051636), (2, 0.5105009303310927)]"
1717,"('maître', 'NOUN')",3,"[(3, 0.4214475024471103), (9, 0.3755287679097845)]"
1718,"('meilleur', 'ADJ')",2,"[(1, 0.11724270582332832), (2, 0.49245064290714385)]"
1719,"('membre', 'NOUN')",3,"[(3, 0.5690435450212469), (9, 0.16890994521506222)]"
1720,"('menace', 'NOUN')",11,"[(6, 0.29317619382114635), (11, 0.6201239047002536)]"
1723,"('mention', 'NOUN')",6,"[(6, 0.3969182332705708), (11, 0.2721826348338251)]"
1725,"('menu', 'NOUN')",9,"[(3, 0.18935797613094207), (9, 0.6613530506941562)]"
1726,"('mer', 'NOUN')",6,"[(6, 0.7710127306275435), (11, 0.11817259333333113)]"
1727,"('merci', 'INTJ')",10,"[(1, 0.10022800664063955), (10, 0.2125897820959088)]"
1728,"('mercredi', 'NOUN')",9,"[(3, 0.23545196879897443), (9, 0.25419923455811066)]"
1729,"('message', 'NOUN')",9,"[(3, 0.14726109854337047), (9, 0.7266162092313235)]"
1730,"('mesure', 'NOUN')",11,"[(6, 0.13336843861627895), (11, 0.8067676566042808)]"
1737,"('militaire', 'NOUN')",3,"[(3, 0.49301608571648253), (9, 0.2586402956175122), (11, 0.10556088617814645)]"
1738,"('militant', 'NOUN')",3,"[(3, 0.6516220117905609), (9, 0.14504763112687413)]"
1739,"('milliard', 'NOUN')",3,"[(3, 0.2571877184117214), (9, 0.10556145857896748), (11, 0.1124187232073886)]"
1740,"('millier', 'NOUN')",3,"[(3, 0.39452094400540655), (9, 0.15238624365896733), (11, 0.15722059341822844)]"
1741,"('million', 'NOUN')",3,"[(3, 0.26900867238568055), (9, 0.1065389646558742), (11, 0.10886636247173764)]"
1742,"('mine', 'NOUN')",11,"[(6, 0.32482992208198164), (11, 0.3572149188100218)]"
1743,"('ministre', 'NOUN')",9,"[(3, 0.18021161829885532), (9, 0.6711045111800106)]"
1745,"('minute', 'NOUN')",11,"[(3, 0.15545322220527458), (6, 0.1512636204175378), (11, 0.31879976503708846)]"
1746,"('mise', 'NOUN')",6,"[(6, 0.6416059965586045), (11, 0.18225169878833247)]"
1747,"('mission', 'NOUN')",6,"[(6, 0.8160568841515428), (11, 0.16470372791010873)]"
1748,"('mixte', 'ADJ')",0,"[(0, 0.40889063770971956), (1, 0.3584942910559196)]"
1749,"('mm', 'NOUN')",3,"[(3, 0.23364333545420074), (11, 0.10374894176449287)]"
1752,"('mode', 'NOUN')",9,"[(3, 0.1311965095175411), (9, 0.7253923658664342)]"
1753,"('moderne', 'ADJ')",0,"[(0, 0.47186972559461643), (1, 0.4057360243994403)]"
1754,"('modification', 'NOUN')",11,"[(6, 0.23522582091868474), (11, 0.5944523234170521)]"
1756,"('modèle', 'NOUN')",9,"[(3, 0.24847473444011803), (9, 0.6620654820061853)]"
1758,"('moine', 'NOUN')",3,"[(3, 0.4635577464182356), (9, 0.2695909694984706), (11, 0.13713190989462737)]"
1760,"('moins', 'PRON')",3,"[(3, 0.1700749952486601), (6, 0.10962745608122851), (9, 0.11365833301551338), (10, 0.11933220846423423), (11, 0.13533002991194762)]"
1761,"('mois', 'NOUN')",3,"[(3, 0.5944034451300665), (9, 0.28334148615374444)]"
1762,"('moitié', 'NOUN')",6,"[(6, 0.7143620743093402), (11, 0.14524760712786092)]"
1763,"('moment', 'NOUN')",9,"[(3, 0.10872768494048937), (9, 0.7622379680682456)]"
1767,"('monnaie', 'NOUN')",11,"[(6, 0.42288805508278404), (11, 0.43069917474100233)]"
1768,"('monsieur', 'NOUN')",3,"[(3, 0.21681627443502513), (8, 0.14606469969901004), (9, 0.16127037262253946), (10, 0.10315093163752037)]"
1769,"('mont', 'NOUN')",9,"[(3, 0.15443578270099), (9, 0.5904421052794877)]"
1770,"('montagne', 'NOUN')",11,"[(6, 0.2618143995622097), (11, 0.5459831739055299)]"
1773,"('monument', 'NOUN')",3,"[(3, 0.42776284420487287), (9, 0.38512521558690227)]"
1774,"('moral', 'ADJ')",0,"[(0, 0.3927509510628614), (1, 0.3037168271636337)]"
1775,"('morceau', 'NOUN')",3,"[(3, 0.44448401953231953), (9, 0.23515453591062727), (11, 0.14110576560591637)]"
1777,"('mort', 'NOUN')",6,"[(6, 0.7370830250806657), (11, 0.1647011239481679)]"
1778,"('mot', 'NOUN')",9,"[(3, 0.14001746955137442), (9, 0.791677756377345)]"
1780,"('motif', 'NOUN')",9,"[(3, 0.3028784666694515), (9, 0.4834276380196686)]"
1783,"('moyen', 'ADJ')",0,"[(0, 0.3909010120364438), (1, 0.25062902553218874), (2, 0.13287966674289997)]"
1784,"('moyen', 'NOUN')",3,"[(3, 0.5452902256305124), (9, 0.25133570768935776)]"
1785,"('moyenne', 'NOUN')",6,"[(6, 0.7495585009849357), (11, 0.16487230329558236)]"
1789,"('municipalité', 'NOUN')",6,"[(6, 0.6478105846811306), (11, 0.19505905876348445)]"
1790,"('mur', 'NOUN')",9,"[(3, 0.3236345363573651), (9, 0.5551644906498321)]"
1794,"('musulman', 'ADJ')",0,"[(0, 0.7753874713427252), (1, 0.10426626052981998)]"
1796,"('mère', 'NOUN')",6,"[(6, 0.490776890272187), (11, 0.23051339504079602)]"
1797,"('mètre', 'NOUN')",3,"[(3, 0.26566434635257663), (11, 0.10254504083921406)]"
1798,"('mécanique', 'ADJ')",0,"[(0, 0.7196147449603086), (1, 0.1518110443868122)]"
1799,"('médaille', 'NOUN')",6,"[(6, 0.510881204807979), (11, 0.2714078775997601)]"
1800,"('médecin', 'NOUN')",9,"[(3, 0.3105629426044329), (9, 0.5632815070052549)]"
1801,"('médecine', 'NOUN')",6,"[(5, 0.19925689394907012), (6, 0.2886692985118008), (11, 0.15892154154584123)]"
1802,"('média', 'NOUN')",3,"[(3, 0.5214708602625411), (9, 0.17245953591692362), (11, 0.15017124965665318)]"
1805,"('mélange', 'NOUN')",9,"[(3, 0.22717918969923012), (9, 0.5386395326555351)]"
1806,"('mémoire', 'NOUN')",6,"[(6, 0.6585673413458324), (11, 0.2376737730838073)]"
1807,"('ménage', 'NOUN')",9,"[(3, 0.3392643351892449), (9, 0.3463083760278274), (11, 0.10966757673149813)]"
1809,"('métal', 'NOUN')",3,"[(3, 0.40761412905530625), (9, 0.28887372257336924)]"
1810,"('méthode', 'NOUN')",11,"[(6, 0.32434281436838225), (11, 0.6227166630373765)]"
1811,"('métier', 'NOUN')",9,"[(3, 0.2499952467179519), (9, 0.5637100727701646)]"
1812,"('métrage', 'NOUN')",3,"[(3, 0.3104438736742429), (9, 0.2539341319578848), (11, 0.10054815412560025)]"
1813,"('métro', 'NOUN')",9,"[(3, 0.16862329665034576), (9, 0.5625039618409837)]"
1816,"('naissance', 'NOUN')",6,"[(6, 0.46769620927581734), (11, 0.2190274278575035)]"
1818,"('nation', 'NOUN')",11,"[(3, 0.1027484021099475), (6, 0.1845397137705065), (11, 0.47694561969035465)]"
1820,"('nationalité', 'NOUN')",11,"[(6, 0.36552131779775815), (11, 0.3937156995096897)]"
1825,"('navire', 'NOUN')",3,"[(3, 0.7209623172278049), (9, 0.16148566084508975)]"
1826,"('naître', 'VERB')",10,"[(1, 0.10138334160983495), (3, 0.1023723578156639), (10, 0.3159864268438492)]"
1828,"('net', 'ADJ')",0,"[(0, 0.2623454780906597), (1, 0.2541226460631325), (2, 0.19092130873512295)]"
1830,"('ni', 'CCONJ')",2,"[(2, 0.4275442617287439), (7, 0.10653171528207434)]"
1832,"('noblesse', 'NOUN')",6,"[(6, 0.5697572411461532), (11, 0.18846839101543825)]"
1834,"('noir', 'NOUN')",3,"[(3, 0.5262988237973489), (9, 0.14518042290143565)]"
1836,"('nombre', 'NOUN')",9,"[(3, 0.1764764323064338), (9, 0.6366157411847467)]"
1837,"('nombreux', 'ADJ')",4,"[(1, 0.10746244367571048), (2, 0.1460477420246972), (4, 0.25272061425104936)]"
1839,"('non', 'ADV')",7,"[(2, 0.12766857281419983), (7, 0.317236337947105)]"
1840,"('nord', 'NOUN')",9,"[(3, 0.1101898969189899), (9, 0.6966356519618863)]"
1842,"('nord-ouest', 'NOUN')",9,"[(3, 0.13156350038608275), (9, 0.5763588286512824)]"
1843,"('normal', 'ADJ')",1,"[(0, 0.20378670918714514), (1, 0.6593399896300786)]"
1844,"('norme', 'NOUN')",11,"[(6, 0.10393838889008507), (11, 0.838620558551183)]"
1846,"('note', 'NOUN')",6,"[(6, 0.44063026954599915), (11, 0.4359695912918705)]"
1848,"('notion', 'NOUN')",6,"[(6, 0.4590103130471275), (11, 0.28866995418256497)]"
1850,"('nourriture', 'NOUN')",6,"[(6, 0.755694639973165), (11, 0.13718267651104096)]"
1851,"('nous', 'PRON')",7,"[(3, 0.10351881299047308), (7, 0.16975520808515202)]"
1852,"('nouveau', 'ADJ')",2,"[(1, 0.10318403930954986), (2, 0.539442438914665)]"
1853,"('nouvelle', 'NOUN')",11,"[(6, 0.24380441719691795), (11, 0.6892109748646837)]"
1854,"('novembre', 'NOUN')",3,"[(3, 0.16293419021918107), (9, 0.10308534473660462)]"
1855,"('nuage', 'NOUN')",3,"[(3, 0.5001474115147103), (9, 0.26924004874873847), (11, 0.10247059067749575)]"
1857,"('nuit', 'NOUN')",6,"[(6, 0.7973850782364775), (11, 0.12235433852899036)]"
1860,"('numéro', 'NOUN')",3,"[(3, 0.4763353723236418), (9, 0.20612632241837647)]"
1861,"('n°', 'NOUN')",9,"[(3, 0.23828944131940383), (6, 0.120936735666673), (9, 0.2829672344110727), (11, 0.11721832151068494)]"
1863,"('nécessaire', 'ADJ')",1,"[(1, 0.3450754125914452), (10, 0.29591089109815577)]"
1865,"('nécessité', 'NOUN')",6,"[(6, 0.6574413323351189), (11, 0.2196401322523553)]"
1867,"('négatif', 'ADJ')",0,"[(0, 0.5617525956442404), (1, 0.21902131560963867)]"
1868,"('négociation', 'NOUN')",11,"[(6, 0.11623773574366103), (11, 0.650467719555325)]"
1870,"('objectif', 'NOUN')",9,"[(3, 0.2729782474238898), (9, 0.5388659609922539)]"
1871,"('objet', 'NOUN')",9,"[(3, 0.27338500880957695), (9, 0.505168746114284)]"
1872,"('obligation', 'NOUN')",6,"[(6, 0.458577897888477), (11, 0.41168847462584307)]"
1874,"('observation', 'NOUN')",6,"[(6, 0.4065245272824554), (11, 0.2660937774142357)]"
1877,"('occasion', 'NOUN')",6,"[(6, 0.5750342595520108), (11, 0.2203786859999442)]"
1878,"('occidental', 'ADJ')",0,"[(0, 0.29556585905474847), (1, 0.1892562801466011)]"
1879,"('occupation', 'NOUN')",6,"[(6, 0.7116075927714647), (11, 0.17025770065246193)]"
1881,"('octobre', 'NOUN')",3,"[(3, 0.16507001887730716), (9, 0.10529842903354157)]"
1882,"('océan', 'NOUN')",9,"[(3, 0.19754756082787922), (6, 0.10376200517032814), (9, 0.5025087573062439)]"
1883,"('office', 'NOUN')",3,"[(3, 0.4504996552721967), (9, 0.3399575212396229)]"
1886,"('officier', 'NOUN')",3,"[(3, 0.42674694795011575), (9, 0.38685731663048906)]"
1887,"('offre', 'NOUN')",6,"[(6, 0.6047412352212972), (11, 0.30264557625737115)]"
1889,"('oiseau', 'NOUN')",3,"[(3, 0.7241191240398096), (9, 0.157509144951944)]"
1890,"('olympique', 'ADJ')",0,"[(0, 0.3696092376144761), (1, 0.16319462359678388)]"
1891,"('on', 'PRON')",7,"[(3, 0.112547201235968), (7, 0.1683581731133333)]"
1892,"('oncle', 'NOUN')",9,"[(3, 0.23817623928668402), (6, 0.1265067137152468), (9, 0.2578667355019893), (11, 0.10880181239874348)]"
1893,"('opinion', 'NOUN')",6,"[(6, 0.5428161007035487), (11, 0.31359997990625)]"
1894,"('opportunité', 'NOUN')",6,"[(6, 0.3592935960387449), (9, 0.1484952247038038), (11, 0.28617447933216317)]"
1896,"('opposition', 'NOUN')",6,"[(6, 0.7142840438090117), (11, 0.16229990468547104)]"
1897,"('opéra', 'NOUN')",9,"[(3, 0.1670569026611071), (9, 0.7486517485582551)]"
1898,"('opérateur', 'NOUN')",3,"[(3, 0.5773120155472952), (9, 0.24456345710856567)]"
1899,"('opération', 'NOUN')",11,"[(6, 0.2336751805676032), (11, 0.7117405983825321)]"
1901,"('or', 'CCONJ')",7,"[(2, 0.10638473494797399), (7, 0.21973871436465342)]"
1903,"('orchestre', 'NOUN')",9,"[(3, 0.26361301354911437), (6, 0.10909372217526611), (9, 0.3473918400049849)]"
1904,"('ordinateur', 'NOUN')",9,"[(3, 0.42819811421679876), (9, 0.44881884588770826)]"
1907,"('organisation', 'NOUN')",6,"[(6, 0.8074954381221464), (11, 0.15667329218753775)]"
1909,"('organisme', 'NOUN')",3,"[(3, 0.4103832357656844), (9, 0.3225716410256556), (11, 0.10817222094831323)]"
1910,"('oriental', 'ADJ')",0,"[(0, 0.7132704908329776), (1, 0.11455206476584852)]"
