row_idx,lexunit,primary_cluster,clusters_above_threshold,entropy,one_minus_max,top2_ratio
1446,"('heureux', 'ADJ')",6,"[(6, 0.4309664576897492), (8, 0.19915168704571876)]",0.9869823532174729,0.5690335423102508,2.1640110816174674
1447,"('hier', 'ADV')",0,"[(0, 0.31758836885124647), (6, 0.11010551021328384), (8, 0.11581136904719576)]",0.7799534560261051,0.6824116311487536,2.7422900831249306
1451,"('hiver', 'NOUN')",1,"[(1, 0.49756536867474055), (4, 0.11747833540715993), (8, 0.24591510268892908)]",0.8591354846413571,0.5024346313252595,2.023321720521318
1452,"('hockey', 'NOUN')",8,"[(1, 0.1293992666212823), (4, 0.10693459749639606), (5, 0.14998972494054968), (8, 0.28996690567073385)]",0.8275249940663523,0.7100330943292661,1.933245132529351
1453,"('hommage', 'NOUN')",8,"[(1, 0.2297930331968177), (8, 0.3956265774571981)]",1.0167920825509253,0.6043734225428019,1.7216648039905718
1455,"('honneur', 'NOUN')",1,"[(1, 0.44997556438013675), (4, 0.15944522272264092), (8, 0.23144293912211983)]",0.9018488511199714,0.5500244356198633,1.9442181562631693
1456,"('hors', 'ADV')",6,"[(0, 0.11391434685862019), (1, 0.11202598853936944), (4, 0.1110367528559131), (6, 0.30078101801430124), (8, 0.1346002878525789)]",0.849995783871846,0.6992189819856988,2.2346238838934127
1461,"('humanité', 'NOUN')",4,"[(1, 0.19071952412951812), (4, 0.657678038098295)]",0.8535073817741221,0.34232196190170505,3.4484043576559267
1462,"('humide', 'ADJ')",3,"[(3, 0.48838439544132756), (8, 0.10664870031549248)]",0.8493212284369284,0.5116156045586724,4.579375032199822
1463,"('hypothèse', 'NOUN')",4,"[(1, 0.1348567491232702), (4, 0.7177459054706214)]",0.7332125282993545,0.28225409452937855,5.3222839059730145
1465,"('héritier', 'NOUN')",1,"[(1, 0.5849947135218316), (4, 0.10618072144423099), (8, 0.18458167660421004)]",0.7861276223226553,0.41500528647816837,3.1693000317480524
1466,"('héros', 'NOUN')",1,"[(1, 0.7138881711920616), (4, 0.1017495336464799)]",0.6825724828123316,0.2861118288079384,7.016132119803176
1467,"('hésiter', 'VERB')",6,"[(6, 0.38583753803684845), (8, 0.1362496401652175)]",0.9219253137611705,0.6141624619631516,2.8318426204207103
1469,"('hôte', 'NOUN')",1,"[(1, 0.3934054235004067), (4, 0.12009404580327337), (8, 0.2764141652392345)]",0.8892847199042556,0.6065945764995933,1.423246247745361
1475,"('idée', 'NOUN')",4,"[(1, 0.10658492258792587), (4, 0.8355816471307325)]",0.560799995976043,0.16441835286926754,7.839585814226492
1486,"('important', 'ADJ')",7,"[(3, 0.15641840586771497), (7, 0.2768613982945338), (8, 0.2729853217995811)]",0.910397326205678,0.7231386017054662,1.0141988458185252
1488,"('impossible', 'ADJ')",6,"[(6, 0.4408492436427207), (8, 0.1910059302121446)]",0.9771077951772273,0.5591507563572793,2.3080395627145323
1494,"('inconnu', 'ADJ')",8,"[(6, 0.18198365118028023), (8, 0.3347208294341479)]",0.9758515841558075,0.6652791705658521,1.8392906575028551
1495,"('indice', 'NOUN')",1,"[(1, 0.6543296317892083), (4, 0.15747249531260843)]",0.8203432611039633,0.34567036821079167,4.155199487315279
1498,"('individu', 'NOUN')",1,"[(1, 0.6608271083952028), (4, 0.12352564994534178)]",0.7676381677672306,0.33917289160479724,5.349715696194343
1502,"('indépendance', 'NOUN')",4,"[(1, 0.1431676955276382), (4, 0.7183090648545462)]",0.7443397208789237,0.28169093514545385,5.017256596938646
1503,"('indépendant', 'ADJ')",3,"[(3, 0.4445319967231371), (8, 0.22422833846911946)]",1.0035942122870045,0.5554680032768629,1.9824969482363517
1504,"('infanterie', 'NOUN')",4,"[(1, 0.10068511056902078), (4, 0.2296235668572034), (5, 0.1585557393301454), (8, 0.1868635123951509)]",0.8471804635099417,0.7703764331427966,1.2288304116409305
1507,"('infrastructure', 'NOUN')",4,"[(1, 0.16041444487813064), (4, 0.6808753385496672)]",0.8010848822301643,0.3191246614503328,4.244476481322732
1508,"('inférieur', 'ADJ')",8,"[(6, 0.22559234340186107), (8, 0.3434510074318321)]",1.0141606561101844,0.6565489925681679,1.5224408871892534
1509,"('ingénieur', 'NOUN')",1,"[(1, 0.7687641437937944), (8, 0.1280803267859993)]",0.6714018548892736,0.23123585620620557,6.002203172687638
1514,"('inscription', 'NOUN')",4,"[(1, 0.10538439721180874), (4, 0.8100437118619218)]",0.5883011066093653,0.1899562881380782,7.686562084080063
1516,"('insecte', 'NOUN')",1,"[(1, 0.4606130216390697), (4, 0.12460569397434805), (8, 0.19599328196643664)]",0.8519612634004263,0.5393869783609303,2.3501469898236027
1520,"('instance', 'NOUN')",4,"[(1, 0.12045366069852467), (4, 0.6117559221316917)]",0.8015169911853803,0.3882440778683083,5.078765714417051
1521,"('institut', 'NOUN')",1,"[(1, 0.8000859205130151), (4, 0.11478638193759905)]",0.6159213573587642,0.19991407948698492,6.970216388107461
1524,"('intention', 'NOUN')",4,"[(1, 0.16000856324734664), (4, 0.7032958269598037)]",0.7801583915637935,0.29670417304019625,4.395363677334102
1528,"('internet', 'NOUN')",8,"[(1, 0.10335814791451116), (3, 0.17475625085079224), (8, 0.3262899215270965)]",0.8236299306944709,0.6737100784729035,1.8671144519212906
1529,"('interprétation', 'NOUN')",4,"[(1, 0.16744014461456477), (4, 0.5448096335948268)]",0.9090570774016328,0.4551903664051732,3.2537575433235535
1535,"('interview', 'NOUN')",4,"[(1, 0.13405512896300514), (4, 0.7026339483185065)]",0.7463889048058204,0.29736605168149355,5.24138057046971
1536,"('intituler', 'VERB')",6,"[(6, 0.24926180136444787), (8, 0.20294512560165018)]",0.9665309635322422,0.7507381986355521,1.228222656865926
1537,"('introduction', 'NOUN')",4,"[(1, 0.17051605730865999), (4, 0.6880934890135421)]",0.8062654629697049,0.31190651098645794,4.035358897420366
1541,"('intéressant', 'ADJ')",8,"[(6, 0.15489615367313928), (8, 0.38810717405978495)]",0.9467176032189373,0.611892825940215,2.505595941902895
1544,"('intérieur', 'NOUN')",1,"[(1, 0.6712952458930113), (4, 0.17750960953646325)]",0.8286962531759644,0.32870475410698874,3.7817403105442398
1546,"('invasion', 'NOUN')",4,"[(1, 0.12489978663401853), (4, 0.8081460839918778)]",0.6231968609631908,0.19185391600812218,6.4703560011668255
1548,"('investissement', 'NOUN')",1,"[(1, 0.5080693029287174), (8, 0.2875211427304425)]",1.013372105430925,0.49193069707128256,1.7670676253712716
1549,"('investisseur', 'NOUN')",1,"[(1, 0.5437749532865319), (4, 0.1636478367541619), (8, 0.1078874731831495)]",0.789829850462566,0.4562250467134681,3.322836183306301
1553,"('islam', 'NOUN')",1,"[(1, 0.5137285918768087), (4, 0.21129491673740947), (8, 0.10362475401748755)]",0.8242647113365172,0.48627140812319125,2.4313343634066413
1554,"('isoler', 'VERB')",6,"[(1, 0.1045606819142107), (4, 0.10555013169724009), (6, 0.29077285732951313), (8, 0.18785363078412587)]",0.8271753170605758,0.7092271426704868,1.5478692432815315
1555,"('issu', 'ADJ')",6,"[(6, 0.4495717180230927), (8, 0.20190370366704888)]",0.9845719843585824,0.5504282819769073,2.2266640475524064
1556,"('issue', 'NOUN')",4,"[(1, 0.23298786453173306), (4, 0.5575010882466719)]",0.9596118489968339,0.4424989117533281,2.392833160504546
1558,"('italien', 'NOUN')",1,"[(1, 0.6145407619791164), (4, 0.12166928051779495), (8, 0.12725778701124393)]",0.7444344111412948,0.38545923802088355,4.829101435850196
1560,"('janvier', 'NOUN')",8,"[(1, 0.12503782072998887), (8, 0.2946975120420497)]",0.8945201948749654,0.7053024879579504,2.3568669888963436
1567,"('jeudi', 'NOUN')",8,"[(1, 0.21596147641940724), (8, 0.32059035420507126)]",1.0036760580889852,0.6794096457949288,1.4844793595616557
1569,"('jeune', 'NOUN')",1,"[(1, 0.6989575369667144), (4, 0.1195013183731709)]",0.7274274104392346,0.30104246303328563,5.848952517695708
1574,"('jour', 'NOUN')",1,"[(1, 0.7445974536517488), (8, 0.13254369953638898)]",0.7032278063161749,0.2554025463482512,5.617750645682895
1576,"('journaliste', 'NOUN')",1,"[(1, 0.6220021364170867), (4, 0.11107736780600429), (8, 0.1317168509425349)]",0.7340468675043635,0.3779978635829133,4.722266983807958
1582,"('juif', 'NOUN')",1,"[(1, 0.46047125299781827), (4, 0.17031996594764684), (8, 0.1659940920349386)]",0.8707983374395487,0.5395287470021817,2.7035659057104233
1583,"('juillet', 'NOUN')",8,"[(1, 0.12283879116059548), (8, 0.31183564497495997)]",0.8958473047678905,0.68816435502504,2.538576308254907
1584,"('juin', 'NOUN')",8,"[(1, 0.1249229677394063), (8, 0.3148975516603073)]",0.8998285666070431,0.6851024483396927,2.5207338358883264
1586,"('jusque', 'ADP')",0,"[(0, 0.22564401768430215), (7, 0.11776697958808786)]",0.848084250675145,0.7743559823156978,1.916021099237957
1590,"('kg', 'NOUN')",8,"[(1, 0.12176289872706425), (5, 0.15058087981216584), (8, 0.2973987857432868)]",0.8211555671457259,0.7026012142567132,1.975010280948426
1591,"('kilomètre', 'NOUN')",8,"[(1, 0.15144417213121092), (8, 0.38738431248260236)]",0.9424087047374643,0.6126156875173976,2.5579347625669833
1592,"('km', 'NOUN')",8,"[(1, 0.14675841134937093), (4, 0.100388113845544), (5, 0.10145510450797526), (6, 0.10464669625369132), (8, 0.32396787633009083)]",0.8362447057326218,0.6760321236699092,2.2074910279510838
1601,"('large', 'NOUN')",1,"[(1, 0.5988226885469501), (4, 0.1334781423586386), (8, 0.12751266841798667)]",0.7632247947532923,0.4011773114530499,4.486297741078764
1604,"('latin', 'NOUN')",1,"[(1, 0.5787934650136126), (4, 0.11600462493678665), (8, 0.16587101439512564)]",0.7867862177263525,0.4212065349863874,3.4894189748840247
1606,"('le', 'DET')",7,"[(0, 0.11952010660358733), (7, 0.25730076737893026), (8, 0.10188918852099768), (9, 0.12462731612325195)]",0.7901714769126086,0.7426992326210697,2.064561569507515
1610,"('lendemain', 'NOUN')",1,"[(1, 0.704227813687078), (4, 0.12027497919150355)]",0.7237701216008342,0.295772186312922,5.855148081678704
1611,"('lequel', 'PRON')",8,"[(0, 0.1513415642575242), (1, 0.12071734636517377), (4, 0.1205494223650871), (5, 0.10637687238903708), (8, 0.17595743512685663)]",0.8326749802414595,0.8240425648731433,1.1626510931752088
1616,"('libre', 'ADJ')",3,"[(3, 0.6366108284353089), (7, 0.13084315445738925)]",0.7986679390449856,0.3633891715646911,4.865450019722884
1622,"('lien', 'NOUN')",1,"[(1, 0.7276458623114296), (4, 0.10201262363479907)]",0.6697110313074821,0.2723541376885704,7.132900188082323
1624,"('lieu', 'NOUN')",1,"[(1, 0.37318938101291455), (4, 0.10013923947777964), (8, 0.2957770822093907)]",0.8725386698539322,0.6268106189870855,1.2617251418712727
1631,"('lit', 'NOUN')",1,"[(1, 0.7466138692181467), (4, 0.10064844015711603)]",0.6481552159299003,0.25338613078185335,7.418037160363877
1637,"('localité', 'NOUN')",4,"[(1, 0.15412344545135725), (4, 0.5986177554995015)]",0.858953214434222,0.40138224450049853,3.8840148800620384
1638,"('logement', 'NOUN')",1,"[(1, 0.6497583648153031), (8, 0.17866202795974975)]",0.8480864693520801,0.35024163518469686,3.636801687718922
1642,"('loin', 'ADV')",6,"[(0, 0.18570685905084214), (6, 0.2510797482858692), (8, 0.14867563694724462)]",0.8583699987319229,0.7489202517141308,1.3520219423727884
1644,"('long', 'NOUN')",8,"[(1, 0.10254367599124818), (5, 0.18404240200767832), (8, 0.22165217373788412)]",0.8000996324047003,0.7783478262621158,1.2043538408536785
1648,"('lors', 'ADV')",6,"[(0, 0.1640576800757557), (1, 0.114521523668661), (4, 0.11850485991423193), (6, 0.21324905980539946), (8, 0.1252893702773666)]",0.8619343238132388,0.7867509401946006,1.2998419806188228
1652,"('lui', 'PRON')",0,"[(0, 0.1990980732332291), (1, 0.11825304132256952), (4, 0.10137597487447152), (6, 0.11721665113166302), (8, 0.1565871168191996)]",0.8372208381124182,0.800901926766771,1.271484380564424
1653,"('lui-même', 'PRON')",8,"[(0, 0.11756267822808844), (1, 0.11601921205512285), (4, 0.10104310510470597), (6, 0.1237045410673401), (8, 0.24656064461947863)]",0.830687345350772,0.7534393553805214,1.9931414198065718
1655,"('lundi', 'NOUN')",1,"[(1, 0.42654215374622745), (4, 0.11767406911483709), (8, 0.2107655825875704)]",0.858719552489337,0.5734578462537725,2.0237751748153885
1659,"('là', 'ADV')",0,"[(0, 0.45001171067100665), (6, 0.10418067225421207), (8, 0.11478236979489473)]",0.7677098614402541,0.5499882893289934,3.9205647302380595
1662,"('léger', 'ADJ')",3,"[(3, 0.36563814436849024), (7, 0.25638365269545593), (8, 0.14332429811048122)]",0.9059243559571158,0.6343618556315098,1.4261367311230708
1666,"('madame', 'NOUN')",2,"[(2, 0.36077861639977465), (4, 0.13126286790559946), (8, 0.14323064507960548)]",0.8307632328444002,0.6392213836002254,2.518864703843645
1669,"('magnifique', 'ADJ')",7,"[(3, 0.1446811501128366), (7, 0.5094362771645701), (8, 0.1326732646374308)]",0.8112713397654693,0.4905637228354299,3.5210964024495346
1670,"('mai', 'NOUN')",8,"[(1, 0.1235534136971873), (8, 0.2956688675982112)]",0.8925049308383866,0.7043311324017888,2.3930449086809986
1679,"('majorité', 'NOUN')",4,"[(1, 0.11584434963325929), (4, 0.7907580401356387)]",0.6280691005832497,0.20924195986436134,6.826038927569838
1681,"('mal', 'NOUN')",1,"[(1, 0.7046149057987515), (8, 0.1277478925599665)]",0.7351321750994148,0.2953850942012485,5.51566755176017
1683,"('malgré', 'ADP')",0,"[(0, 0.29585782258002213), (7, 0.1401386542694053)]",0.9171326464643703,0.7041421774199779,2.1111792754286
1690,"('manque', 'NOUN')",1,"[(1, 0.629542606988512), (4, 0.13611325473799352), (8, 0.10808564154686355)]",0.7311468086960712,0.37045739301148795,4.625138148377454
1695,"('mardi', 'NOUN')",8,"[(1, 0.2294502580230856), (8, 0.361485727173371)]",1.0179514396722082,0.638514272826629,1.575442670179961
1696,"('mari', 'NOUN')",1,"[(1, 0.329263598441061), (4, 0.18511390673765976), (6, 0.10828153499129861), (8, 0.17458635951487841)]",0.882531824515115,0.670736401558939,1.7787080627480232
1705,"('mars', 'NOUN')",8,"[(1, 0.12708652035534948), (8, 0.30076784058268724)]",0.8995385783434061,0.6992321594173128,2.366638410916465
1712,"('matin', 'NOUN')",1,"[(1, 0.560649268679078), (4, 0.10061437132830486), (8, 0.17047465847498897)]",0.7801482770869576,0.43935073132092195,3.288754315124985
1717,"('maître', 'NOUN')",1,"[(1, 0.6666267481253161), (8, 0.16354490649895834)]",0.8172279918835029,0.3333732518746839,4.076108283626443
1719,"('membre', 'NOUN')",1,"[(1, 0.4543344504695842), (6, 0.10653005001846672), (8, 0.26095882718057656)]",0.8625064684614514,0.5456655495304158,1.7410196672718676
1723,"('mention', 'NOUN')",4,"[(1, 0.14503998493229842), (4, 0.5934855462149639)]",0.8507311939020733,0.40651445378503615,4.091875398994217
1727,"('merci', 'INTJ')",6,"[(1, 0.10921731820022922), (4, 0.10794294488054386), (6, 0.27157006808723266), (8, 0.13387936446392681)]",0.7973471763016962,0.7284299319127674,2.0284684587101247
1728,"('mercredi', 'NOUN')",1,"[(1, 0.31789264380596327), (4, 0.10837215282847253), (8, 0.2488620242075055)]",0.8658855064674319,0.6821073561940367,1.2773851085487389
1737,"('militaire', 'NOUN')",1,"[(1, 0.6877291332936627), (4, 0.10520029136923635)]",0.7132075907492577,0.3122708667063373,6.5373310695484905
1738,"('militant', 'NOUN')",1,"[(1, 0.6053812232942922), (4, 0.1148501439270904), (8, 0.13884529087279507)]",0.7523352148160442,0.3946187767057078,4.360113472259712
1739,"('milliard', 'NOUN')",8,"[(1, 0.1661325921376425), (4, 0.10982561841142216), (6, 0.12276381358613322), (8, 0.2918509129831028)]",0.8351088070931182,0.7081490870168972,1.7567348418984603
1740,"('millier', 'NOUN')",1,"[(1, 0.3564332718299162), (4, 0.1666514062408222), (8, 0.20534910251837368)]",0.9024026293203866,0.6435667281700839,1.7357430222906585
1741,"('million', 'NOUN')",8,"[(1, 0.16472932897355153), (4, 0.10524642297715353), (6, 0.12692341567180407), (8, 0.31584725513503165)]",0.8367941912304836,0.6841527448649684,1.9173711026634679
1742,"('mine', 'NOUN')",4,"[(1, 0.11152154573617046), (4, 0.6369966261652511)]",0.7673787021731062,0.3630033738347489,5.711870490678199
1745,"('minute', 'NOUN')",4,"[(1, 0.1261076260128827), (4, 0.30591432881782404), (8, 0.21951032868735146)]",0.8704772498149638,0.6940856711821759,1.3936215696416627
1746,"('mise', 'NOUN')",4,"[(1, 0.11274811970530708), (4, 0.7809777258135033)]",0.6335571897035478,0.21902227418649667,6.926747229619143
1748,"('mixte', 'ADJ')",3,"[(3, 0.6446557261190512), (8, 0.1018793728126831)]",0.7440236835094987,0.3553442738809488,6.327637364869968
1749,"('mm', 'NOUN')",8,"[(1, 0.13384199598331856), (5, 0.11382467687071678), (6, 0.1014821122874846), (8, 0.31268939004190893)]",0.8022932296032939,0.687310609958091,2.3362576726730904
1754,"('modification', 'NOUN')",4,"[(1, 0.1292872676759054), (4, 0.7233678530180208)]",0.7195281600893104,0.27663214698197924,5.595043239921692
1757,"('moi', 'PRON')",0,"[(0, 0.21264927084355992), (1, 0.10855236078677698), (4, 0.1065809070101206), (6, 0.11286280076033336), (8, 0.13016336239018952)]",0.8204631247887443,0.7873507291564401,1.6337106459043609
1758,"('moine', 'NOUN')",1,"[(1, 0.7318441163939621), (4, 0.11422907762795917)]",0.6871533243578074,0.2681558836060379,6.406811046636982
1760,"('moins', 'PRON')",8,"[(1, 0.17890641306026941), (4, 0.16679584279991255), (6, 0.16447965888681237), (8, 0.18637025014968828)]",0.8775869402319776,0.8136297498503118,1.0417192260564996
1768,"('monsieur', 'NOUN')",8,"[(1, 0.19223790493231804), (2, 0.15097414480232052), (6, 0.11332425527151857), (8, 0.3189557228057315)]",0.8754841038145609,0.6810442771942685,1.659171862687681
1769,"('mont', 'NOUN')",1,"[(1, 0.7152833808158424), (4, 0.11551473262194402)]",0.7054731012730189,0.2847166191841576,6.192139864590414
1770,"('montagne', 'NOUN')",4,"[(1, 0.11329950560718742), (4, 0.7387668423324443)]",0.6786628504388696,0.2612331576675557,6.5204771933760215
1775,"('morceau', 'NOUN')",1,"[(1, 0.6091425586075341), (4, 0.1377062217267826), (8, 0.10460720460113279)]",0.7383222243296992,0.3908574413924659,4.4234933684849
1776,"('mort', 'ADJ')",8,"[(3, 0.1346171322699136), (6, 0.13666181570718455), (8, 0.3812672752766273)]",0.8279352726854055,0.6187327247233727,2.7898595763833645
1781,"('mourir', 'VERB')",6,"[(6, 0.52634033067954), (8, 0.1508355667558498)]",0.8989783711631302,0.47365966932046,3.489497483915723
1783,"('moyen', 'ADJ')",7,"[(3, 0.32699082938512236), (7, 0.5038044677340985)]",1.0256258427154488,0.4961955322659015,1.5407296549614518
1786,"('multiple', 'ADJ')",7,"[(7, 0.2402549539771324), (8, 0.14023968341566284), (9, 0.11398460106520521)]",0.7879424678846304,0.7597450460228676,1.7131738187473633
1789,"('municipalité', 'NOUN')",4,"[(1, 0.10566904606907805), (4, 0.8106175997136913)]",0.5881601195470468,0.1893824002863087,7.671287192124113
1792,"('musicien', 'NOUN')",1,"[(1, 0.49736954860490584), (8, 0.27830073468940336)]",1.0146982075363715,0.5026304513950941,1.7871657764755582
1796,"('mère', 'NOUN')",4,"[(1, 0.125906148907934), (4, 0.6680304978987011)]",0.7652096100019354,0.33196950210129894,5.305781359313778
1797,"('mètre', 'NOUN')",8,"[(1, 0.13309093119080617), (5, 0.11389024375053082), (8, 0.359419891960572)]",0.8043035487523823,0.640580108039428,2.7005588490870855
1799,"('médaille', 'NOUN')",4,"[(1, 0.13410265360579443), (4, 0.7368616903133935)]",0.7133214609842605,0.26313830968660645,5.494758459287897
1801,"('médecine', 'NOUN')",4,"[(1, 0.10507214795839148), (4, 0.43782729550226224), (8, 0.15906512720961016)]",0.8108282390666408,0.5621727044977378,2.7525033499348326
1802,"('média', 'NOUN')",1,"[(1, 0.5812866924163419), (4, 0.14938543332091941), (8, 0.11883527579751177)]",0.7759708322613783,0.4187133075836581,3.8911872429193575
1805,"('mélange', 'NOUN')",1,"[(1, 0.7297719731511032), (4, 0.10570769021076255)]",0.6743567195472352,0.2702280268488968,6.9036791145097025
1807,"('ménage', 'NOUN')",1,"[(1, 0.631178510279272), (4, 0.13300098445023034), (8, 0.10452218481382482)]",0.7234686572059082,0.36882148972072804,4.74566795793502
1809,"('métal', 'NOUN')",1,"[(1, 0.48575257624670076), (4, 0.10051688958909112), (8, 0.27072678685560725)]",0.8514512570732542,0.5142474237532992,1.7942538375627308
1812,"('métrage', 'NOUN')",1,"[(1, 0.41871117082989134), (4, 0.12531693022014936), (8, 0.1924912599692617)]",0.857408621358518,0.5812888291701086,2.175221726413729
1813,"('métro', 'NOUN')",1,"[(1, 0.6618791573390994), (4, 0.12030500963372538)]",0.7616161833316679,0.3381208426609006,5.501675776879313
1816,"('naissance', 'NOUN')",4,"[(4, 0.6345707149025196), (8, 0.10670662051685267)]",0.760850445842261,0.3654292850974804,5.946872947797075
1818,"('nation', 'NOUN')",4,"[(1, 0.1928930420543756), (4, 0.49595479822113686)]",0.9597196965478196,0.5040452017788631,2.5711388702207807
1826,"('naître', 'VERB')",6,"[(1, 0.10493068442117852), (6, 0.3691324078654447), (8, 0.16112596016626796)]",0.8179276633087814,0.6308675921345552,2.2909555200448906
1828,"('net', 'ADJ')",7,"[(3, 0.1821444266612045), (7, 0.6356299660996649)]",0.8630380088521293,0.36437003390033507,3.489703076569895
1830,"('ni', 'CCONJ')",0,"[(0, 0.3182028649794248), (7, 0.17105107375985965)]",0.9614179431269094,0.6817971350205752,1.860279844990351
1832,"('noblesse', 'NOUN')",4,"[(1, 0.1175731840579706), (4, 0.7222756278435457)]",0.702130109081109,0.2777243721564543,6.143200370310807
1834,"('noir', 'NOUN')",8,"[(1, 0.3214312682353264), (4, 0.10124832636879615), (8, 0.3727433413451558)]",0.8779617537958754,0.6272566586548443,1.1596362214277882
1837,"('nombreux', 'ADJ')",9,"[(7, 0.25801061791074664), (9, 0.28308104198961265)]",1.0196904700332303,0.7169189580103874,1.0971681874252888
1840,"('nord', 'NOUN')",1,"[(1, 0.726171125515614), (4, 0.10739430443206481)]",0.6809174523473671,0.273828874484386,6.761728467406512
1841,"('nord-est', 'NOUN')",1,"[(1, 0.7452220313159796), (4, 0.10989874523084762)]",0.6662765135433457,0.25477796868402036,6.780987624113494
1842,"('nord-ouest', 'NOUN')",1,"[(1, 0.6220526540247339), (4, 0.1382387931609245)]",0.8206778545943544,0.37794734597526614,4.499841468527573
1843,"('normal', 'ADJ')",3,"[(3, 0.6015510262435528), (8, 0.12541107348307948)]",0.816721054560637,0.39844897375644717,4.7966340573961705
1848,"('notion', 'NOUN')",4,"[(1, 0.14765469721130497), (4, 0.6843188130628203)]",0.7819827534224036,0.3156811869371797,4.6345888480845865
1851,"('nous', 'PRON')",0,"[(0, 0.20818789432876922), (1, 0.10418546366257991), (6, 0.11407820658279802), (8, 0.11610450915032709)]",0.7646204879711854,0.7918121056712308,1.793107742776954
1854,"('novembre', 'NOUN')",8,"[(1, 0.12215055519282504), (8, 0.31726956154108665)]",0.8959831992076913,0.6827304384589133,2.5973648751759635
1855,"('nuage', 'NOUN')",1,"[(1, 0.7177892977013702), (4, 0.10446607972214476)]",0.683811033136353,0.28221070229862977,6.871027414932399
1858,"('nul', 'ADJ')",3,"[(3, 0.3501449707423853), (7, 0.10589137063193449), (8, 0.2602351482291083)]",0.8697589611157396,0.6498550292576146,1.3454945387858266
1860,"('numéro', 'NOUN')",8,"[(1, 0.33682410580212513), (8, 0.39884758413590793)]",1.0576991929637551,0.6011524158640921,1.1841420410991008
1861,"('n°', 'NOUN')",1,"[(1, 0.3960254855563356), (4, 0.17865110921412553), (8, 0.1814817125950441)]",0.8958942304954673,0.6039745144436643,2.1821784679761187
1863,"('nécessaire', 'ADJ')",6,"[(6, 0.43745709436124575), (8, 0.20892245731568626)]",0.9937405293492392,0.5625429056387543,2.093873009066894
1868,"('négociation', 'NOUN')",4,"[(1, 0.1979677972838955), (4, 0.5140162743399331)]",0.9560981439065276,0.48598372566006687,2.5964640784622595
1874,"('observation', 'NOUN')",4,"[(1, 0.11581132365923218), (4, 0.6476068690030657), (8, 0.10109174428429839)]",0.6942454564805394,0.35239313099693426,5.591913195885835
1877,"('occasion', 'NOUN')",4,"[(1, 0.13647767084173987), (4, 0.7624235019775157)]",0.690499649295867,0.23757649802248426,5.586434009865434
1878,"('occidental', 'ADJ')",3,"[(3, 0.3729165516582545), (7, 0.12433259153074001), (8, 0.13370126952166825)]",0.8156469299949501,0.6270834483417456,2.7891773428360596
1881,"('octobre', 'NOUN')",8,"[(1, 0.12535706639737335), (8, 0.31385884350019516)]",0.9002683808554077,0.6861411564998048,2.5037187971939616
1882,"('océan', 'NOUN')",1,"[(1, 0.6797839896063089), (4, 0.15125790500501912)]",0.7907041982101989,0.3202160103936911,4.494204713358631
1883,"('office', 'NOUN')",1,"[(1, 0.6686951852648566), (4, 0.10763376011796885), (8, 0.13977248075352106)]",0.7136773192789886,0.3313048147351434,4.784169112974775
1886,"('officier', 'NOUN')",1,"[(1, 0.6931935619893186), (8, 0.1499562338014864)]",0.7769587136355485,0.3068064380106814,4.62263918222283
1889,"('oiseau', 'NOUN')",1,"[(1, 0.6695188686559278), (8, 0.16792504619909626)]",0.8197774372700836,0.3304811313440722,3.9870101798997215
1890,"('olympique', 'ADJ')",3,"[(3, 0.45112111171563646), (8, 0.10318012010710036)]",0.8561702872800948,0.5488788882843636,4.3721708333676625
1891,"('on', 'PRON')",0,"[(0, 0.18772066630556875), (1, 0.12246899024310264), (6, 0.11700385826319593), (8, 0.1540468665064078)]",0.8009650598773839,0.8122793336944313,1.2185945132338036
1892,"('oncle', 'NOUN')",1,"[(1, 0.384561876169222), (4, 0.17810124975936723), (8, 0.16125741350407796)]",0.8820748115281275,0.615438123830778,2.1592317666990204
1893,"('opinion', 'NOUN')",4,"[(1, 0.10236102151900714), (4, 0.8353483441047551)]",0.5534046184890168,0.16465165589524489,8.160805077054077
1894,"('opportunité', 'NOUN')",4,"[(1, 0.2304042836338471), (4, 0.5670515125272473)]",0.9520434475161693,0.4329484874727527,2.461115321225502
1898,"('opérateur', 'NOUN')",1,"[(1, 0.757673739601045), (4, 0.10244924634019834)]",0.6400882945728266,0.242326260398955,7.395600911353451
1902,"('or', 'NOUN')",8,"[(1, 0.11335190339081472), (5, 0.19185925287648903), (8, 0.3089187156092454)]",0.8432769482359367,0.6910812843907546,1.6101319638105458
1903,"('orchestre', 'NOUN')",1,"[(1, 0.4743034646771959), (4, 0.1483711242732946), (8, 0.201778280873751)]",0.8736912986848254,0.525696535322804,2.350617036795744
1909,"('organisme', 'NOUN')",1,"[(1, 0.7102389992699317), (4, 0.11185182083996884)]",0.7040803815721585,0.2897610007300683,6.349820628187188
1913,"('originaire', 'ADJ')",8,"[(6, 0.2325017158523225), (8, 0.26028322966991624)]",0.9947731557393787,0.7397167703300838,1.119489500177451
1917,"('otage', 'NOUN')",1,"[(1, 0.6752225173410376), (4, 0.10587658216822451), (8, 0.12540598980097473)]",0.694767670912572,0.32477748265896245,5.384292396341258
1918,"('ou', 'CCONJ')",0,"[(0, 0.30462979676133756), (7, 0.14194780313191127)]",0.9222063933408875,0.6953702032386624,2.146069118648119
1920,"('ouest', 'NOUN')",1,"[(1, 0.5157499842624949), (4, 0.17204841052963757), (8, 0.15568643396531687)]",0.8500358078742017,0.48425001573750515,2.997702697018815
